证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	002304",洋河股份,2017-01-03,深交所,70.6,70.9,2110127,71.07,70.17,70.85,3694,0.3541,149206793.06
"	002304",洋河股份,2017-01-04,深交所,70.85,71.48,3503785,72.16,70.51,72.02,6728,1.6514,250952355.89
"	002304",洋河股份,2017-01-05,深交所,72.02,71.89,2147958,72.18,71.7,71.99,4899,-0.0417,154504962.28
"	002304",洋河股份,2017-01-06,深交所,71.99,71.92,2381799,72.15,70.81,70.92,6221,-1.4863,170411153.39
"	002304",洋河股份,2017-01-09,深交所,70.92,70.84,1857387,71.6,70.51,70.75,6113,-0.2397,131901578.29
"	002304",洋河股份,2017-01-10,深交所,70.75,70.77,1531090,71.54,70.75,70.91,3858,0.2261,108851188.24
"	002304",洋河股份,2017-01-11,深交所,70.91,70.92,1486606,70.99,69.4,69.63,3660,-1.8051,104076624.89
"	002304",洋河股份,2017-01-12,深交所,69.63,69.95,1228906,69.95,68.67,68.78,3402,-1.2207,84987912.31
"	002304",洋河股份,2017-01-13,深交所,68.78,68.81,1928373,69.18,67.52,67.8,5052,-1.4248,132125203.07
"	002304",洋河股份,2017-01-16,深交所,67.8,68.07,1903509,68.5,67.01,67.79,5532,-0.0147,129043880.02
"	002304",洋河股份,2017-01-17,深交所,67.79,67.78,2292780,69.13,67.5,69.06,5411,1.8734,157225224.75
"	002304",洋河股份,2017-01-18,深交所,69.06,69.14,2658341,70.5,68.73,70.22,6921,1.6797,185825947.2
"	002304",洋河股份,2017-01-19,深交所,70.22,69.85,2306030,70.15,68.84,69.02,5524,-1.7089,160048717.71
"	002304",洋河股份,2017-01-20,深交所,69.02,69.05,1782665,69.98,69.05,69.82,5159,1.1591,123997921.14
"	002304",洋河股份,2017-01-23,深交所,69.82,70,2137895,71.18,69.9,70.49,4576,0.9596,150795148.8
"	002304",洋河股份,2017-01-24,深交所,70.49,70.52,2472151,70.89,69.9,70.29,5996,-0.2837,173752767.45
"	002304",洋河股份,2017-01-25,深交所,70.29,70.25,1436745,70.81,70.04,70.81,3878,0.7398,101372221.21
"	002304",洋河股份,2017-01-26,深交所,70.81,70.92,1163710,71.06,70.08,70.22,2789,-0.8332,82118098.67
"	002304",洋河股份,2017-02-03,深交所,70.22,70.6,1766761,70.96,69.83,69.94,3938,-0.3987,124253392.95
"	002304",洋河股份,2017-02-06,深交所,69.94,69.84,1633308,71,69.8,70.8,4016,1.2296,115296839.01
"	002304",洋河股份,2017-02-07,深交所,70.8,70.79,1519932,70.98,70.01,70.6,4755,-0.2825,107102873.32
"	002304",洋河股份,2017-02-08,深交所,70.6,70.31,1904558,71.15,70.16,70.69,4236,0.1275,134746042.49
"	002304",洋河股份,2017-02-09,深交所,70.69,70.69,3164757,72.28,70.69,71.78,5785,1.5419,227129905.43
"	002304",洋河股份,2017-02-10,深交所,71.78,72.25,7917359,76.12,71.74,75,15697,4.4859,591128526.1
"	002304",洋河股份,2017-02-13,深交所,75,76.49,13325315,82.5,76,80.55,18131,7.4,1066660564.73
"	002304",洋河股份,2017-02-14,深交所,80.55,80.82,6202669,81.33,79.5,81.15,11209,0.7449,500350677.86
"	002304",洋河股份,2017-02-15,深交所,81.15,81.14,4232699,81.64,79,80.05,8515,-1.3555,338342333.78
"	002304",洋河股份,2017-02-16,深交所,80.05,80.04,2350617,80.58,79.41,80.16,5749,0.1374,188037235.47
"	002304",洋河股份,2017-02-17,深交所,80.16,80.45,3437291,82.3,79.93,80.52,6912,0.4491,278051637.68
"	002304",洋河股份,2017-02-20,深交所,80.52,80.78,6453742,84.9,80.55,82.43,12984,2.3721,539416866.02
"	002304",洋河股份,2017-02-21,深交所,82.43,83,3624216,84.29,82.29,83.27,11491,1.019,301063621.58
"	002304",洋河股份,2017-02-22,深交所,83.27,83.27,5507565,86.77,82.85,84.94,13484,2.0055,470264999.87
"	002304",洋河股份,2017-02-23,深交所,84.94,84,3386148,86.5,82.88,83.5,7508,-1.6953,286722174.2
"	002304",洋河股份,2017-02-24,深交所,83.5,83.64,1805074,84.57,82.5,83.01,5993,-0.5868,150139117.11
"	002304",洋河股份,2017-02-27,深交所,83.01,83.4,3075325,83.61,80.4,80.53,7589,-2.9876,251170561
"	002304",洋河股份,2017-02-28,深交所,80.53,80.79,3232866,82.3,80.68,81.04,8534,0.6333,262428466.79
"	002304",洋河股份,2017-03-01,深交所,81.04,81.5,3136687,84.5,81.25,82.83,8328,2.2088,260809602.39
"	002304",洋河股份,2017-03-02,深交所,82.83,82.85,4459420,83.98,82.11,83.75,9757,1.1107,370545805.73
"	002304",洋河股份,2017-03-03,深交所,83.75,83.11,2642144,84.15,82.88,82.91,6585,-1.003,220322119.24
"	002304",洋河股份,2017-03-06,深交所,82.91,82.91,2699045,83.03,81.16,82.91,6828,0,222466649.3
"	002304",洋河股份,2017-03-07,深交所,82.91,83,4466155,84.88,82.57,84.8,9457,2.2796,375564053.6
"	002304",洋河股份,2017-03-08,深交所,84.8,84.6,2466829,85.05,83.52,84.25,6096,-0.6486,207727889.39
"	002304",洋河股份,2017-03-09,深交所,84.25,84.31,1976612,84.69,82.25,83.3,4655,-1.1276,164936100.54
"	002304",洋河股份,2017-03-10,深交所,83.3,83.27,5877973,86.88,83.26,85.2,9155,2.2809,503906903.5
"	002304",洋河股份,2017-03-13,深交所,85.2,85.1,2730914,87.63,84.7,86.31,6910,1.3028,236671280.49
"	002304",洋河股份,2017-03-14,深交所,86.31,86.68,1340282,87.26,85.48,86.42,4182,0.1274,115571269.97
"	002304",洋河股份,2017-03-15,深交所,86.42,86,1629155,87.26,85.62,85.8,4825,-0.7174,140576407.82
"	002304",洋河股份,2017-03-16,深交所,85.8,86.41,2257166,86.96,84.7,85.4,5921,-0.4662,193284824.82
"	002304",洋河股份,2017-03-17,深交所,85.4,85.35,2447406,86.79,84.81,85.25,5954,-0.1756,210425533.73
"	002304",洋河股份,2017-03-20,深交所,85.25,85.59,1953799,86.48,85.25,86.17,5008,1.0792,167762776.94
"	002304",洋河股份,2017-03-21,深交所,86.17,86.3,4389309,90.13,86.15,89.7,8069,4.0966,389960846.94
"	002304",洋河股份,2017-03-22,深交所,89.7,89.31,3977110,90.4,88.53,90,8366,0.3344,356787247.41
"	002304",洋河股份,2017-03-23,深交所,90,90.02,2649413,90.98,87.9,88.74,7943,-1.4,234851752.89
"	002304",洋河股份,2017-03-24,深交所,88.74,88.9,2178370,90.06,88.2,88.6,5458,-0.1578,193807725.7
"	002304",洋河股份,2017-03-27,深交所,88.6,88.99,2389186,89.45,86.3,87,6505,-1.8059,209398725.03
"	002304",洋河股份,2017-03-28,深交所,87,87.5,1486195,87.97,86.11,87.05,5003,0.0575,129096731.69
"	002304",洋河股份,2017-03-29,深交所,87.05,87.44,2167941,89.22,87.06,88.7,6584,1.8955,191775003.86
"	002304",洋河股份,2017-03-30,深交所,88.7,89.35,2421063,89.35,86.5,86.79,7220,-2.1533,211348810.23
"	002304",洋河股份,2017-03-31,深交所,86.79,86.81,1733928,87.99,86.21,87.38,4294,0.6798,151375842.75
"	002304",洋河股份,2017-04-05,深交所,87.38,87.85,3679875,89.28,86.68,87.26,6837,-0.1373,322945038.98
"	002304",洋河股份,2017-04-06,深交所,87.26,86.99,2276796,87.49,85.77,86.15,6097,-1.2721,196380620.11
"	002304",洋河股份,2017-04-07,深交所,86.15,86.1,2492098,86.3,85.12,85.36,7223,-0.917,213491905.72
"	002304",洋河股份,2017-04-10,深交所,85.36,85.42,3568934,85.47,82.01,82.26,8122,-3.6317,296447500.16
"	002304",洋河股份,2017-04-11,深交所,82.26,82.35,2393747,83.25,81.53,82.99,8162,0.8874,197763033.6
"	002304",洋河股份,2017-04-12,深交所,82.99,82.89,2308996,84.2,82.07,83.9,8081,1.0965,193577048.5
"	002304",洋河股份,2017-04-13,深交所,83.9,83.82,2817330,85.8,83.03,85.31,8564,1.6806,239062970.75
"	002304",洋河股份,2017-04-14,深交所,85.31,85,1521749,85.49,83.21,83.39,5208,-2.2506,127612759.29
"	002304",洋河股份,2017-04-17,深交所,83.39,83.4,1524672,84.2,82.32,83.73,6413,0.4077,127716042.41
