Date, SZ300502.Open, SZ300502.High, SZ300502.Low, SZ300502.Close, SZ300502.Volume, SZ300502.Adjusted
2016/03/03,25.76,30.92,25.76,30.92,9700,30.52
2016/03/04,34.01,34.01,34.01,34.01,3915,34.01
2016/03/07,37.41,37.41,37.41,37.41,1800,37.41
2016/03/08,41.15,41.15,41.15,41.15,13300,41.15
2016/03/09,45.27,45.27,45.27,45.27,25900,45.27
2016/03/10,49.80,49.80,49.80,49.80,18165,49.80
2016/03/11,54.78,54.78,54.78,54.78,34635,54.78
2016/03/14,60.26,60.26,60.26,60.26,67982,60.26
2016/03/15,66.29,66.29,66.29,66.29,194024,66.29
2016/03/16,72.92,72.92,72.92,72.92,714499,72.92
2016/03/17,73.00,80.21,70.10,80.21,13608544,75.41
2016/03/18,77.00,81.88,76.33,79.85,10974220,78.73
2016/03/21,80.80,85.00,79.23,80.50,7868909,81.11
2016/03/22,80.11,87.77,79.80,83.00,8680321,83.34
2016/03/23,82.00,82.50,79.36,82.35,6062705,81.13
2016/03/24,80.70,84.80,79.50,82.33,6011420,81.73
2016/03/25,82.00,88.80,81.03,87.16,7198564,85.45
2016/03/28,88.00,89.68,81.58,82.72,6483135,86.39
2016/03/29,82.00,84.66,78.30,79.40,5201470,81.20
2016/03/30,80.50,82.78,79.01,82.50,4040756,80.91
2016/03/31,83.20,86.47,82.60,86.47,4993540,84.82
2016/04/01,86.00,92.98,85.07,90.21,6214631,89.50
2016/04/05,88.60,92.66,86.90,92.12,4786936,89.92
2016/04/06,91.00,95.49,89.85,92.13,4403511,92.31
2016/04/07,91.10,91.90,87.21,87.74,3957435,89.02
2016/04/08,86.80,91.52,86.03,91.30,3499313,89.37
2016/04/11,91.35,95.55,90.00,94.18,4213169,92.15
2016/04/12,93.00,93.29,85.00,87.98,4139252,89.79
2016/04/13,88.00,89.99,87.85,88.02,2867429,88.95
2016/04/14,88.66,94.74,88.64,93.65,5353107,92.19
2016/04/15,92.50,92.88,89.38,90.24,4042380,90.85
2016/04/18,89.00,89.00,85.85,88.46,2240158,87.71
2016/04/19,88.43,92.43,88.43,91.82,3183599,90.56
2016/04/20,92.02,92.45,83.00,86.00,4172286,87.28
2016/04/21,84.30,86.69,82.10,82.10,2398307,84.55
2016/04/22,81.30,83.12,80.32,82.49,2189925,81.64
2016/04/25,82.00,82.49,78.68,81.75,1632623,80.70
2016/04/26,80.93,83.90,80.93,83.63,2072816,82.45
2016/04/27,83.70,84.00,81.00,81.40,1906685,82.84
2016/04/28,80.42,81.44,78.50,81.44,1988091,79.85
2016/04/29,80.49,82.19,80.03,81.12,1294911,81.36
2016/05/03,81.30,84.18,80.05,83.90,1908779,82.89
2016/05/04,83.20,85.10,83.00,84.50,2155663,84.38
2016/05/05,84.49,85.84,83.00,85.27,1737400,84.87
2016/05/06,84.90,86.79,81.23,81.23,3141657,83.97
2016/05/09,79.09,79.80,77.55,77.90,1828903,78.62
2016/05/10,77.72,78.50,76.56,76.86,1262918,77.52
2016/05/11,77.50,77.88,73.88,74.10,1507349,75.82
2016/05/12,72.60,73.48,70.50,72.95,1346885,71.78
2016/05/13,72.13,73.90,71.71,72.31,1005293,72.91
2016/05/16,71.01,73.99,71.01,73.96,1018115,73.34
2016/05/17,74.20,75.62,73.20,74.73,1386299,74.24
2016/05/18,73.80,73.85,69.30,70.00,1601030,71.06
2016/05/19,70.09,72.50,70.06,70.51,1177279,71.54
2016/05/20,70.00,75.25,69.33,75.25,2337722,73.06
2016/05/23,75.82,80.08,75.22,78.50,2655783,78.08
2016/05/24,77.80,77.80,75.50,77.03,1833405,76.53
2016/05/25,78.19,80.98,77.50,78.32,2542099,79.38
2016/05/26,78.19,86.12,75.80,86.00,3301963,80.68
2016/05/27,85.80,86.43,83.16,83.67,2757916,84.78
2016/05/30,82.18,88.38,82.12,86.43,3182554,86.30
2016/05/31,86.38,92.30,85.38,89.63,3727859,88.55
2016/06/01,89.20,91.98,88.50,89.20,3325363,89.97
2016/06/02,88.89,92.00,88.24,92.00,3143765,90.23
2016/06/03,91.60,97.66,91.09,93.25,4163982,93.92
2016/06/06,93.60,95.00,89.01,92.20,2974474,92.36
2016/06/07,92.00,98.02,91.58,97.70,3642072,95.27
2016/06/08,96.03,96.03,91.31,92.60,3584223,93.34
2016/06/13,88.90,90.50,83.34,83.34,3665477,86.60
2016/06/14,82.91,85.46,82.91,84.70,2033643,84.17
2016/06/15,83.78,92.15,83.18,90.78,3089800,89.44
2016/06/16,90.20,99.86,90.00,99.86,4692037,96.42
2016/06/17,101.60,104.88,98.28,103.75,5068074,101.71
2016/06/20,102.70,111.50,100.01,106.01,4818884,106.24
2016/06/21,105.50,114.98,104.51,107.80,5715929,109.56
2016/06/22,106.80,113.95,105.20,113.05,4830713,110.47
2016/06/23,112.10,114.90,108.19,111.12,3442456,111.21
2016/06/24,110.11,118.80,103.00,115.00,4861938,110.77
2016/06/27,116.02,126.50,116.02,126.50,2235016,122.85
2016/06/28,135.00,139.15,131.02,135.99,6590496,135.87
2016/06/29,135.99,149.59,133.55,146.00,5872159,141.23
2016/06/30,135.99,149.59,133.55,146.00,0,141.57
2016/07/01,135.99,149.59,133.55,146.00,0,141.57
2016/07/04,133.30,144.19,133.30,141.00,5476481,137.28
2016/07/05,140.50,145.19,136.58,141.02,4601128,140.28
2016/07/06,138.00,138.74,127.27,129.51,5561926,131.84
2016/07/07,130.00,131.78,126.53,130.91,3013095,129.09
2016/07/08,130.73,131.66,124.99,125.30,2845935,128.48
2016/07/11,124.00,124.10,117.00,119.50,3406308,120.00
2016/07/12,119.50,123.40,115.20,123.24,2941063,120.27
2016/07/13,121.74,129.75,121.16,125.15,3510230,125.93
2016/07/14,125.00,127.58,122.80,127.09,2206947,125.33
2016/07/15,127.80,131.75,125.60,128.95,3046139,128.99
2016/07/18,128.00,128.40,119.00,119.35,2956296,123.23
2016/07/19,118.50,119.89,116.09,118.96,2014220,117.94
2016/07/20,119.10,120.89,118.66,119.01,1935623,119.55
2016/07/21,118.00,119.66,112.88,112.98,2803046,115.51
2016/07/22,113.03,116.22,112.13,113.15,2181221,114.34
2016/07/25,113.20,113.30,109.28,111.50,1739000,111.03
2016/07/26,111.05,114.95,111.05,113.69,1420700,113.38
2016/07/27,113.80,113.80,102.32,102.32,3090300,106.06
2016/07/28,101.60,105.98,100.50,105.02,2258500,103.31
2016/07/29,105.30,108.50,102.30,105.05,2085736,105.44
2016/08/01,102.40,103.20,95.01,101.00,1938288,98.90
2016/08/02,100.81,103.29,100.48,102.07,1151965,101.90
2016/08/03,101.60,108.37,101.00,107.55,2734357,105.81
2016/08/04,107.20,111.88,107.20,108.00,2446086,109.12
2016/08/05,108.15,108.90,104.10,105.36,1663009,106.56
2016/08/08,103.50,108.88,101.29,108.80,1743384,104.86
