Date, SZ300055.Open, SZ300055.High, SZ300055.Low, SZ300055.Close, SZ300055.Volume, SZ300055.Adjusted
2010/02/26,85.01,87.00,81.00,81.30,12963499,82.81
2010/03/01,83.99,88.56,83.00,86.98,6775852,85.26
2010/03/02,87.11,92.77,87.11,91.46,5516096,90.16
2010/03/03,95.60,97.20,93.19,94.15,3656028,95.28
2010/03/04,94.10,97.67,93.51,96.77,3085316,95.95
2010/03/05,95.00,96.56,94.16,95.15,2125166,95.33
2010/03/08,95.46,97.21,92.82,93.30,2331134,93.95
2010/03/09,92.80,96.00,92.69,95.35,1483120,94.15
2010/03/10,95.00,97.60,93.56,93.91,1431281,95.26
2010/03/11,93.50,99.96,93.03,98.88,1905095,96.32
2010/03/12,98.88,100.87,94.23,95.00,1878946,97.44
2010/03/15,94.52,100.38,94.52,98.30,1788534,97.98
2010/03/16,98.00,103.80,97.38,100.10,1656665,100.87
2010/03/17,100.01,103.58,99.09,102.29,930930,101.56
2010/03/18,102.78,111.70,102.01,108.25,1535791,106.90
2010/03/19,106.00,109.87,106.00,108.47,816985,107.63
2010/03/22,109.00,109.40,105.50,107.39,873933,106.99
2010/03/23,107.00,110.00,103.60,107.56,937061,106.70
2010/03/24,107.60,114.08,107.60,109.30,1504687,111.47
2010/03/25,108.99,113.30,107.77,111.55,1166320,111.33
2010/03/26,108.51,111.52,107.00,110.29,833080,109.05
2010/03/29,110.50,117.30,109.58,117.26,1474049,113.77
2010/03/30,117.35,121.00,116.00,119.60,1002075,118.44
2010/03/31,119.00,131.56,118.01,127.50,1185771,125.93
2010/04/01,128.09,129.88,123.15,123.80,1179714,126.84
2010/04/02,121.90,123.00,118.55,120.10,1430261,121.09
2010/04/06,121.23,128.80,119.88,127.39,1123340,125.06
2010/04/07,127.45,132.69,127.10,131.50,1091119,130.08
2010/04/08,131.55,138.00,129.72,130.00,1103157,134.56
2010/04/09,130.00,135.99,127.60,135.88,859135,131.33
2010/04/12,135.94,137.77,131.42,136.46,933134,134.59
2010/04/13,136.00,137.50,123.00,130.00,1735043,130.99
2010/04/14,129.80,131.99,127.00,130.00,760178,129.44
2010/04/15,130.00,130.60,123.53,127.30,1042224,126.66
2010/04/16,125.80,136.00,124.01,134.60,674243,132.38
2010/04/19,133.00,140.80,131.00,131.47,1000126,136.10
2010/04/20,131.47,137.27,125.00,135.16,850937,131.49
2010/04/21,134.71,138.48,131.00,136.70,1130920,135.20
2010/04/22,137.13,146.58,136.36,141.80,1242900,142.18
2010/04/23,138.50,149.90,138.50,145.51,1257595,144.64
2010/04/26,145.60,145.60,130.96,130.96,1983080,137.25
2010/04/27,127.20,129.66,118.33,127.40,1533261,123.63
2010/04/28,125.40,126.88,114.77,121.88,1559216,120.58
2010/04/29,121.49,123.99,116.00,116.37,712872,119.66
2010/04/30,116.00,119.11,111.50,117.90,727836,115.30
2010/05/04,112.20,120.43,112.20,120.00,600056,116.88
2010/05/05,118.05,127.67,118.05,125.48,683390,124.35
2010/05/06,126.00,129.98,123.26,124.00,705595,126.13
2010/05/07,121.08,125.90,115.10,120.00,845455,119.91
2010/05/10,120.99,120.99,116.01,120.76,399646,117.67
2010/05/11,123.50,123.88,115.01,116.20,405461,119.50
2010/05/12,112.26,113.88,105.22,106.58,1150291,109.12
2010/05/13,112.26,113.88,105.22,106.58,0,109.55
2010/05/14,107.59,109.78,100.54,108.49,929084,105.15
2010/05/17,105.98,108.28,102.00,102.00,455989,105.05
2010/05/18,102.20,105.50,99.51,104.10,656956,102.63
2010/05/19,102.65,112.95,102.65,112.00,505773,109.44
2010/05/20,109.50,115.00,106.00,106.90,441557,110.20
2010/05/21,103.18,115.86,101.25,114.55,574740,110.86
2010/05/24,115.60,121.10,114.55,119.49,796605,118.70
2010/05/25,116.00,122.00,116.00,116.50,286782,118.60
2010/05/26,115.00,120.58,112.18,119.50,2091637,115.49
2010/05/27,118.08,126.85,115.00,124.00,1180493,121.73
2010/05/28,124.90,128.30,122.00,122.00,711113,125.26
2010/05/31,123.82,126.00,116.24,116.25,698797,121.26
2010/06/01,115.00,118.48,112.50,114.89,553745,114.78
2010/06/02,114.79,116.88,112.73,116.88,488197,114.90
2010/06/03,117.77,123.40,117.56,119.06,616379,120.13
2010/06/04,119.06,119.90,113.40,118.60,722707,116.65
2010/06/07,115.35,124.06,114.71,122.62,805975,119.38
2010/06/08,122.23,123.64,119.73,121.54,359055,121.69
2010/06/09,121.73,128.01,121.73,124.13,692349,124.87
2010/06/10,125.04,130.30,122.80,129.78,1290473,126.55
2010/06/11,130.30,131.47,126.40,126.79,680434,128.94
2010/06/17,127.00,128.32,117.42,119.90,523290,122.87
2010/06/18,119.82,119.82,107.94,107.94,1155854,113.88
2010/06/21,107.81,113.24,101.31,111.84,933687,107.27
2010/06/22,110.53,113.21,108.98,110.07,492343,111.09
2010/06/23,109.31,112.71,108.06,110.61,400668,110.38
2010/06/24,111.83,111.83,109.77,110.75,349114,110.80
2010/06/25,109.68,110.74,103.78,104.56,394476,107.26
2010/06/28,103.90,104.94,101.31,101.90,514179,103.13
2010/06/29,101.28,103.10,91.74,91.79,1333826,97.42
2010/06/30,88.93,91.40,88.93,90.00,740299,90.17
2010/07/01,90.03,91.14,84.28,85.03,1097662,87.71
2010/07/02,84.81,86.09,78.72,82.07,1006344,82.41
2010/07/05,80.38,82.20,79.08,81.13,542926,80.64
2010/07/06,80.76,85.06,80.76,83.34,603185,82.91
2010/07/07,83.34,86.62,83.16,86.39,664016,84.89
2010/07/08,86.88,87.40,83.06,86.49,597287,85.23
2010/07/09,86.27,92.99,84.80,92.42,715842,88.89
2010/07/12,92.18,93.46,90.00,90.96,348091,91.73
2010/07/13,90.96,90.96,84.81,87.37,781834,87.88
2010/07/14,90.96,90.96,84.81,87.37,0,87.88
2010/07/15,87.37,90.90,84.80,85.10,524312,87.85
2010/07/16,85.10,85.46,80.87,85.03,498056,83.16
