证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	002166",莱茵生物,2015-01-05,深交所,24,23.4,7537999,23.52,22.45,23.02,9379,-4.0833,172627971.17
"	002166",莱茵生物,2015-01-06,深交所,23.02,22.71,5814251,23.53,22.5,23.21,7902,0.8254,134496454.61
"	002166",莱茵生物,2015-01-07,深交所,23.21,23.15,4186172,23.32,22.7,22.88,5377,-1.4218,96008601.91
"	002166",莱茵生物,2015-01-08,深交所,22.88,22.88,4372248,23.54,22.8,22.87,5615,-0.0437,101319629.13
"	002166",莱茵生物,2015-01-09,深交所,22.87,22.71,3222312,23.16,22.65,22.7,4249,-0.7433,73611049.11
"	002166",莱茵生物,2015-01-12,深交所,22.7,22.88,2522153,22.98,22.42,22.51,3560,-0.837,57083442.75
"	002166",莱茵生物,2015-01-13,深交所,22.51,22.76,11144881,24,22.75,23.96,13189,6.4416,262940647.64
"	002166",莱茵生物,2015-01-14,深交所,23.96,23.56,17175161,25.75,23.56,24.45,19707,2.0451,424265144.58
"	002166",莱茵生物,2015-01-15,深交所,24.45,24,9165829,24.05,23.26,23.39,12117,-4.3354,216222994.81
"	002166",莱茵生物,2015-01-16,深交所,23.39,23.3,5556029,23.66,22.8,23.58,7542,0.8123,129607443.77
"	002166",莱茵生物,2015-01-19,深交所,23.58,23.81,13670726,24.94,23.22,23.78,17099,0.8482,331930449.16
"	002166",莱茵生物,2015-01-20,深交所,23.78,23.88,11059304,24.48,23.3,24.48,12906,2.9437,267191991.99
"	002166",莱茵生物,2015-01-21,深交所,24.48,24.44,10843511,24.76,24.16,24.59,12138,0.4493,264621991.21
"	002166",莱茵生物,2015-01-22,深交所,24.59,25.02,12539079,25.5,24.77,24.94,14817,1.4233,314001234.29
"	002166",莱茵生物,2015-01-23,深交所,24.94,24.85,23848466,27.2,24.31,26.43,27147,5.9743,614495907.22
"	002166",莱茵生物,2015-01-26,深交所,26.43,26.13,15178491,26.22,25.61,26.03,15831,-1.5134,393702158.84
"	002166",莱茵生物,2015-01-27,深交所,26.03,25.82,12111686,25.97,24.85,25.33,14912,-2.6892,307828091.59
"	002166",莱茵生物,2015-01-28,深交所,25.33,25.2,7117456,25.78,25.02,25.3,8709,-0.1184,180690176.88
"	002166",莱茵生物,2015-01-29,深交所,25.3,25.2,6016015,25.22,24.5,24.53,8183,-3.0435,148824370.94
"	002166",莱茵生物,2015-01-30,深交所,24.53,24.7,5735004,25.23,24.33,24.66,7473,0.53,142387012.92
"	002166",莱茵生物,2015-02-02,深交所,24.66,24.45,4080572,25.05,24.3,24.43,5281,-0.9327,100818298.41
"	002166",莱茵生物,2015-02-03,深交所,24.43,24.25,4195632,24.73,24.25,24.7,5338,1.1052,102747996.87
"	002166",莱茵生物,2015-02-04,深交所,24.7,24.8,4287662,24.88,24.35,24.42,4881,-1.1336,105313076.91
"	002166",莱茵生物,2015-02-05,深交所,24.42,24.6,7496023,25.17,24.44,24.93,8681,2.0885,186214716.94
"	002166",莱茵生物,2015-02-06,深交所,24.93,24.85,7062006,25.15,23.4,23.69,8545,-4.9739,171243515.33
"	002166",莱茵生物,2015-02-09,深交所,23.69,23.3,4885186,23.6,22.77,22.93,6337,-3.2081,112253724.59
