证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	300130",新国都,2015-01-05,深交所,24.26,24.5,1579590,24.5,22.55,22.95,1634,-5.3998,36290036.4
"	300130",新国都,2015-01-06,深交所,22.95,22.9,1465497,23.94,22.8,23.93,1734,4.2702,34295097.91
"	300130",新国都,2015-01-07,深交所,23.93,24,1663721,24.18,23.15,23.5,1894,-1.7969,39173955.85
"	300130",新国都,2015-01-08,深交所,23.5,23.4,1302279,23.94,23.17,23.87,1482,1.5745,30913615.8
"	300130",新国都,2015-01-09,深交所,23.87,23.88,1598753,24.5,23.67,23.81,2288,-0.2514,38542060.14
"	300130",新国都,2015-01-12,深交所,23.81,23.44,1035640,23.89,23.02,23.86,1635,0.21,24358260.11
"	300130",新国都,2015-01-13,深交所,23.86,23.98,3069739,26.25,23.91,26.24,3932,9.9749,77393623.5
"	300130",新国都,2015-01-14,深交所,26.24,26.5,5167542,27.53,26.25,27.46,5681,4.6494,139778418.6
"	300130",新国都,2015-01-15,深交所,27.46,27.46,4993279,28.58,26.83,27,5431,-1.6752,138375445.33
"	300130",新国都,2015-01-16,深交所,27,26.83,2958409,28.35,26.5,28.19,3424,4.4074,82605475.38
"	300130",新国都,2015-01-19,深交所,28.19,27.6,4275945,29.22,27.52,28.38,3953,0.674,122469507.15
"	300130",新国都,2015-01-20,深交所,28.38,28.2,3138818,30.5,28.1,30.39,3405,7.0825,94053762.43
"	300130",新国都,2015-01-21,深交所,30.39,30.75,2641217,30.85,29.73,30.45,2871,0.1974,79382293.66
"	300130",新国都,2015-01-22,深交所,30.45,29.51,2712217,30.9,29.41,30.5,2070,0.1642,81842112.85
"	300130",新国都,2015-01-23,深交所,30.5,30.59,3063596,30.59,28.22,28.51,2907,-6.5246,89750382.85
"	300130",新国都,2015-01-26,深交所,28.51,28.6,2299162,29.55,28.58,29,2092,1.7187,67181382.25
"	300130",新国都,2015-01-27,深交所,29,28.98,2945500,29.5,27.95,28.65,3056,-1.2069,84330584.58
"	300130",新国都,2015-01-28,深交所,28.65,29.22,4280873,31.52,29.2,31.52,3327,10.0175,132188096.52
"	300130",新国都,2015-01-29,深交所,31.52,33.5,7229607,33.5,30.99,31.42,5907,-0.3173,232816467.03
"	300130",新国都,2015-01-30,深交所,31.42,31,3609632,32.21,30.7,31.49,3359,0.2228,114039941.69
"	300130",新国都,2015-02-02,深交所,31.49,30.3,4538246,32.99,30,32.5,4337,3.2074,143688575.51
"	300130",新国都,2015-02-03,深交所,32.5,32.3,5272821,35.72,32.28,34.79,4779,7.0462,183183537.87
