Date,SZ000916.Close
2012/01/01,2.77
2012/01/02,2.82
2012/01/03,2.82
2012/02/01,2.87
2012/02/02,2.93
2012/02/03,2.98
2012/03/01,2.99
2012/03/02,2.96
2012/03/03,2.875
2012/04/01,2.8
2012/04/02,2.885
2012/04/03,2.91
2012/05/01,2.95
2012/05/02,2.835
2012/05/03,2.84
2012/06/01,2.75
2012/06/02,2.75
2012/06/03,2.675
2012/07/01,2.64
2012/07/02,2.59
2012/07/03,2.57
2012/08/01,2.59
2012/08/02,2.57
2012/08/03,2.58
2012/09/01,2.575
2012/09/02,2.56
2012/09/03,2.44
2012/10/01,2.5
2012/10/02,2.49
2012/10/03,2.52
2012/11/01,2.53
2012/11/02,2.44
2012/11/03,2.44
2012/12/01,2.425
2012/12/02,2.525
2012/12/03,2.57
2013/01/01,2.59
2013/01/02,2.595
2013/01/03,2.64
2013/02/01,2.73
2013/02/02,2.73
2013/02/03,2.63
2013/03/01,2.68
2013/03/02,2.645
2013/03/03,2.65
2013/04/01,2.59
2013/04/02,2.66
2013/04/03,2.63
2013/05/01,2.64
2013/05/02,2.655
2013/05/03,2.67
2013/06/01,2.65
2013/06/02,2.5
2013/06/03,2.395
2013/07/01,2.45
2013/07/02,2.48
2013/07/03,2.38
2013/08/01,2.4
2013/08/02,2.46
2013/08/03,2.67
2013/09/01,2.98
2013/09/02,3.155
2013/09/03,3.835
2013/10/01,4.33
2013/10/02,3.72
2013/10/03,3.71
2013/11/01,3.625
2013/11/02,3.745
2013/11/03,3.8
2013/12/01,4.01
2013/12/02,3.805
2013/12/03,3.39
2014/01/01,3.23
2014/01/02,3.565
2014/01/03,3.82
2014/02/01,3.91
2014/02/02,4.14
2014/02/03,4.185
2014/03/01,4.655
2014/03/02,4.655
2014/03/03,4.44
2014/04/01,4.11
2014/04/02,4.12
2014/04/03,3.74
2014/05/01,3.82
2014/05/02,3.84
2014/05/03,3.785
2014/06/01,3.825
2014/06/02,3.965
2014/06/03,3.935
2014/07/01,4.305
2014/07/02,4.41
2014/07/03,4.45
2014/08/01,4.41
2014/08/02,4.755
2014/08/03,4.44
2014/09/01,4.55
2014/09/02,4.69
2014/09/03,4.64
2014/10/01,4.84
2014/10/02,5.005
2014/10/03,5.06
2014/11/01,5.69
2014/11/02,5.365
2014/11/03,5.335
2014/12/01,5.245
2014/12/02,5.4
2014/12/03,5.17
