Date,SZ300149.Close
2012/01/01,2.65
2012/01/02,2.605
2012/01/03,2.605
2012/02/01,2.74
2012/02/02,2.875
2012/02/03,3.19
2012/03/01,3.14
2012/03/02,3.62
2012/03/03,3.51
2012/04/01,3.31
2012/04/02,3.42
2012/04/03,3.25
2012/05/01,3.82
2012/05/02,3.74
2012/05/03,3.55
2012/06/01,3.63
2012/06/02,3.89
2012/06/03,3.74
2012/07/01,4.13
2012/07/02,4.08
2012/07/03,3.99
2012/08/01,4.11
2012/08/02,4.03
2012/08/03,4.12
2012/09/01,3.855
2012/09/02,3.815
2012/09/03,3.45
2012/10/01,3.74
2012/10/02,3.62
2012/10/03,3.515
2012/11/01,3.48
2012/11/02,3.16
2012/11/03,2.975
2012/12/01,2.905
2012/12/02,3.04
2012/12/03,3.22
2013/01/01,3.32
2013/01/02,3.415
2013/01/03,3.34
2013/02/01,3.39
2013/02/02,3.47
2013/02/03,3.485
2013/03/01,3.625
2013/03/02,3.435
2013/03/03,3.38
2013/04/01,3.29
2013/04/02,3.2
2013/04/03,3.19
2013/05/01,3.23
2013/05/02,3.32
2013/05/03,3.43
2013/06/01,3.25
2013/06/02,3.115
2013/06/03,2.77
2013/07/01,2.79
2013/07/02,2.88
2013/07/03,3.045
2013/08/01,3.23
2013/08/02,3.33
2013/08/03,3.295
2013/09/01,3.4
2013/09/02,3.315
2013/09/03,3.41
2013/10/01,3.51
2013/10/02,3.605
2013/10/03,3.47
2013/11/01,3.395
2013/11/02,3.49
2013/11/03,4.4
2013/12/01,4.85
2013/12/02,6.05
2013/12/03,8.13
2014/01/01,6.51
2014/01/02,6.3
2014/01/03,6.23
2014/02/01,6.27
2014/02/02,6.71
2014/02/03,5.585
2014/03/01,5.39
2014/03/02,5.235
2014/03/03,5.19
2014/04/01,4.96
2014/04/02,5.135
2014/04/03,4.92
2014/05/01,5.01
2014/05/02,4.81
2014/05/03,4.84
2014/06/01,4.925
2014/06/02,5.265
2014/06/03,5.27
2014/07/01,5.475
2014/07/02,5.155
2014/07/03,5.02
2014/08/01,5.29
2014/08/02,5.725
2014/08/03,5.52
2014/09/01,6.02
2014/09/02,6.16
2014/09/03,6.45
2014/10/01,6.54
2014/10/02,6.45
2014/10/03,6.13
2014/11/01,6.205
2014/11/02,5.835
2014/11/03,6.01
2014/12/01,5.835
2014/12/02,5.71
2014/12/03,5.11
