Date,SZ300160.Close
2012/01/01,3.33
2012/01/02,3.51
2012/01/03,3.58
2012/02/01,3.745
2012/02/02,3.825
2012/02/03,4.05
2012/03/01,4.0
2012/03/02,4.0
2012/03/03,3.93
2012/04/01,3.72
2012/04/02,3.715
2012/04/03,3.65
2012/05/01,3.98
2012/05/02,3.8
2012/05/03,3.54
2012/06/01,3.345
2012/06/02,3.385
2012/06/03,3.275
2012/07/01,3.22
2012/07/02,2.695
2012/07/03,2.55
2012/08/01,2.59
2012/08/02,2.51
2012/08/03,2.55
2012/09/01,2.69
2012/09/02,2.715
2012/09/03,2.48
2012/10/01,2.57
2012/10/02,2.45
2012/10/03,2.405
2012/11/01,2.42
2012/11/02,2.31
2012/11/03,2.185
2012/12/01,2.065
2012/12/02,2.16
2012/12/03,2.36
2013/01/01,2.45
2013/01/02,2.565
2013/01/03,2.47
2013/02/01,2.38
2013/02/02,2.54
2013/02/03,2.465
2013/03/01,2.495
2013/03/02,2.39
2013/03/03,2.55
2013/04/01,2.285
2013/04/02,2.19
2013/04/03,2.16
2013/05/01,2.22
2013/05/02,2.355
2013/05/03,2.52
2013/06/01,2.54
2013/06/02,2.32
2013/06/03,2.18
2013/07/01,2.145
2013/07/02,2.13
2013/07/03,2.255
2013/08/01,2.36
2013/08/02,2.34
2013/08/03,2.355
2013/09/01,2.3
2013/09/02,2.28
2013/09/03,2.345
2013/10/01,2.42
2013/10/02,2.415
2013/10/03,2.28
2013/11/01,2.25
2013/11/02,2.27
2013/11/03,2.4
2013/12/01,2.46
2013/12/02,2.515
2013/12/03,2.59
2014/01/01,2.69
2014/01/02,2.72
2014/01/03,2.795
2014/02/01,2.88
2014/02/02,2.905
2014/02/03,2.705
2014/03/01,2.725
2014/03/02,2.615
2014/03/03,2.64
2014/04/01,2.63
2014/04/02,2.685
2014/04/03,2.605
2014/05/01,2.64
2014/05/02,2.71
2014/05/03,2.79
2014/06/01,2.72
2014/06/02,2.845
2014/06/03,2.865
2014/07/01,3.015
2014/07/02,3.03
2014/07/03,3.0
2014/08/01,3.05
2014/08/02,3.19
2014/08/03,3.17
2014/09/01,3.44
2014/09/02,4.0
2014/09/03,4.74
2014/10/01,5.05
2014/10/02,5.05
2014/10/03,5.05
2014/11/01,5.05
2014/11/02,5.05
2014/11/03,5.05
2014/12/01,5.05
2014/12/02,5.05
2014/12/03,5.05
