Date,SZ002472.Close
2012/01/01,8.1
2012/01/02,8.305
2012/01/03,8.445
2012/02/01,8.75
2012/02/02,10.145
2012/02/03,10.28
2012/03/01,10.27
2012/03/02,9.9
2012/03/03,9.7
2012/04/01,9.195
2012/04/02,9.465
2012/04/03,9.04
2012/05/01,9.42
2012/05/02,9.475
2012/05/03,8.59
2012/06/01,8.065
2012/06/02,8.24
2012/06/03,7.98
2012/07/01,8.09
2012/07/02,7.665
2012/07/03,7.57
2012/08/01,7.56
2012/08/02,7.405
2012/08/03,7.38
2012/09/01,7.34
2012/09/02,7.5
2012/09/03,7.07
2012/10/01,7.6
2012/10/02,7.61
2012/10/03,7.26
2012/11/01,7.14
2012/11/02,6.97
2012/11/03,6.71
2012/12/01,6.05
2012/12/02,6.41
2012/12/03,7.28
2013/01/01,7.5
2013/01/02,7.47
2013/01/03,7.6
2013/02/01,7.795
2013/02/02,7.91
2013/02/03,7.53
2013/03/01,7.515
2013/03/02,7.12
2013/03/03,7.29
2013/04/01,7.045
2013/04/02,6.83
2013/04/03,6.75
2013/05/01,6.79
2013/05/02,7.075
2013/05/03,7.29
2013/06/01,7.06
2013/06/02,6.655
2013/06/03,6.265
2013/07/01,6.2
2013/07/02,6.54
2013/07/03,6.23
2013/08/01,6.36
2013/08/02,6.65
2013/08/03,6.605
2013/09/01,6.61
2013/09/02,6.745
2013/09/03,6.535
2013/10/01,6.54
2013/10/02,6.725
2013/10/03,6.95
2013/11/01,6.88
2013/11/02,6.54
2013/11/03,6.71
2013/12/01,6.68
2013/12/02,6.79
2013/12/03,6.53
2014/01/01,6.79
2014/01/02,6.905
2014/01/03,7.305
2014/02/01,7.825
2014/02/02,9.5
2014/02/03,9.04
2014/03/01,8.915
2014/03/02,9.22
2014/03/03,8.39
2014/04/01,8.4
2014/04/02,8.435
2014/04/03,8.23
2014/05/01,8.6
2014/05/02,9.12
2014/05/03,9.365
2014/06/01,9.21
2014/06/02,9.145
2014/06/03,9.735
2014/07/01,10.34
2014/07/02,10.5
2014/07/03,10.1
2014/08/01,10.195
2014/08/02,10.7
2014/08/03,11.07
2014/09/01,11.25
2014/09/02,11.43
2014/09/03,11.93
2014/10/01,12.65
2014/10/02,12.065
2014/10/03,11.59
2014/11/01,14.58
2014/11/02,13.66
2014/11/03,14.345
2014/12/01,13.605
2014/12/02,13.36
2014/12/03,12.18
