Date,SH600804.Close
2012/01/01,4.96
2012/01/02,5.125
2012/01/03,5.055
2012/02/01,5.445
2012/02/02,5.74
2012/02/03,6.13
2012/03/01,6.33
2012/03/02,6.56
2012/03/03,6.19
2012/04/01,5.93
2012/04/02,6.07
2012/04/03,6.33
2012/05/01,6.6
2012/05/02,6.37
2012/05/03,6.29
2012/06/01,5.935
2012/06/02,5.97
2012/06/03,5.635
2012/07/01,5.58
2012/07/02,5.765
2012/07/03,5.79
2012/08/01,5.765
2012/08/02,5.76
2012/08/03,5.52
2012/09/01,5.56
2012/09/02,5.965
2012/09/03,6.065
2012/10/01,5.86
2012/10/02,5.8
2012/10/03,5.535
2012/11/01,5.52
2012/11/02,5.18
2012/11/03,5.225
2012/12/01,5.11
2012/12/02,5.51
2012/12/03,5.52
2013/01/01,5.71
2013/01/02,6.15
2013/01/03,6.27
2013/02/01,6.195
2013/02/02,6.39
2013/02/03,6.37
2013/03/01,6.655
2013/03/02,6.58
2013/03/03,7.02
2013/04/01,7.36
2013/04/02,7.42
2013/04/03,8.66
2013/05/01,9.73
2013/05/02,13.665
2013/05/03,14.13
2013/06/01,12.52
2013/06/02,11.58
2013/06/03,10.595
2013/07/01,11.88
2013/07/02,13.08
2013/07/03,14.97
2013/08/01,16.4
2013/08/02,16.44
2013/08/03,16.735
2013/09/01,15.25
2013/09/02,14.895
2013/09/03,17.79
2013/10/01,19.22
2013/10/02,18.64
2013/10/03,17.16
2013/11/01,14.24
2013/11/02,14.52
2013/11/03,14.93
2013/12/01,14.69
2013/12/02,14.22
2013/12/03,13.52
2014/01/01,14.47
2014/01/02,14.03
2014/01/03,15.275
2014/02/01,16.295
2014/02/02,16.12
2014/02/03,14.79
2014/03/01,14.475
2014/03/02,13.845
2014/03/03,13.47
2014/04/01,13.44
2014/04/02,14.075
2014/04/03,13.55
2014/05/01,13.85
2014/05/02,13.3
2014/05/03,13.435
2014/06/01,13.41
2014/06/02,14.0
2014/06/03,14.145
2014/07/01,15.33
2014/07/02,14.74
2014/07/03,14.51
2014/08/01,14.82
2014/08/02,15.125
2014/08/03,14.91
2014/09/01,15.32
2014/09/02,15.32
2014/09/03,16.23
2014/10/01,16.45
2014/10/02,15.95
2014/10/03,16.17
2014/11/01,16.09
2014/11/02,16.55
2014/11/03,17.625
2014/12/01,17.235
2014/12/02,18.78
2014/12/03,17.8
