Date,SH600589.Close
2012/01/01,5.58
2012/01/02,5.82
2012/01/03,5.84
2012/02/01,5.905
2012/02/02,6.215
2012/02/03,6.45
2012/03/01,6.44
2012/03/02,6.53
2012/03/03,6.12
2012/04/01,6.065
2012/04/02,6.68
2012/04/03,6.53
2012/05/01,6.58
2012/05/02,6.085
2012/05/03,6.04
2012/06/01,5.77
2012/06/02,5.87
2012/06/03,5.55
2012/07/01,5.61
2012/07/02,5.34
2012/07/03,5.17
2012/08/01,5.265
2012/08/02,5.075
2012/08/03,5.13
2012/09/01,5.52
2012/09/02,5.555
2012/09/03,5.21
2012/10/01,5.48
2012/10/02,5.47
2012/10/03,5.315
2012/11/01,5.5
2012/11/02,5.33
2012/11/03,5.175
2012/12/01,5.015
2012/12/02,5.295
2012/12/03,5.33
2013/01/01,5.52
2013/01/02,5.675
2013/01/03,5.64
2013/02/01,5.8
2013/02/02,5.87
2013/02/03,5.585
2013/03/01,5.98
2013/03/02,5.725
2013/03/03,5.65
2013/04/01,5.235
2013/04/02,5.09
2013/04/03,4.96
2013/05/01,4.96
2013/05/02,5.05
2013/05/03,5.15
2013/06/01,5.43
2013/06/02,5.605
2013/06/03,5.105
2013/07/01,5.3
2013/07/02,5.42
2013/07/03,5.24
2013/08/01,5.52
2013/08/02,5.85
2013/08/03,6.14
2013/09/01,6.04
2013/09/02,5.9
2013/09/03,6.13
2013/10/01,6.24
2013/10/02,6.045
2013/10/03,5.7
2013/11/01,5.695
2013/11/02,5.595
2013/11/03,5.38
2013/12/01,5.16
2013/12/02,5.085
2013/12/03,4.98
2014/01/01,4.76
2014/01/02,4.745
2014/01/03,4.77
2014/02/01,4.84
2014/02/02,5.095
2014/02/03,4.755
2014/03/01,4.765
2014/03/02,4.69
2014/03/03,4.95
2014/04/01,5.02
2014/04/02,5.385
2014/04/03,5.41
2014/05/01,5.67
2014/05/02,5.56
2014/05/03,5.175
2014/06/01,5.005
2014/06/02,4.95
2014/06/03,4.87
2014/07/01,5.2
2014/07/02,5.18
2014/07/03,5.19
2014/08/01,5.265
2014/08/02,5.505
2014/08/03,5.29
2014/09/01,5.59
2014/09/02,5.79
2014/09/03,6.32
2014/10/01,6.77
2014/10/02,6.4
2014/10/03,6.38
2014/11/01,6.41
2014/11/02,6.07
2014/11/03,6.235
2014/12/01,6.15
2014/12/02,6.28
2014/12/03,5.945
