Date,SZ002660.Close
2012/03/02,9.21
2012/03/03,9.03
2012/04/01,7.63
2012/04/02,7.9
2012/04/03,7.67
2012/05/01,8.6
2012/05/02,8.08
2012/05/03,8.47
2012/06/01,7.995
2012/06/02,7.915
2012/06/03,7.64
2012/07/01,7.63
2012/07/02,6.49
2012/07/03,6.91
2012/08/01,7.35
2012/08/02,8.005
2012/08/03,7.79
2012/09/01,7.68
2012/09/02,7.96
2012/09/03,6.785
2012/10/01,7.07
2012/10/02,6.46
2012/10/03,6.335
2012/11/01,6.26
2012/11/02,5.96
2012/11/03,5.575
2012/12/01,5.215
2012/12/02,5.505
2012/12/03,6.37
2013/01/01,6.44
2013/01/02,6.615
2013/01/03,6.58
2013/02/01,6.775
2013/02/02,6.92
2013/02/03,6.645
2013/03/01,6.615
2013/03/02,6.015
2013/03/03,5.85
2013/04/01,5.575
2013/04/02,5.8
2013/04/03,6.0
2013/05/01,6.37
2013/05/02,7.915
2013/05/03,8.9
2013/06/01,9.01
2013/06/02,9.01
2013/06/03,9.01
2013/07/01,9.01
2013/07/02,9.01
2013/07/03,7.895
2013/08/01,7.88
2013/08/02,8.08
2013/08/03,8.695
2013/09/01,8.11
2013/09/02,7.575
2013/09/03,7.29
2013/10/01,7.42
2013/10/02,7.25
2013/10/03,7.09
2013/11/01,5.98
2013/11/02,6.025
2013/11/03,6.55
2013/12/01,6.45
2013/12/02,6.905
2013/12/03,7.27
2014/01/01,7.61
2014/01/02,9.435
2014/01/03,9.64
2014/02/01,9.425
2014/02/02,10.12
2014/02/03,8.89
2014/03/01,8.845
2014/03/02,8.345
2014/03/03,8.16
2014/04/01,7.94
2014/04/02,8.455
2014/04/03,7.875
2014/05/01,8.01
2014/05/02,7.81
2014/05/03,8.81
2014/06/01,8.91
2014/06/02,9.05
2014/06/03,9.28
2014/07/01,9.775
2014/07/02,9.75
2014/07/03,9.37
2014/08/01,9.75
2014/08/02,9.65
2014/08/03,9.65
2014/09/01,9.65
2014/09/02,9.65
2014/09/03,9.65
2014/10/01,9.65
2014/10/02,9.65
2014/10/03,9.65
2014/11/01,9.65
2014/11/02,9.65
2014/11/03,10.935
2014/12/01,10.76
2014/12/02,10.42
2014/12/03,8.97
