Date,SH600372.Close
2012/01/01,11.3
2012/01/02,11.69
2012/01/03,11.58
2012/02/01,11.765
2012/02/02,13.07
2012/02/03,13.62
2012/03/01,13.69
2012/03/02,13.04
2012/03/03,12.265
2012/04/01,11.745
2012/04/02,12.825
2012/04/03,12.95
2012/05/01,14.8
2012/05/02,14.84
2012/05/03,14.25
2012/06/01,13.455
2012/06/02,13.88
2012/06/03,13.41
2012/07/01,13.6
2012/07/02,12.775
2012/07/03,13.25
2012/08/01,13.38
2012/08/02,14.84
2012/08/03,14.82
2012/09/01,15.135
2012/09/02,14.83
2012/09/03,13.705
2012/10/01,13.62
2012/10/02,13.66
2012/10/03,12.405
2012/11/01,11.38
2012/11/02,10.99
2012/11/03,10.105
2012/12/01,9.03
2012/12/02,10.745
2012/12/03,11.62
2013/01/01,12.35
2013/01/02,14.095
2013/01/03,15.62
2013/02/01,18.27
2013/02/02,18.34
2013/02/03,17.065
2013/03/01,17.22
2013/03/02,15.98
2013/03/03,17.46
2013/04/01,17.39
2013/04/02,16.87
2013/04/03,17.36
2013/05/01,16.66
2013/05/02,19.32
2013/05/03,20.8
2013/06/01,18.97
2013/06/02,18.63
2013/06/03,16.295
2013/07/01,18.22
2013/07/02,18.42
2013/07/03,17.58
2013/08/01,17.26
2013/08/02,17.15
2013/08/03,17.435
2013/09/01,19.12
2013/09/02,18.59
2013/09/03,17.685
2013/10/01,17.82
2013/10/02,18.805
2013/10/03,17.82
2013/11/01,17.705
2013/11/02,20.2
2013/11/03,24.12
2013/12/01,23.13
2013/12/02,22.61
2013/12/03,22.86
2014/01/01,22.98
2014/01/02,23.345
2014/01/03,24.27
2014/02/01,26.235
2014/02/02,25.3
2014/02/03,23.43
2014/03/01,23.035
2014/03/02,20.82
2014/03/03,20.18
2014/04/01,18.83
2014/04/02,20.48
2014/04/03,20.995
2014/05/01,20.03
2014/05/02,20.26
2014/05/03,19.95
2014/06/01,19.56
2014/06/02,20.315
2014/06/03,21.38
2014/07/01,22.26
2014/07/02,21.56
2014/07/03,21.0
2014/08/01,22.165
2014/08/02,22.14
2014/08/03,22.26
2014/09/01,26.12
2014/09/02,25.37
2014/09/03,26.54
2014/10/01,29.13
2014/10/02,29.155
2014/10/03,28.01
2014/11/01,27.005
2014/11/02,25.595
2014/11/03,26.225
2014/12/01,28.19
2014/12/02,29.47
2014/12/03,28.17
