Date,SZ000422.Close
2012/01/01,11.68
2012/01/02,12.635
2012/01/03,12.93
2012/02/01,13.335
2012/02/02,13.365
2012/02/03,13.73
2012/03/01,13.59
2012/03/02,14.09
2012/03/03,13.465
2012/04/01,12.98
2012/04/02,13.45
2012/04/03,13.57
2012/05/01,14.45
2012/05/02,13.87
2012/05/03,14.15
2012/06/01,13.15
2012/06/02,13.1
2012/06/03,12.17
2012/07/01,11.58
2012/07/02,12.27
2012/07/03,12.32
2012/08/01,12.75
2012/08/02,12.45
2012/08/03,11.88
2012/09/01,11.735
2012/09/02,12.135
2012/09/03,11.645
2012/10/01,12.11
2012/10/02,12.18
2012/10/03,11.685
2012/11/01,10.55
2012/11/02,9.46
2012/11/03,9.23
2012/12/01,9.145
2012/12/02,10.385
2012/12/03,10.78
2013/01/01,11.27
2013/01/02,11.23
2013/01/03,11.12
2013/02/01,11.925
2013/02/02,12.08
2013/02/03,11.745
2013/03/01,11.355
2013/03/02,10.575
2013/03/03,10.87
2013/04/01,10.41
2013/04/02,9.75
2013/04/03,9.56
2013/05/01,8.73
2013/05/02,8.855
2013/05/03,9.06
2013/06/01,8.66
2013/06/02,7.82
2013/06/03,6.555
2013/07/01,6.695
2013/07/02,6.82
2013/07/03,6.58
2013/08/01,6.77
2013/08/02,6.87
2013/08/03,6.915
2013/09/01,7.13
2013/09/02,7.28
2013/09/03,6.98
2013/10/01,6.93
2013/10/02,6.82
2013/10/03,6.45
2013/11/01,6.435
2013/11/02,6.345
2013/11/03,6.62
2013/12/01,6.74
2013/12/02,6.75
2013/12/03,6.19
2014/01/01,5.88
2014/01/02,5.685
2014/01/03,5.77
2014/02/01,5.75
2014/02/02,5.94
2014/02/03,5.545
2014/03/01,5.55
2014/03/02,5.195
2014/03/03,5.32
2014/04/01,5.3
2014/04/02,5.33
2014/04/03,5.09
2014/05/01,4.98
2014/05/02,5.14
2014/05/03,5.125
2014/06/01,4.975
2014/06/02,5.0
2014/06/03,4.925
2014/07/01,5.065
2014/07/02,5.14
2014/07/03,5.34
2014/08/01,5.69
2014/08/02,5.94
2014/08/03,5.71
2014/09/01,5.9
2014/09/02,6.12
2014/09/03,6.09
2014/10/01,6.4
2014/10/02,6.225
2014/10/03,5.98
2014/11/01,6.18
2014/11/02,6.205
2014/11/03,6.55
2014/12/01,6.72
2014/12/02,7.29
2014/12/03,7.49
