Date,SZ000418.Close
2012/01/01,6.4
2012/01/02,7.08
2012/01/03,7.37
2012/02/01,7.545
2012/02/02,8.4
2012/02/03,8.73
2012/03/01,9.41
2012/03/02,8.89
2012/03/03,8.175
2012/04/01,7.55
2012/04/02,7.835
2012/04/03,7.65
2012/05/01,8.14
2012/05/02,8.765
2012/05/03,9.25
2012/06/01,8.25
2012/06/02,8.17
2012/06/03,7.16
2012/07/01,6.67
2012/07/02,6.515
2012/07/03,6.64
2012/08/01,6.655
2012/08/02,6.24
2012/08/03,5.77
2012/09/01,5.815
2012/09/02,6.12
2012/09/03,5.595
2012/10/01,5.8
2012/10/02,5.75
2012/10/03,5.635
2012/11/01,5.87
2012/11/02,5.96
2012/11/03,5.655
2012/12/01,5.685
2012/12/02,6.08
2012/12/03,7.23
2013/01/01,7.49
2013/01/02,7.835
2013/01/03,8.27
2013/02/01,9.035
2013/02/02,9.45
2013/02/03,8.855
2013/03/01,8.685
2013/03/02,8.21
2013/03/03,9.1
2013/04/01,8.345
2013/04/02,7.83
2013/04/03,7.24
2013/05/01,7.46
2013/05/02,7.875
2013/05/03,7.9
2013/06/01,7.47
2013/06/02,6.99
2013/06/03,5.965
2013/07/01,5.97
2013/07/02,6.03
2013/07/03,5.795
2013/08/01,6.6
2013/08/02,6.75
2013/08/03,6.535
2013/09/01,6.74
2013/09/02,7.2
2013/09/03,7.155
2013/10/01,7.15
2013/10/02,7.25
2013/10/03,7.54
2013/11/01,7.275
2013/11/02,6.995
2013/11/03,7.04
2013/12/01,7.69
2013/12/02,8.345
2013/12/03,8.62
2014/01/01,7.96
2014/01/02,7.71
2014/01/03,7.78
2014/02/01,7.86
2014/02/02,8.27
2014/02/03,7.49
2014/03/01,7.51
2014/03/02,7.64
2014/03/03,7.65
2014/04/01,8.21
2014/04/02,8.23
2014/04/03,8.045
2014/05/01,7.84
2014/05/02,7.8
2014/05/03,7.8
2014/06/01,7.8
2014/06/02,8.875
2014/06/03,9.145
2014/07/01,9.205
2014/07/02,9.175
2014/07/03,9.3
2014/08/01,10.4
2014/08/02,10.945
2014/08/03,10.73
2014/09/01,10.8
2014/09/02,10.49
2014/09/03,10.57
2014/10/01,10.87
2014/10/02,10.995
2014/10/03,11.09
2014/11/01,11.275
2014/11/02,10.775
2014/11/03,11.025
2014/12/01,11.38
2014/12/02,12.73
2014/12/03,12.01
