Date,SH600419.Close
2012/01/01,7.31
2012/01/02,7.57
2012/01/03,8.055
2012/02/01,8.495
2012/02/02,8.875
2012/02/03,9.44
2012/03/01,9.89
2012/03/02,10.2
2012/03/03,9.72
2012/04/01,9.5
2012/04/02,10.08
2012/04/03,9.81
2012/05/01,9.81
2012/05/02,9.81
2012/05/03,9.81
2012/06/01,9.81
2012/06/02,9.81
2012/06/03,9.81
2012/07/01,9.81
2012/07/02,9.81
2012/07/03,9.81
2012/08/01,9.81
2012/08/02,9.81
2012/08/03,9.81
2012/09/01,10.76
2012/09/02,10.15
2012/09/03,8.695
2012/10/01,10.49
2012/10/02,11.56
2012/10/03,10.375
2012/11/01,10.2
2012/11/02,9.16
2012/11/03,8.89
2012/12/01,9.035
2012/12/02,9.585
2012/12/03,9.9
2013/01/01,11.36
2013/01/02,11.24
2013/01/03,11.01
2013/02/01,10.85
2013/02/02,11.23
2013/02/03,11.23
2013/03/01,11.23
2013/03/02,11.23
2013/03/03,11.23
2013/04/01,11.23
2013/04/02,11.23
2013/04/03,12.89
2013/05/01,16.75
2013/05/02,16.555
2013/05/03,17.49
2013/06/01,17.73
2013/06/02,15.605
2013/06/03,13.705
2013/07/01,15.255
2013/07/02,17.22
2013/07/03,16.535
2013/08/01,17.26
2013/08/02,17.84
2013/08/03,17.88
2013/09/01,18.42
2013/09/02,17.725
2013/09/03,17.635
2013/10/01,17.93
2013/10/02,19.755
2013/10/03,18.97
2013/11/01,16.9
2013/11/02,17.415
2013/11/03,19.48
2013/12/01,18.3
2013/12/02,17.34
2013/12/03,17.13
2014/01/01,17.48
2014/01/02,16.86
2014/01/03,16.93
2014/02/01,17.605
2014/02/02,18.48
2014/02/03,17.54
2014/03/01,17.555
2014/03/02,17.1
2014/03/03,16.94
2014/04/01,16.9
2014/04/02,17.79
2014/04/03,19.335
2014/05/01,17.92
2014/05/02,18.65
2014/05/03,19.2
2014/06/01,19.205
2014/06/02,18.78
2014/06/03,18.375
2014/07/01,18.76
2014/07/02,18.76
2014/07/03,18.76
2014/08/01,18.76
2014/08/02,18.76
2014/08/03,18.76
2014/09/01,18.76
2014/09/02,18.76
2014/09/03,18.76
2014/10/01,23.23
2014/10/02,22.695
2014/10/03,21.92
2014/11/01,22.535
2014/11/02,21.82
2014/11/03,22.685
2014/12/01,22.51
2014/12/02,21.45
2014/12/03,21.11
