Date,SZ002567.Close
2012/01/01,5.87
2012/01/02,5.93
2012/01/03,5.895
2012/02/01,6.14
2012/02/02,6.32
2012/02/03,6.6
2012/03/01,6.63
2012/03/02,6.82
2012/03/03,6.81
2012/04/01,6.355
2012/04/02,6.395
2012/04/03,7.06
2012/05/01,7.55
2012/05/02,7.64
2012/05/03,7.66
2012/06/01,7.5
2012/06/02,7.73
2012/06/03,8.185
2012/07/01,8.76
2012/07/02,10.22
2012/07/03,9.2
2012/08/01,9.13
2012/08/02,8.195
2012/08/03,7.72
2012/09/01,7.985
2012/09/02,8.06
2012/09/03,8.175
2012/10/01,8.44
2012/10/02,8.18
2012/10/03,7.93
2012/11/01,7.78
2012/11/02,6.93
2012/11/03,6.66
2012/12/01,6.535
2012/12/02,7.025
2012/12/03,7.65
2013/01/01,8.18
2013/01/02,8.775
2013/01/03,8.56
2013/02/01,8.325
2013/02/02,8.38
2013/02/03,8.7
2013/03/01,9.56
2013/03/02,8.525
2013/03/03,8.12
2013/04/01,7.505
2013/04/02,7.48
2013/04/03,7.51
2013/05/01,8.0
2013/05/02,8.485
2013/05/03,8.95
2013/06/01,8.73
2013/06/02,9.0
2013/06/03,8.075
2013/07/01,7.145
2013/07/02,7.15
2013/07/03,6.95
2013/08/01,7.12
2013/08/02,7.45
2013/08/03,7.04
2013/09/01,7.09
2013/09/02,7.33
2013/09/03,7.25
2013/10/01,7.36
2013/10/02,7.745
2013/10/03,7.7
2013/11/01,7.37
2013/11/02,7.26
2013/11/03,7.74
2013/12/01,9.08
2013/12/02,9.035
2013/12/03,8.79
2014/01/01,8.35
2014/01/02,8.27
2014/01/03,7.91
2014/02/01,7.995
2014/02/02,8.27
2014/02/03,7.28
2014/03/01,7.28
2014/03/02,6.815
2014/03/03,6.96
2014/04/01,6.87
2014/04/02,7.105
2014/04/03,6.8
2014/05/01,6.73
2014/05/02,6.79
2014/05/03,6.655
2014/06/01,6.705
2014/06/02,6.73
2014/06/03,6.57
2014/07/01,6.815
2014/07/02,7.005
2014/07/03,7.27
2014/08/01,7.745
2014/08/02,8.005
2014/08/03,7.64
2014/09/01,7.91
2014/09/02,8.14
2014/09/03,8.51
2014/10/01,8.95
2014/10/02,8.825
2014/10/03,8.73
2014/11/01,9.01
2014/11/02,9.01
2014/11/03,9.855
2014/12/01,9.805
2014/12/02,9.69
2014/12/03,8.765
