Date,SH600048.Close
2012/01/01,4.55
2012/01/02,4.71
2012/01/03,4.78
2012/02/01,4.805
2012/02/02,4.87
2012/02/03,5.25
2012/03/01,5.36
2012/03/02,4.98
2012/03/03,4.87
2012/04/01,5.295
2012/04/02,5.625
2012/04/03,5.81
2012/05/01,6.19
2012/05/02,6.05
2012/05/03,6.53
2012/06/01,6.51
2012/06/02,7.01
2012/06/03,6.635
2012/07/01,7.23
2012/07/02,7.305
2012/07/03,6.52
2012/08/01,6.18
2012/08/02,6.02
2012/08/03,5.36
2012/09/01,5.905
2012/09/02,5.835
2012/09/03,5.855
2012/10/01,6.28
2012/10/02,6.18
2012/10/03,6.455
2012/11/01,6.82
2012/11/02,6.56
2012/11/03,6.715
2012/12/01,7.17
2012/12/02,7.29
2012/12/03,7.68
2013/01/01,8.42
2013/01/02,8.29
2013/01/03,8.19
2013/02/01,7.845
2013/02/02,7.35
2013/02/03,7.315
2013/03/01,6.67
2013/03/02,6.535
2013/03/03,6.94
2013/04/01,6.965
2013/04/02,7.4
2013/04/03,6.92
2013/05/01,7.15
2013/05/02,7.1
2013/05/03,7.36
2013/06/01,7.34
2013/06/02,6.57
2013/06/03,5.53
2013/07/01,5.945
2013/07/02,6.53
2013/07/03,5.94
2013/08/01,6.53
2013/08/02,6.66
2013/08/03,6.285
2013/09/01,6.3
2013/09/02,6.655
2013/09/03,6.045
2013/10/01,6.05
2013/10/02,5.76
2013/10/03,5.52
2013/11/01,5.515
2013/11/02,5.31
2013/11/03,5.14
2013/12/01,5.21
2013/12/02,5.005
2013/12/03,4.6
2014/01/01,4.35
2014/01/02,4.25
2014/01/03,4.57
2014/02/01,4.52
2014/02/02,4.405
2014/02/03,3.74
2014/03/01,3.72
2014/03/02,3.865
2014/03/03,4.21
2014/04/01,4.68
2014/04/02,4.46
2014/04/03,4.35
2014/05/01,4.04
2014/05/02,4.19
2014/05/03,4.49
2014/06/01,4.41
2014/06/02,4.485
2014/06/03,4.36
2014/07/01,4.48
2014/07/02,4.745
2014/07/03,5.45
2014/08/01,5.335
2014/08/02,5.21
2014/08/03,5.1
2014/09/01,5.24
2014/09/02,5.07
2014/09/03,5.0
2014/10/01,5.15
2014/10/02,5.19
2014/10/03,5.02
2014/11/01,5.26
2014/11/02,5.465
2014/11/03,6.06
2014/12/01,7.275
2014/12/02,7.8
2014/12/03,8.045
