Date,SH600722.Close
2012/01/01,4.61
2012/01/02,4.615
2012/01/03,4.84
2012/02/01,4.98
2012/02/02,5.325
2012/02/03,6.05
2012/03/01,6.09
2012/03/02,6.03
2012/03/03,5.835
2012/04/01,5.555
2012/04/02,5.65
2012/04/03,5.28
2012/05/01,5.12
2012/05/02,4.95
2012/05/03,5.08
2012/06/01,4.925
2012/06/02,5.06
2012/06/03,4.79
2012/07/01,4.53
2012/07/02,4.38
2012/07/03,4.48
2012/08/01,4.325
2012/08/02,4.58
2012/08/03,4.7
2012/09/01,4.95
2012/09/02,5.065
2012/09/03,4.64
2012/10/01,5.05
2012/10/02,5.02
2012/10/03,5.03
2012/11/01,5.03
2012/11/02,4.74
2012/11/03,4.32
2012/12/01,4.14
2012/12/02,4.34
2012/12/03,4.78
2013/01/01,5.73
2013/01/02,6.09
2013/01/03,6.82
2013/02/01,5.785
2013/02/02,5.89
2013/02/03,5.615
2013/03/01,5.88
2013/03/02,5.57
2013/03/03,5.94
2013/04/01,5.38
2013/04/02,5.41
2013/04/03,5.07
2013/05/01,4.92
2013/05/02,4.95
2013/05/03,5.19
2013/06/01,5.08
2013/06/02,4.605
2013/06/03,3.93
2013/07/01,3.99
2013/07/02,4.51
2013/07/03,4.235
2013/08/01,4.23
2013/08/02,4.27
2013/08/03,4.245
2013/09/01,4.41
2013/09/02,4.4
2013/09/03,4.45
2013/10/01,4.66
2013/10/02,4.88
2013/10/03,5.02
2013/11/01,4.965
2013/11/02,5.195
2013/11/03,5.58
2013/12/01,5.57
2013/12/02,5.465
2013/12/03,4.79
2014/01/01,4.22
2014/01/02,3.99
2014/01/03,4.015
2014/02/01,4.01
2014/02/02,4.17
2014/02/03,3.97
2014/03/01,4.015
2014/03/02,4.125
2014/03/03,4.85
2014/04/01,4.55
2014/04/02,4.34
2014/04/03,3.975
2014/05/01,3.98
2014/05/02,3.95
2014/05/03,3.985
2014/06/01,3.935
2014/06/02,3.96
2014/06/03,3.905
2014/07/01,4.015
2014/07/02,4.365
2014/07/03,4.59
2014/08/01,4.58
2014/08/02,5.23
2014/08/03,5.12
2014/09/01,5.19
2014/09/02,5.17
2014/09/03,5.21
2014/10/01,5.52
2014/10/02,5.49
2014/10/03,5.18
2014/11/01,5.455
2014/11/02,5.16
2014/11/03,5.365
2014/12/01,5.205
2014/12/02,5.15
2014/12/03,4.69
