证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	000922",佳电股份,2016-01-04,深交所,13.03,12.77,10254812,12.89,11.73,11.73,8393,-9.977,126665362.17
"	000922",佳电股份,2016-01-05,深交所,11.73,11.2,14413774,11.55,10.56,10.93,10773,-6.8201,159403181.42
"	000922",佳电股份,2016-01-06,深交所,10.93,10.93,9624672,11.15,10.81,11.15,6717,2.0128,106199307.72
"	000922",佳电股份,2016-01-07,深交所,11.15,10.95,2681400,10.95,10.05,10.09,1512,-9.5067,28019108.27
"	000922",佳电股份,2016-01-08,深交所,10.09,10.26,9252535,10.59,9.5,10.08,7413,-0.0991,93325822.74
"	000922",佳电股份,2016-01-11,深交所,10.08,9.8,8177799,10.04,9.1,9.13,6197,-9.4246,78507847.44
"	000922",佳电股份,2016-01-12,深交所,9.13,9.25,12061291,10.04,8.75,10.04,7250,9.9671,112833516.03
"	000922",佳电股份,2016-01-13,深交所,10.04,10.4,29737956,11.04,10.1,10.48,20881,4.3825,320578505.31
"	000922",佳电股份,2016-01-14,深交所,10.48,9.43,27501238,11.12,9.43,10.93,22336,4.2939,275136893.31
"	000922",佳电股份,2016-01-15,深交所,10.93,10.44,18726934,10.75,9.84,9.85,16527,-9.8811,193072409.99
"	000922",佳电股份,2016-01-18,深交所,9.85,9.4,13171874,10.22,9.2,9.96,10903,1.1168,129513633.95
"	000922",佳电股份,2016-01-19,深交所,9.96,9.71,14939991,10.31,9.66,10.26,10468,3.012,149707279
"	000922",佳电股份,2016-01-20,深交所,10.26,10.05,16321351,10.94,10.04,10.32,11548,0.5848,169834465.27
"	000922",佳电股份,2016-01-21,深交所,10.32,9.99,12291606,10.28,9.5,9.5,9354,-7.9457,122457389.24
"	000922",佳电股份,2016-01-22,深交所,9.5,9.68,7306458,9.8,9.26,9.59,5569,0.9474,69753510.53
"	000922",佳电股份,2016-01-25,深交所,9.59,9.7,6068043,9.8,9.51,9.6,3958,0.1043,58502355.66
"	000922",佳电股份,2016-01-26,深交所,9.6,9.57,8533294,9.64,8.7,8.71,6095,-9.2708,78858747.01
"	000922",佳电股份,2016-01-27,深交所,8.71,8.8,7848225,8.88,8.02,8.62,5342,-1.0333,66323588.03
"	000922",佳电股份,2016-01-28,深交所,8.62,8.59,5161184,8.62,8,8.04,3852,-6.7285,42972948.81
"	000922",佳电股份,2016-01-29,深交所,8.04,8.12,6592868,8.43,7.75,8.36,4358,3.9801,53921448.11
"	000922",佳电股份,2016-02-01,深交所,8.36,8.36,5002613,8.36,7.83,7.98,3415,-4.5455,40648105.2
"	000922",佳电股份,2016-02-02,深交所,7.98,8.09,7827963,8.78,8.02,8.78,3895,10.0251,66920074.18
"	000922",佳电股份,2016-02-03,深交所,8.78,8.69,8710399,8.87,8.51,8.78,5389,0,76092273.88
"	000922",佳电股份,2016-02-04,深交所,8.78,8.77,8903407,8.99,8.69,8.82,5200,0.4556,78858710.61
"	000922",佳电股份,2016-02-05,深交所,8.82,8.84,5523729,8.97,8.6,8.61,3739,-2.381,48626368.31
"	000922",佳电股份,2016-02-15,深交所,8.61,8.12,5173399,8.54,8.12,8.45,3257,-1.8583,43086634.34
"	000922",佳电股份,2016-02-16,深交所,8.45,8.55,9304784,9.03,8.52,8.89,5568,5.2071,82139364.07
"	000922",佳电股份,2016-02-17,深交所,8.89,8.88,12140392,9.43,8.8,9.13,7573,2.6997,110958014.86
"	000922",佳电股份,2016-02-18,深交所,9.13,9.1,15223445,9.99,8.93,9.31,9919,1.9715,142141241.91
"	000922",佳电股份,2016-02-19,深交所,9.31,9.16,7558797,9.31,9.09,9.2,4978,-1.1815,69532941.2
"	000922",佳电股份,2016-02-22,深交所,9.2,9.38,10083269,9.6,9.24,9.44,5855,2.6087,94997757.65
"	000922",佳电股份,2016-02-23,深交所,9.44,9.54,14225956,9.78,9.4,9.7,8866,2.7542,136832042.03
"	000922",佳电股份,2016-02-24,深交所,9.7,9.56,15495485,10.35,9.51,9.99,10275,2.9897,154378727.86
"	000922",佳电股份,2016-02-25,深交所,9.99,9.85,14419485,9.98,8.99,8.99,9229,-10.01,136593054.52
"	000922",佳电股份,2016-02-26,深交所,8.99,9,10394539,9.18,8.4,8.69,6553,-3.337,91954553.18
"	000922",佳电股份,2016-02-29,深交所,8.69,8.6,8062804,8.63,7.82,7.98,5868,-8.1703,65036989.4
"	000922",佳电股份,2016-03-01,深交所,7.98,8.13,6565213,8.38,7.9,8.21,4240,2.8822,53363082.7
"	000922",佳电股份,2016-03-02,深交所,8.21,8.2,9308426,8.95,8.17,8.84,5677,7.6736,79290616.76
"	000922",佳电股份,2016-03-03,深交所,8.84,8.8,10203310,9.1,8.72,8.9,6189,0.6787,90584729.25
"	000922",佳电股份,2016-03-04,深交所,8.9,8.86,9144330,9.04,8.3,8.39,5661,-5.7303,79373741.48
"	000922",佳电股份,2016-03-07,深交所,8.39,8.5,4848617,8.76,8.4,8.59,3142,2.3838,41611757.81
"	000922",佳电股份,2016-03-08,深交所,8.59,8.65,7647706,8.75,8.2,8.67,4304,0.9313,64948047.85
"	000922",佳电股份,2016-03-09,深交所,8.67,8.46,6977629,8.78,8.41,8.68,4157,0.1153,60314934.5
"	000922",佳电股份,2016-03-10,深交所,8.68,8.6,4454493,8.73,8.35,8.38,3274,-3.4562,37960710.51
"	000922",佳电股份,2016-03-11,深交所,8.38,8.2,3084511,8.45,8.2,8.31,2273,-0.8353,25628256.59
"	000922",佳电股份,2016-03-14,深交所,8.31,8.43,5175928,8.73,8.4,8.6,3565,3.4898,44486332.6
"	000922",佳电股份,2016-03-15,深交所,8.6,8.6,7159614,8.93,8.55,8.68,4404,0.9302,62540621.48
"	000922",佳电股份,2016-03-16,深交所,8.68,8.65,4935278,8.78,8.36,8.43,3264,-2.8802,42085914.96
"	000922",佳电股份,2016-03-17,深交所,8.43,8.49,9497320,8.98,8.43,8.87,5482,5.2195,82861290.86
"	000922",佳电股份,2016-03-18,深交所,8.87,8.9,16005330,9.65,8.85,9.26,9086,4.3968,147247559.4
"	000922",佳电股份,2016-03-21,深交所,9.26,9.34,11118009,9.54,9.26,9.44,6357,1.9438,104228192.6
"	000922",佳电股份,2016-03-22,深交所,9.44,9.34,13958999,9.7,9.23,9.52,8345,0.8475,133451069.21
"	000922",佳电股份,2016-03-23,深交所,9.52,9.37,13264119,9.88,9.36,9.8,7327,2.9412,127368101.56
"	000922",佳电股份,2016-03-24,深交所,9.8,9.93,29540762,10.59,9.62,9.67,21436,-1.3265,298303648.28
"	000922",佳电股份,2016-03-25,深交所,9.67,9.47,14714538,9.91,9.41,9.83,10851,1.6546,141793076.34
"	000922",佳电股份,2016-03-28,深交所,9.83,9.89,14079578,9.89,9.46,9.58,8224,-2.5432,136889411.85
"	000922",佳电股份,2016-03-29,深交所,9.58,9.52,8437471,9.62,9.11,9.26,5908,-3.3403,78627460.35
"	000922",佳电股份,2016-03-30,深交所,9.26,9.4,7636177,9.58,9.31,9.58,5075,3.4557,72377136.51
"	000922",佳电股份,2016-03-31,深交所,9.58,9.69,8469171,9.69,9.48,9.49,5401,-0.9395,81083330.92
"	000922",佳电股份,2016-04-01,深交所,9.49,9.59,6398420,9.63,9.2,9.36,4705,-1.3699,59809248.27
"	000922",佳电股份,2016-04-05,深交所,9.36,9.39,9806102,9.62,9.31,9.61,5655,2.6709,93389409.77
"	000922",佳电股份,2016-04-06,深交所,9.61,9.58,11529047,9.73,9.51,9.71,6236,1.0406,111038847.88
"	000922",佳电股份,2016-04-07,深交所,9.71,9.67,8828282,9.74,9.36,9.39,5877,-3.2956,83853264.12
"	000922",佳电股份,2016-04-08,深交所,9.39,9.28,10285942,9.69,9.26,9.5,5778,1.1715,97548144.16
"	000922",佳电股份,2016-04-11,深交所,9.5,9.58,8875053,9.73,9.53,9.58,5075,0.8421,85347538.03
"	000922",佳电股份,2016-04-12,深交所,9.58,9.6,7228105,9.61,9.28,9.4,4346,-1.8789,67972429.24
"	000922",佳电股份,2016-04-13,深交所,9.4,9.46,12763089,9.66,9.45,9.55,6118,1.5957,122271983.99
"	000922",佳电股份,2016-04-14,深交所,9.55,9.56,9190288,9.62,9.4,9.57,4252,0.2094,87606418.22
"	000922",佳电股份,2016-04-15,深交所,9.57,9.6,9155938,9.62,9.37,9.45,4731,-1.2539,86755257.21
"	000922",佳电股份,2016-04-18,深交所,9.45,9.37,7251669,9.54,9.32,9.4,4429,-0.5291,68265976.44
"	000922",佳电股份,2016-04-19,深交所,9.4,9.48,4664246,9.5,9.32,9.36,2917,-0.4255,43800568.8
"	000922",佳电股份,2016-04-20,深交所,9.36,9.41,13588445,9.44,8.46,8.61,8967,-8.0128,120481908.25
"	000922",佳电股份,2016-04-21,深交所,8.61,8.58,5840077,8.73,8.48,8.48,4094,-1.5099,50318716.71
"	000922",佳电股份,2016-04-22,深交所,8.48,8.43,3732580,8.62,8.43,8.61,2468,1.533,31902412.41
"	000922",佳电股份,2016-04-25,深交所,8.61,8.56,3773601,8.62,8.4,8.58,2509,-0.3484,32189629.25
"	000922",佳电股份,2016-04-26,深交所,8.58,8.6,4777113,8.65,8.49,8.65,2378,0.8159,41011739.23
"	000922",佳电股份,2016-04-27,深交所,8.65,8.78,4485052,8.78,8.64,8.65,2810,0,39063776.57
"	000922",佳电股份,2016-04-28,深交所,8.65,8.61,5944725,8.71,8.31,8.56,3103,-1.0405,50541934.2
"	000922",佳电股份,2016-04-29,深交所,8.56,8.49,3310137,8.56,8.46,8.51,1773,-0.5841,28157976.99
"	000922",佳电股份,2016-05-03,深交所,8.51,8.51,8617476,8.94,8.47,8.91,4623,4.7004,75449920.65
"	000922",佳电股份,2016-05-04,深交所,8.91,8.88,7112586,9.06,8.81,8.89,4334,-0.2245,63735953.91
"	000922",佳电股份,2016-05-05,深交所,8.89,8.87,6259252,9.18,8.85,9.11,3428,2.4747,56172790.98
"	000922",佳电股份,2016-05-06,深交所,9.11,9.11,15178319,9.55,8.88,9.01,8614,-1.0977,139159967.54
