证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	002345",潮宏基,2015-01-05,深交所,8.4,8.4,5344169,8.47,8.29,8.4,3441,0,44740424.62
"	002345",潮宏基,2015-01-06,深交所,8.4,8.34,6952520,8.46,8.3,8.41,3660,0.119,58157848.98
"	002345",潮宏基,2015-01-07,深交所,8.41,8.41,12362650,8.72,8.35,8.59,7322,2.1403,106125082.73
"	002345",潮宏基,2015-01-08,深交所,8.59,8.53,6452880,8.53,8.35,8.47,4194,-1.397,54411546.7
"	002345",潮宏基,2015-01-09,深交所,8.47,8.48,4421510,8.48,8.4,8.48,2742,0.1181,37341720.23
"	002345",潮宏基,2015-01-12,深交所,8.48,8.48,3965255,8.48,8.31,8.45,2815,-0.3538,33238341.97
"	002345",潮宏基,2015-01-13,深交所,8.45,8.44,3824235,8.46,8.39,8.46,2116,0.1183,32242083.86
"	002345",潮宏基,2015-01-14,深交所,8.46,8.44,11323680,8.68,8.41,8.56,5808,1.182,97142698.94
"	002345",潮宏基,2015-01-15,深交所,8.56,8.56,31475184,9.13,8.56,9,17156,5.1402,281240358.53
"	002345",潮宏基,2015-01-16,深交所,9,9,21822768,9.16,8.86,9.1,12253,1.1111,196569678.63
"	002345",潮宏基,2015-01-19,深交所,9.1,8.98,32332006,9.59,8.74,9.3,18493,2.1978,301266366.82
"	002345",潮宏基,2015-01-20,深交所,9.3,9.3,30726434,9.94,9.3,9.83,18179,5.6989,292799772.32
"	002345",潮宏基,2015-01-21,深交所,9.83,9.85,30433501,10.1,9.71,9.99,20013,1.6277,301736478.27
"	002345",潮宏基,2015-01-22,深交所,9.99,10.01,26260149,10.12,9.72,9.86,16842,-1.3013,260509497.3
"	002345",潮宏基,2015-01-23,深交所,9.86,9.86,21431040,10.02,9.56,9.7,12897,-1.6227,208334721.73
"	002345",潮宏基,2015-01-26,深交所,9.7,9.69,11616558,9.82,9.55,9.73,6818,0.3093,112866683.9
"	002345",潮宏基,2015-01-27,深交所,9.73,9.73,19050448,9.98,9.57,9.96,11245,2.3638,185078773.77
"	002345",潮宏基,2015-01-28,深交所,9.96,9.9,30682681,10.5,9.82,10.39,18823,4.3173,315497781.92
"	002345",潮宏基,2015-01-29,深交所,10.39,10.4,24841129,10.78,10.05,10.2,15908,-1.8287,257827641.65
"	002345",潮宏基,2015-01-30,深交所,10.2,10.1,11041080,10.25,9.98,10.11,7121,-0.8824,111212788.35
"	002345",潮宏基,2015-02-02,深交所,10.11,10.11,10120333,10.25,9.88,10.06,6483,-0.4946,101511383.28
"	002345",潮宏基,2015-02-03,深交所,10.06,10.16,10047480,10.33,10.06,10.15,6123,0.8946,102334482.77
"	002345",潮宏基,2015-02-04,深交所,10.15,10.2,9263902,10.22,9.92,9.99,5543,-1.5764,92766217.97
"	002345",潮宏基,2015-02-05,深交所,9.99,10.07,11454556,10.12,9.8,9.93,6131,-0.6006,113503140.45
"	002345",潮宏基,2015-02-06,深交所,9.93,9.8,10512116,9.95,9.36,9.53,5996,-4.0282,101801553.64
"	002345",潮宏基,2015-02-09,深交所,9.53,9.49,7931091,9.79,9.38,9.69,4438,1.6789,76677521.14
"	002345",潮宏基,2015-02-10,深交所,9.69,9.54,10831108,10.08,9.54,10.08,5933,4.0248,107449220.34
"	002345",潮宏基,2015-02-11,深交所,10.08,10.08,9435194,10.28,10,10.1,5104,0.1984,95908583.14
"	002345",潮宏基,2015-02-12,深交所,10.1,10.2,28128907,10.83,10.13,10.73,14457,6.2376,297577379.24
"	002345",潮宏基,2015-02-13,深交所,10.73,10.76,20533837,11.05,10.55,10.73,11858,0,220792956.66
"	002345",潮宏基,2015-02-16,深交所,10.73,10.73,13958119,10.97,10.6,10.92,7626,1.7707,150747080.03
"	002345",潮宏基,2015-02-17,深交所,10.92,10.8,9313007,10.98,10.71,10.89,5775,-0.2747,100717019.74
"	002345",潮宏基,2015-02-25,深交所,10.89,10.72,7877465,10.95,10.61,10.65,4732,-2.2039,84433235.62
"	002345",潮宏基,2015-02-26,深交所,10.65,10.65,8879655,10.87,10.6,10.8,5309,1.4085,95392317.33
"	002345",潮宏基,2015-02-27,深交所,10.8,10.86,18419600,11.45,10.86,11.24,10969,4.0741,206396274.76
"	002345",潮宏基,2015-03-02,深交所,11.24,11.25,14619536,11.58,11,11.35,10340,0.9786,166078810.9
"	002345",潮宏基,2015-03-03,深交所,11.35,11.37,14321728,11.55,11.15,11.4,9178,0.4405,163401226.61
"	002345",潮宏基,2015-03-04,深交所,11.4,11.4,9967090,11.48,11.28,11.45,6685,0.4386,113347448.22
"	002345",潮宏基,2015-03-05,深交所,11.45,11.44,25710532,12.4,11.37,12.08,15638,5.5022,308182689.87
"	002345",潮宏基,2015-03-06,深交所,12.08,11.98,20661505,12.66,11.75,11.76,14150,-2.649,249876281.45
"	002345",潮宏基,2015-03-09,深交所,11.76,11.62,14309761,12.19,11.36,11.96,8713,1.7007,169579777.14
"	002345",潮宏基,2015-03-10,深交所,11.96,11.96,13098890,12.34,11.92,12.18,7500,1.8395,159850568.78
"	002345",潮宏基,2015-03-11,深交所,12.18,12.18,11487630,12.39,11.85,11.86,8361,-2.6273,137717391.48
"	002345",潮宏基,2015-03-12,深交所,11.86,11.7,10803742,11.98,11.62,11.85,7595,-0.0843,127408011.4
"	002345",潮宏基,2015-03-13,深交所,11.85,11.78,8080336,11.95,11.78,11.92,4837,0.5907,95890566.48
"	002345",潮宏基,2015-03-16,深交所,11.92,12,15215841,12.29,12,12.24,8349,2.6846,185630429.55
"	002345",潮宏基,2015-03-17,深交所,12.24,12.26,18556960,12.34,12.03,12.22,10443,-0.1634,226064207.81
"	002345",潮宏基,2015-03-18,深交所,12.22,12.22,20159138,12.48,12.22,12.48,10102,2.1277,249234633.54
"	002345",潮宏基,2015-03-19,深交所,12.48,12.52,18665650,12.9,12.31,12.75,11050,2.1635,237318543.61
"	002345",潮宏基,2015-03-20,深交所,12.75,12.75,17257067,12.99,12.51,12.99,10099,1.8824,219363086.88
"	002345",潮宏基,2015-03-23,深交所,12.99,13.1,24166504,13.3,12.8,13.2,12839,1.6166,315542164.23
"	002345",潮宏基,2015-03-24,深交所,13.2,13.27,22010812,13.35,12.4,12.97,13223,-1.7424,286078586.66
"	002345",潮宏基,2015-03-25,深交所,12.97,12.93,17460729,12.97,12.5,12.71,9989,-2.0046,221752334.44
"	002345",潮宏基,2015-03-26,深交所,12.71,12.72,16353210,13.04,12.48,12.68,10940,-0.236,208155830.56
"	002345",潮宏基,2015-03-27,深交所,12.68,12.71,19191283,13.26,12.6,13.26,11052,4.5741,247626845.51
"	002345",潮宏基,2015-03-30,深交所,13.26,13.28,20862468,13.28,12.92,13,11652,-1.9608,271889851.99
"	002345",潮宏基,2015-03-31,深交所,13,13,15614679,13.15,12.61,12.78,9614,-1.6923,200728861.21
"	002345",潮宏基,2015-04-01,深交所,12.78,12.76,16471586,12.99,12.69,12.85,7601,0.5477,212124528.52
"	002345",潮宏基,2015-04-02,深交所,12.85,12.85,25880984,13.3,12.79,13.1,13109,1.9455,337416753.95
"	002345",潮宏基,2015-04-03,深交所,13.1,13.1,30335429,13.5,12.85,13.45,14849,2.6718,398387572.79
"	002345",潮宏基,2015-04-07,深交所,13.45,13.51,46511630,14.8,13.51,14.8,21543,10.0372,666347923.93
"	002345",潮宏基,2015-04-08,深交所,14.8,15,39716264,15.26,14.35,14.96,24732,1.0811,591413139.04
"	002345",潮宏基,2015-04-09,深交所,14.96,15,24999245,15.02,13.5,14.5,14889,-3.0749,361847807.23
"	002345",潮宏基,2015-04-10,深交所,14.5,14.21,35076065,15.95,14.21,15.65,17902,7.931,522754074.08
"	002345",潮宏基,2015-04-13,深交所,15.65,15.61,39154649,16.79,15.61,16.36,19138,4.5367,639088383.8
"	002345",潮宏基,2015-04-14,深交所,16.36,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-04-15,深交所,16.36,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-04-16,深交所,16.36,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-04-17,深交所,16.36,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-04-20,深交所,16.36,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-04-21,深交所,16.36,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-04-22,深交所,16.36,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-04-23,深交所,16.36,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-04-24,深交所,16.36,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-04-27,深交所,16.36,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-04-28,深交所,16.36,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-04-29,深交所,16.36,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-04-30,深交所,16.36,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-05-04,深交所,16.36,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-05-05,深交所,16.36,16.99,51461946,17.65,15.22,15.53,34919,-5.0733,843075499.27
"	002345",潮宏基,2015-05-06,深交所,15.53,15.24,30146568,15.99,14.55,15.18,19763,-2.2537,458987435.92
"	002345",潮宏基,2015-05-07,深交所,15.18,15,21448816,15.13,14,14.4,14810,-5.1383,308211852.12
"	002345",潮宏基,2015-05-08,深交所,14.4,14.52,19372065,14.91,14.27,14.59,11541,1.3194,281398012.41
"	002345",潮宏基,2015-05-11,深交所,14.59,14.85,27804173,15.38,14.57,15.35,14351,5.209,414924619.38
"	002345",潮宏基,2015-05-12,深交所,15.35,15.35,23411966,15.95,15.21,15.38,14382,0.1954,363899936.32
"	002345",潮宏基,2015-05-13,深交所,15.38,15.38,20663300,15.49,14.99,15.13,13875,-1.6255,313769970.88
"	002345",潮宏基,2015-05-14,深交所,15.13,15.19,23931259,15.88,15.19,15.69,15260,3.7013,373327188.58
"	002345",潮宏基,2015-05-15,深交所,15.69,15.7,34333557,16.65,15.41,16.54,22512,5.4175,557862938.75
"	002345",潮宏基,2015-05-18,深交所,16.54,16.7,31710506,17.38,16.7,17.17,20329,3.8089,541835378.18
"	002345",潮宏基,2015-05-19,深交所,17.17,17.16,29016057,17.65,16.7,17.32,17355,0.8736,493673145.03
"	002345",潮宏基,2015-05-20,深交所,17.22,17.33,32382047,18.6,17.25,17.8,19193,3.3682,578506884.31
"	002345",潮宏基,2015-05-21,深交所,17.8,18.15,39520979,19.58,17.82,19.58,22379,10,752338141.45
"	002345",潮宏基,2015-05-22,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-05-25,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-05-26,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-05-27,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-05-28,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-05-29,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-06-01,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-06-02,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-06-03,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-06-04,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-06-05,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-06-08,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-06-09,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-06-10,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-06-11,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-06-12,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-06-15,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-06-16,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-06-17,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-06-18,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-06-19,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-06-23,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-06-24,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-06-25,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-06-26,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-06-29,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-06-30,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-07-01,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-07-02,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-07-03,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-07-06,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-07-07,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-07-08,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-07-09,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-07-10,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-07-13,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-07-14,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-07-15,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-07-16,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-07-17,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-07-20,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-07-21,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-07-22,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-07-23,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-07-24,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-07-27,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-07-28,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-07-29,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-07-30,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-07-31,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-08-03,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-08-04,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-08-05,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-08-06,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-08-07,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-08-10,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-08-11,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-08-12,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-08-13,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-08-14,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-08-17,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-08-18,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-08-19,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-08-20,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-08-21,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-08-24,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-08-25,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-08-26,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-08-27,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-08-28,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-08-31,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-09-01,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-09-02,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-09-07,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-09-08,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-09-09,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-09-10,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-09-11,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-09-14,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-09-15,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-09-16,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-09-17,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-09-18,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-09-21,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-09-22,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-09-23,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-09-24,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-09-25,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-09-28,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-09-29,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-09-30,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-10-08,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-10-09,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-10-12,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-10-13,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-10-14,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-10-15,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-10-16,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-10-19,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-10-20,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-10-21,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-10-22,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-10-23,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-10-26,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-10-27,深交所,19.58,0,0,0,0,0,0,,0
"	002345",潮宏基,2015-10-28,深交所,19.58,17.62,725100,17.62,17.62,17.62,862,-10.0102,12776262
"	002345",潮宏基,2015-10-29,深交所,17.62,15.86,579400,15.86,15.86,15.86,787,-9.9886,9189284
"	002345",潮宏基,2015-10-30,深交所,15.86,14.27,1969800,14.27,14.27,14.27,2201,-10.0252,28109046
"	002345",潮宏基,2015-11-02,深交所,14.27,12.86,87166417,15.7,12.86,13.47,37601,-5.6062,1161465960.03
"	002345",潮宏基,2015-11-03,深交所,13.47,13.2,29546254,13.58,12.6,12.78,22933,-5.1225,387079839.04
"	002345",潮宏基,2015-11-04,深交所,12.78,12.62,31726925,13.31,12.62,13.25,21711,3.6776,415671281.48
"	002345",潮宏基,2015-11-05,深交所,13.25,13.34,32725742,13.4,12.85,12.88,23159,-2.7925,427587314.99
"	002345",潮宏基,2015-11-06,深交所,12.88,12.75,24893965,13.15,12.73,13.05,18445,1.3199,322427144.04
"	002345",潮宏基,2015-11-09,深交所,13.05,12.93,25301775,13.15,12.9,13.13,17410,0.613,329426711.92
"	002345",潮宏基,2015-11-10,深交所,13.13,13.12,62787164,14.44,13.02,14.44,39406,9.9772,885180452.97
