Date,SZ300311.Close
2012/04/01,15.72
2012/05/01,16.515
2012/06/01,16.17
2012/07/01,14.6
2012/08/01,14.08
2012/09/01,16.64
2012/10/01,14.115
2012/11/01,13.335
2012/12/01,13.03
2013/01/01,15.355
2013/02/01,16.05
2013/03/01,16.22
2013/04/01,14.985
2013/05/01,19.77
2013/06/01,23.9
2013/07/01,26.6
2013/08/01,24.905
2013/09/01,25.6
2013/10/01,24.48
2013/11/01,30.65
2013/12/01,28.31
2014/01/01,33.49
2014/02/01,34.92
2014/03/01,31.82
2014/04/01,28.61
2014/05/01,29.29
2014/06/01,29.29
2014/07/01,29.29
2014/08/01,29.29
2014/09/01,26.58
2014/10/01,27.37
2014/11/01,29.18
2014/12/01,26.36
2015/01/01,25.17
2015/02/01,28.3
2015/03/01,35.2
2015/04/01,42.9
2015/05/01,61.84
2015/06/01,54.24
2015/07/01,30.91
2015/08/01,34.72
2015/09/01,28.2
2015/10/01,34.16
2015/11/01,41.06
2015/12/01,41.0
2016/01/01,29.315
2016/02/01,29.81
2016/03/01,29.4
2016/04/01,32.6
2016/05/01,29.03
2016/06/01,31.0
