Date,SZ002518.Close
2010/12/01,40.28
2011/01/01,32.88
2011/02/01,34.89
2011/03/01,35.72
2011/04/01,33.17
2011/05/01,32.04
2011/06/01,26.32
2011/07/01,28.18
2011/08/01,31.11
2011/09/01,30.0
2011/10/01,25.145
2011/11/01,26.37
2011/12/01,22.4
2012/01/01,18.86
2012/02/01,21.02
2012/03/01,23.205
2012/04/01,20.7
2012/05/01,11.48
2012/06/01,11.555
2012/07/01,9.635
2012/08/01,9.89
2012/09/01,9.89
2012/10/01,9.96
2012/11/01,9.4
2012/12/01,9.32
2013/01/01,10.31
2013/02/01,10.98
2013/03/01,12.12
2013/04/01,10.99
2013/05/01,11.54
2013/06/01,10.38
2013/07/01,10.11
2013/08/01,11.335
2013/09/01,12.96
2013/10/01,14.24
2013/11/01,17.96
2013/12/01,18.135
2014/01/01,23.21
2014/02/01,33.275
2014/03/01,26.66
2014/04/01,18.0
2014/05/01,15.44
2014/06/01,16.08
2014/07/01,19.17
2014/08/01,20.03
2014/09/01,20.85
2014/10/01,19.28
2014/11/01,18.1
2014/12/01,16.49
2015/01/01,16.675
2015/02/01,16.63
2015/03/01,21.005
2015/04/01,26.61
2015/05/01,30.73
2015/06/01,43.99
2015/07/01,20.38
2015/08/01,20.98
2015/09/01,20.055
2015/10/01,28.13
2015/11/01,34.99
2015/12/01,33.98
2016/01/01,26.84
2016/02/01,28.815
2016/03/01,27.18
2016/04/01,37.94
2016/05/01,22.12
2016/06/01,23.79
