Date,SZ002426.Close
2010/06/01,15.82
2010/07/01,13.5
2010/08/01,15.125
2010/09/01,15.19
2010/10/01,14.52
2010/11/01,15.885
2010/12/01,15.6
2011/01/01,13.87
2011/02/01,14.17
2011/03/01,14.48
2011/04/01,14.29
2011/05/01,13.14
2011/06/01,10.89
2011/07/01,11.66
2011/08/01,10.48
2011/09/01,9.88
2011/10/01,9.47
2011/11/01,9.91
2011/12/01,8.13
2012/01/01,7.08
2012/02/01,7.89
2012/03/01,8.11
2012/04/01,7.38
2012/05/01,7.39
2012/06/01,6.9
2012/07/01,6.43
2012/08/01,6.42
2012/09/01,6.6
2012/10/01,6.6
2012/11/01,6.33
2012/12/01,5.96
2013/01/01,6.52
2013/02/01,6.66
2013/03/01,6.75
2013/04/01,7.69
2013/05/01,11.98
2013/06/01,13.18
2013/07/01,13.89
2013/08/01,16.035
2013/09/01,16.48
2013/10/01,15.17
2013/11/01,14.4
2013/12/01,14.605
2014/01/01,14.48
2014/02/01,18.565
2014/03/01,17.3
2014/04/01,17.99
2014/05/01,8.535
2014/06/01,8.435
2014/07/01,8.9
2014/08/01,9.99
2014/09/01,11.26
2014/10/01,11.26
2014/11/01,11.26
2014/12/01,11.26
2015/01/01,10.1
2015/02/01,10.37
2015/03/01,12.745
2015/04/01,14.51
2015/05/01,18.19
2015/06/01,21.05
2015/07/01,16.5
2015/08/01,17.57
2015/09/01,17.22
2015/10/01,17.22
2015/11/01,23.04
2015/12/01,24.55
2016/01/01,20.53
2016/02/01,17.61
2016/03/01,19.36
2016/04/01,23.33
2016/05/01,23.42
2016/06/01,23.98
