Date,SZ000667.Close
2001/08/01,11.83
2001/09/01,12.33
2001/10/01,11.86
2001/11/01,10.75
2001/12/01,10.3
2002/01/01,7.02
2002/02/01,7.515
2002/03/01,9.47
2002/04/01,10.37
2002/05/01,9.28
2002/06/01,9.49
2002/07/01,10.35
2002/08/01,9.625
2002/09/01,9.56
2002/10/01,9.005
2002/11/01,7.98
2002/12/01,7.84
2003/01/01,8.155
2003/02/01,8.59
2003/03/01,8.36
2003/04/01,8.115
2003/05/01,7.38
2003/06/01,7.35
2003/07/01,7.21
2003/08/01,7.0
2003/09/01,6.635
2003/10/01,6.375
2003/11/01,5.595
2003/12/01,5.82
2004/01/01,5.69
2004/02/01,6.775
2004/03/01,6.85
2004/04/01,6.68
2004/05/01,5.835
2004/06/01,5.29
2004/07/01,4.83
2004/08/01,4.875
2004/09/01,5.015
2004/10/01,5.045
2004/11/01,4.705
2004/12/01,4.65
2005/01/01,4.96
2005/02/01,5.33
2005/03/01,4.97
2005/04/01,4.42
2005/05/01,4.21
2005/06/01,4.15
2005/07/01,3.95
2005/08/01,4.33
2005/09/01,4.655
2005/10/01,4.495
2005/11/01,4.135
2005/12/01,3.94
2006/01/01,4.785
2006/02/01,4.83
2006/03/01,3.19
2006/04/01,3.92
2006/05/01,4.015
2006/06/01,4.05
2006/07/01,5.06
2006/08/01,5.37
2006/09/01,6.53
2006/10/01,5.97
2006/11/01,6.095
2006/12/01,6.4
2007/01/01,7.82
2007/02/01,9.99
2007/03/01,17.99
2007/04/01,13.38
2007/05/01,14.44
2007/06/01,13.12
2007/07/01,11.975
2007/08/01,16.05
2007/09/01,16.695
2007/10/01,16.2
2007/11/01,16.32
2007/12/01,14.735
2008/01/01,15.375
2008/02/01,14.985
2008/03/01,11.8
2008/04/01,10.22
2008/05/01,10.02
2008/06/01,5.13
2008/07/01,5.56
2008/08/01,4.16
2008/09/01,3.53
2008/10/01,3.305
2008/11/01,3.47
2008/12/01,3.9
2009/01/01,3.68
2009/02/01,4.475
2009/03/01,4.53
2009/04/01,5.01
2009/05/01,5.7
2009/06/01,6.38
2009/07/01,8.24
2009/08/01,8.62
2009/09/01,7.96
2009/10/01,8.79
2009/11/01,9.22
2009/12/01,9.41
2010/01/01,7.765
2010/02/01,7.95
2010/03/01,8.48
2010/04/01,8.5
2010/05/01,6.925
2010/06/01,3.56
2010/07/01,3.37
2010/08/01,3.905
2010/09/01,3.41
2010/10/01,3.445
2010/11/01,3.22
2010/12/01,3.14
2011/01/01,3.065
2011/02/01,3.1
2011/03/01,3.13
2011/04/01,3.37
2011/05/01,3.22
2011/06/01,3.01
2011/07/01,3.02
2011/08/01,2.82
2011/09/01,2.62
2011/10/01,2.38
2011/11/01,2.38
2011/12/01,2.25
2012/01/01,2.22
2012/02/01,2.28
2012/03/01,2.315
2012/04/01,2.36
2012/05/01,2.32
2012/06/01,2.255
2012/07/01,2.095
2012/08/01,1.98
2012/09/01,1.94
2012/10/01,2.015
2012/11/01,2.04
2012/12/01,2.09
2013/01/01,2.21
2013/02/01,2.23
2013/03/01,2.11
2013/04/01,2.04
2013/05/01,2.055
2013/06/01,1.93
2013/07/01,1.77
2013/08/01,1.82
2013/09/01,1.92
2013/10/01,1.91
2013/11/01,1.86
2013/12/01,1.865
2014/01/01,1.74
2014/02/01,1.795
2014/03/01,1.74
2014/04/01,1.8
2014/05/01,1.71
2014/06/01,1.71
2014/07/01,1.75
2014/08/01,2.06
2014/09/01,2.33
2014/10/01,2.82
2014/11/01,2.765
2014/12/01,3.03
2015/01/01,2.97
2015/02/01,2.89
2015/03/01,3.235
2015/04/01,5.28
2015/05/01,5.49
2015/06/01,6.75
2015/07/01,5.1
2015/08/01,5.58
2015/09/01,4.62
2015/10/01,5.21
2015/11/01,5.32
2015/12/01,5.03
2016/01/01,5.045
2016/02/01,4.005
2016/03/01,3.99
2016/04/01,4.025
2016/05/01,3.64
2016/06/01,3.61
