Date,SH600604.Close
2001/08/01,13.765
2001/09/01,12.045
2001/10/01,10.955
2001/11/01,11.15
2001/12/01,10.37
2002/01/01,7.285
2002/02/01,7.525
2002/03/01,9.09
2002/04/01,9.375
2002/05/01,9.755
2002/06/01,8.92
2002/07/01,10.09
2002/08/01,9.515
2002/09/01,9.445
2002/10/01,8.705
2002/11/01,7.8
2002/12/01,7.355
2003/01/01,7.62
2003/02/01,7.97
2003/03/01,7.81
2003/04/01,7.695
2003/05/01,6.64
2003/06/01,6.95
2003/07/01,6.61
2003/08/01,6.27
2003/09/01,6.18
2003/10/01,6.035
2003/11/01,5.18
2003/12/01,5.42
2004/01/01,5.25
2004/02/01,6.185
2004/03/01,6.12
2004/04/01,5.87
2004/05/01,5.51
2004/06/01,5.12
2004/07/01,4.605
2004/08/01,4.455
2004/09/01,4.815
2004/10/01,4.31
2004/11/01,4.435
2004/12/01,4.31
2005/01/01,4.135
2005/02/01,4.2
2005/03/01,3.96
2005/04/01,3.57
2005/05/01,2.79
2005/06/01,2.81
2005/07/01,2.29
2005/08/01,3.17
2005/09/01,3.54
2005/10/01,3.25
2005/11/01,2.9
2005/12/01,2.93
2006/01/01,3.79
2006/02/01,3.79
2006/03/01,2.69
2006/04/01,2.795
2006/05/01,2.96
2006/06/01,3.06
2006/07/01,3.39
2006/08/01,3.41
2006/09/01,3.39
2006/10/01,3.35
2006/11/01,2.98
2006/12/01,3.14
2007/01/01,3.455
2007/02/01,4.28
2007/03/01,5.265
2007/04/01,6.41
2007/05/01,10.865
2007/06/01,8.43
2007/07/01,7.08
2007/08/01,8.0
2007/09/01,9.265
2007/10/01,8.145
2007/11/01,7.345
2007/12/01,8.225
2008/01/01,8.735
2008/02/01,7.815
2008/03/01,7.5
2008/04/01,4.63
2008/05/01,4.59
2008/06/01,3.71
2008/07/01,3.44
2008/08/01,3.31
2008/09/01,3.17
2008/10/01,2.13
2008/11/01,1.97
2008/12/01,2.69
2009/01/01,2.91
2009/02/01,3.375
2009/03/01,3.975
2009/04/01,4.44
2009/05/01,4.705
2009/06/01,7.115
2009/07/01,7.76
2009/08/01,7.81
2009/09/01,7.18
2009/10/01,6.215
2009/11/01,6.84
2009/12/01,7.3
2010/01/01,7.255
2010/02/01,7.43
2010/03/01,7.77
2010/04/01,8.09
2010/05/01,6.675
2010/06/01,6.63
2010/07/01,7.085
2010/08/01,7.265
2010/09/01,7.57
2010/10/01,7.17
2010/11/01,7.1
2010/12/01,6.57
2011/01/01,6.185
2011/02/01,6.37
2011/03/01,6.87
2011/04/01,7.08
2011/05/01,6.57
2011/06/01,6.06
2011/07/01,6.75
2011/08/01,7.15
2011/09/01,7.14
2011/10/01,6.625
2011/11/01,7.665
2011/12/01,6.62
2012/01/01,6.49
2012/02/01,6.73
2012/03/01,6.91
2012/04/01,7.1
2012/05/01,7.03
2012/06/01,7.04
2012/07/01,7.255
2012/08/01,7.34
2012/09/01,8.16
2012/10/01,7.485
2012/11/01,7.08
2012/12/01,6.51
2013/01/01,7.75
2013/02/01,8.34
2013/03/01,9.24
2013/04/01,9.08
2013/05/01,9.095
2013/06/01,8.38
2013/07/01,7.13
2013/08/01,7.365
2013/09/01,9.12
2013/10/01,8.6
2013/11/01,9.29
2013/12/01,9.66
2014/01/01,8.92
2014/02/01,9.33
2014/03/01,9.61
2014/04/01,10.42
2014/05/01,10.42
2014/06/01,10.42
2014/07/01,10.42
2014/08/01,10.67
2014/09/01,12.41
2014/10/01,11.915
2014/11/01,11.97
2014/12/01,12.13
2015/01/01,11.825
2015/02/01,12.69
2015/03/01,17.765
2015/04/01,18.66
2015/05/01,19.99
2015/06/01,23.51
2015/07/01,13.7
2015/08/01,14.0
2015/09/01,18.785
2015/10/01,20.59
2015/11/01,24.41
2015/12/01,34.38
2016/01/01,26.185
2016/02/01,31.51
2016/03/01,27.63
2016/04/01,27.875
2016/05/01,23.76
2016/06/01,23.38
