Date,SH600796.Close
2001/08/01,19.31
2001/09/01,17.225
2001/10/01,15.465
2001/11/01,15.27
2001/12/01,15.55
2002/01/01,12.975
2002/02/01,14.045
2002/03/01,14.85
2002/04/01,14.69
2002/05/01,13.045
2002/06/01,12.81
2002/07/01,14.18
2002/08/01,14.005
2002/09/01,13.735
2002/10/01,12.995
2002/11/01,12.68
2002/12/01,12.625
2003/01/01,12.77
2003/02/01,13.11
2003/03/01,13.07
2003/04/01,13.73
2003/05/01,12.59
2003/06/01,12.6
2003/07/01,12.4
2003/08/01,12.4
2003/09/01,12.68
2003/10/01,12.15
2003/11/01,10.025
2003/12/01,9.68
2004/01/01,9.68
2004/02/01,10.745
2004/03/01,11.58
2004/04/01,14.665
2004/05/01,10.26
2004/06/01,7.49
2004/07/01,7.235
2004/08/01,7.08
2004/09/01,7.2
2004/10/01,7.0
2004/11/01,7.0
2004/12/01,6.85
2005/01/01,6.815
2005/02/01,7.27
2005/03/01,7.55
2005/04/01,7.46
2005/05/01,7.25
2005/06/01,7.27
2005/07/01,7.14
2005/08/01,7.4
2005/09/01,7.475
2005/10/01,7.3
2005/11/01,7.365
2005/12/01,7.51
2006/01/01,7.745
2006/02/01,8.05
2006/03/01,7.82
2006/04/01,7.83
2006/05/01,6.32
2006/06/01,4.835
2006/07/01,4.45
2006/08/01,3.72
2006/09/01,4.04
2006/10/01,4.15
2006/11/01,3.745
2006/12/01,4.0
2007/01/01,4.775
2007/02/01,5.31
2007/03/01,6.395
2007/04/01,7.63
2007/05/01,11.315
2007/06/01,7.88
2007/07/01,6.31
2007/08/01,7.59
2007/09/01,8.94
2007/10/01,8.265
2007/11/01,7.04
2007/12/01,7.81
2008/01/01,8.96
2008/02/01,8.625
2008/03/01,12.17
2008/04/01,8.2
2008/05/01,7.805
2008/06/01,5.785
2008/07/01,6.04
2008/08/01,4.3
2008/09/01,3.52
2008/10/01,2.58
2008/11/01,2.695
2008/12/01,3.24
2009/01/01,3.32
2009/02/01,4.315
2009/03/01,4.23
2009/04/01,4.96
2009/05/01,6.275
2009/06/01,6.585
2009/07/01,6.9
2009/08/01,7.62
2009/09/01,7.58
2009/10/01,7.575
2009/11/01,8.33
2009/12/01,8.4
2010/01/01,8.03
2010/02/01,8.13
2010/03/01,8.27
2010/04/01,8.43
2010/05/01,6.505
2010/06/01,6.51
2010/07/01,5.695
2010/08/01,7.08
2010/09/01,9.38
2010/10/01,8.795
2010/11/01,9.045
2010/12/01,8.82
2011/01/01,7.88
2011/02/01,8.79
2011/03/01,9.59
2011/04/01,11.12
2011/05/01,9.2
2011/06/01,8.3
2011/07/01,9.29
2011/08/01,8.2
2011/09/01,7.43
2011/10/01,7.475
2011/11/01,7.205
2011/12/01,6.365
2012/01/01,6.64
2012/02/01,6.67
2012/03/01,6.77
2012/04/01,6.76
2012/05/01,6.615
2012/06/01,6.225
2012/07/01,5.75
2012/08/01,5.38
2012/09/01,5.445
2012/10/01,5.425
2012/11/01,5.125
2012/12/01,4.98
2013/01/01,5.49
2013/02/01,5.62
2013/03/01,5.77
2013/04/01,5.34
2013/05/01,5.46
2013/06/01,5.28
2013/07/01,4.89
2013/08/01,5.045
2013/09/01,5.39
2013/10/01,6.29
2013/11/01,5.88
2013/12/01,5.585
2014/01/01,5.15
2014/02/01,5.46
2014/03/01,5.42
2014/04/01,5.52
2014/05/01,5.25
2014/06/01,5.29
2014/07/01,5.42
2014/08/01,5.99
2014/09/01,7.27
2014/10/01,7.795
2014/11/01,7.595
2014/12/01,7.44
2015/01/01,7.225
2015/02/01,7.45
2015/03/01,9.52
2015/04/01,10.98
2015/05/01,14.035
2015/06/01,18.53
2015/07/01,9.24
2015/08/01,9.72
2015/09/01,8.25
2015/10/01,10.07
2015/11/01,11.37
2015/12/01,12.59
2016/01/01,8.755
2016/02/01,8.915
2016/03/01,9.21
2016/04/01,11.315
2016/05/01,9.8
2016/06/01,9.8
