Date,SH600477.Close
2003/11/01,14.7
2003/12/01,14.75
2004/01/01,22.34
2004/02/01,24.45
2004/03/01,25.6
2004/04/01,26.425
2004/05/01,9.395
2004/06/01,8.91
2004/07/01,8.12
2004/08/01,7.145
2004/09/01,7.51
2004/10/01,9.155
2004/11/01,10.015
2004/12/01,9.22
2005/01/01,7.805
2005/02/01,8.69
2005/03/01,8.86
2005/04/01,5.71
2005/05/01,4.14
2005/06/01,4.255
2005/07/01,3.41
2005/08/01,4.01
2005/09/01,4.135
2005/10/01,3.99
2005/11/01,3.555
2005/12/01,3.52
2006/01/01,4.15
2006/02/01,3.08
2006/03/01,2.93
2006/04/01,3.03
2006/05/01,3.46
2006/06/01,3.77
2006/07/01,3.52
2006/08/01,3.13
2006/09/01,3.25
2006/10/01,3.33
2006/11/01,3.175
2006/12/01,3.17
2007/01/01,3.555
2007/02/01,4.55
2007/03/01,10.26
2007/04/01,14.72
2007/05/01,20.58
2007/06/01,24.95
2007/07/01,22.14
2007/08/01,19.88
2007/09/01,16.9
2007/10/01,15.735
2007/11/01,14.27
2007/12/01,15.48
2008/01/01,15.365
2008/02/01,13.235
2008/03/01,10.82
2008/04/01,8.53
2008/05/01,10.33
2008/06/01,7.17
2008/07/01,7.24
2008/08/01,5.21
2008/09/01,6.48
2008/10/01,6.825
2008/11/01,8.14
2008/12/01,8.34
2009/01/01,7.68
2009/02/01,8.905
2009/03/01,8.355
2009/04/01,9.21
2009/05/01,9.53
2009/06/01,9.575
2009/07/01,8.08
2009/08/01,7.1
2009/09/01,7.045
2009/10/01,6.895
2009/11/01,9.01
2009/12/01,9.29
2010/01/01,9.375
2010/02/01,9.02
2010/03/01,9.45
2010/04/01,9.94
2010/05/01,8.095
2010/06/01,8.12
2010/07/01,7.195
2010/08/01,7.45
2010/09/01,7.68
2010/10/01,7.73
2010/11/01,7.935
2010/12/01,8.81
2011/01/01,8.395
2011/02/01,8.91
2011/03/01,9.86
2011/04/01,10.18
2011/05/01,9.57
2011/06/01,8.56
2011/07/01,7.74
2011/08/01,7.47
2011/09/01,6.83
2011/10/01,6.305
2011/11/01,6.57
2011/12/01,5.31
2012/01/01,5.28
2012/02/01,5.61
2012/03/01,5.76
2012/04/01,5.75
2012/05/01,5.555
2012/06/01,5.185
2012/07/01,4.485
2012/08/01,4.47
2012/09/01,4.265
2012/10/01,4.305
2012/11/01,4.04
2012/12/01,4.16
2013/01/01,4.485
2013/02/01,4.51
2013/03/01,4.31
2013/04/01,4.04
2013/05/01,4.21
2013/06/01,4.18
2013/07/01,3.49
2013/08/01,3.615
2013/09/01,3.81
2013/10/01,3.815
2013/11/01,3.69
2013/12/01,3.805
2014/01/01,3.59
2014/02/01,3.78
2014/03/01,3.73
2014/04/01,4.24
2014/05/01,4.67
2014/06/01,4.69
2014/07/01,5.37
2014/08/01,5.53
2014/09/01,5.73
2014/10/01,5.8
2014/11/01,6.31
2014/12/01,6.18
2015/01/01,6.0
2015/02/01,5.97
2015/03/01,6.94
2015/04/01,12.59
2015/05/01,13.9
2015/06/01,15.23
2015/07/01,10.0
2015/08/01,9.81
2015/09/01,9.805
2015/10/01,10.25
2015/11/01,11.27
2015/12/01,11.08
2016/01/01,10.295
2016/02/01,10.985
2016/03/01,11.81
2016/04/01,11.395
2016/05/01,9.49
2016/06/01,9.44
