Date,SH600490.Close
2003/06/01,14.11
2003/07/01,13.74
2003/08/01,12.9
2003/09/01,11.125
2003/10/01,10.125
2003/11/01,8.925
2003/12/01,9.15
2004/01/01,9.12
2004/02/01,11.015
2004/03/01,11.26
2004/04/01,13.025
2004/05/01,11.28
2004/06/01,10.65
2004/07/01,9.655
2004/08/01,8.885
2004/09/01,9.245
2004/10/01,10.22
2004/11/01,10.135
2004/12/01,9.58
2005/01/01,8.89
2005/02/01,9.07
2005/03/01,8.74
2005/04/01,7.67
2005/05/01,4.89
2005/06/01,5.265
2005/07/01,4.13
2005/08/01,5.33
2005/09/01,5.82
2005/10/01,5.455
2005/11/01,5.085
2005/12/01,4.81
2006/01/01,5.075
2006/02/01,5.0
2006/03/01,5.02
2006/04/01,5.15
2006/05/01,6.425
2006/06/01,5.005
2006/07/01,5.28
2006/08/01,5.27
2006/09/01,5.6
2006/10/01,5.67
2006/11/01,5.185
2006/12/01,5.2
2007/01/01,6.16
2007/02/01,7.27
2007/03/01,8.705
2007/04/01,11.63
2007/05/01,14.02
2007/06/01,11.31
2007/07/01,7.925
2007/08/01,10.27
2007/09/01,12.06
2007/10/01,9.62
2007/11/01,9.015
2007/12/01,9.81
2008/01/01,11.93
2008/02/01,11.03
2008/03/01,9.79
2008/04/01,6.98
2008/05/01,7.13
2008/06/01,5.65
2008/07/01,5.32
2008/08/01,4.4
2008/09/01,4.28
2008/10/01,3.23
2008/11/01,3.405
2008/12/01,4.33
2009/01/01,5.02
2009/02/01,5.66
2009/03/01,5.935
2009/04/01,6.41
2009/05/01,8.235
2009/06/01,10.215
2009/07/01,10.69
2009/08/01,9.62
2009/09/01,10.09
2009/10/01,10.54
2009/11/01,10.71
2009/12/01,12.19
2010/01/01,11.04
2010/02/01,9.77
2010/03/01,10.51
2010/04/01,10.91
2010/05/01,9.43
2010/06/01,10.74
2010/07/01,12.1
2010/08/01,13.51
2010/09/01,14.61
2010/10/01,14.22
2010/11/01,14.385
2010/12/01,14.77
2011/01/01,16.405
2011/02/01,16.6
2011/03/01,15.91
2011/04/01,16.49
2011/05/01,23.21
2011/06/01,22.28
2011/07/01,25.69
2011/08/01,26.39
2011/09/01,27.75
2011/10/01,24.15
2011/11/01,26.63
2011/12/01,24.5
2012/01/01,24.68
2012/02/01,24.67
2012/03/01,25.885
2012/04/01,25.79
2012/05/01,24.815
2012/06/01,23.62
2012/07/01,25.56
2012/08/01,25.59
2012/09/01,25.455
2012/10/01,10.325
2012/11/01,14.205
2012/12/01,14.22
2013/01/01,16.75
2013/02/01,18.4
2013/03/01,21.69
2013/04/01,20.58
2013/05/01,18.69
2013/06/01,11.97
2013/07/01,10.36
2013/08/01,12.145
2013/09/01,12.65
2013/10/01,13.185
2013/11/01,12.4
2013/12/01,11.905
2014/01/01,11.75
2014/02/01,12.005
2014/03/01,11.0
2014/04/01,10.38
2014/05/01,10.38
2014/06/01,10.38
2014/07/01,8.6
2014/08/01,11.84
2014/09/01,15.17
2014/10/01,16.86
2014/11/01,13.71
2014/12/01,12.78
2015/01/01,10.79
2015/02/01,11.29
2015/03/01,15.03
2015/04/01,15.72
2015/05/01,15.37
2015/06/01,17.76
2015/07/01,9.11
2015/08/01,9.09
2015/09/01,6.61
2015/10/01,6.61
2015/11/01,6.61
2015/12/01,6.61
2016/01/01,6.61
2016/02/01,6.61
2016/03/01,8.0
2016/04/01,8.345
2016/05/01,7.13
2016/06/01,7.34
