Date,SZ000858.Close
2001/08/01,38.43
2001/09/01,18.77
2001/10/01,17.985
2001/11/01,17.555
2001/12/01,20.21
2002/01/01,19.22
2002/02/01,20.27
2002/03/01,20.75
2002/04/01,19.805
2002/05/01,14.37
2002/06/01,13.635
2002/07/01,14.83
2002/08/01,14.465
2002/09/01,12.98
2002/10/01,11.82
2002/11/01,11.25
2002/12/01,11.6
2003/01/01,12.025
2003/02/01,12.0
2003/03/01,11.28
2003/04/01,10.875
2003/05/01,9.44
2003/06/01,10.11
2003/07/01,10.41
2003/08/01,9.84
2003/09/01,9.18
2003/10/01,9.635
2003/11/01,10.175
2003/12/01,10.61
2004/01/01,11.74
2004/02/01,11.76
2004/03/01,13.35
2004/04/01,7.19
2004/05/01,6.63
2004/06/01,6.145
2004/07/01,6.36
2004/08/01,6.43
2004/09/01,6.57
2004/10/01,7.4
2004/11/01,7.2
2004/12/01,6.7
2005/01/01,6.785
2005/02/01,7.3
2005/03/01,7.12
2005/04/01,7.32
2005/05/01,7.35
2005/06/01,7.395
2005/07/01,7.74
2005/08/01,7.96
2005/09/01,7.775
2005/10/01,7.06
2005/11/01,6.775
2005/12/01,7.12
2006/01/01,7.9
2006/02/01,8.11
2006/03/01,8.36
2006/04/01,7.845
2006/05/01,13.43
2006/06/01,13.435
2006/07/01,14.09
2006/08/01,12.76
2006/09/01,12.88
2006/10/01,12.54
2006/11/01,14.505
2006/12/01,18.63
2007/01/01,28.17
2007/02/01,25.89
2007/03/01,25.235
2007/04/01,32.85
2007/05/01,26.155
2007/06/01,31.46
2007/07/01,30.075
2007/08/01,32.78
2007/09/01,39.1
2007/10/01,44.95
2007/11/01,37.325
2007/12/01,41.98
2008/01/01,43.945
2008/02/01,37.695
2008/03/01,29.8
2008/04/01,24.55
2008/05/01,26.71
2008/06/01,18.615
2008/07/01,20.2
2008/08/01,19.05
2008/09/01,16.17
2008/10/01,13.33
2008/11/01,13.64
2008/12/01,15.44
2009/01/01,14.22
2009/02/01,16.19
2009/03/01,15.3
2009/04/01,16.28
2009/05/01,17.07
2009/06/01,18.77
2009/07/01,23.52
2009/08/01,22.42
2009/09/01,22.405
2009/10/01,22.415
2009/11/01,25.85
2009/12/01,29.68
2010/01/01,30.31
2010/02/01,28.93
2010/03/01,28.17
2010/04/01,28.05
2010/05/01,25.21
2010/06/01,25.67
2010/07/01,25.55
2010/08/01,29.965
2010/09/01,33.21
2010/10/01,35.735
2010/11/01,37.42
2010/12/01,37.31
2011/01/01,32.85
2011/02/01,33.74
2011/03/01,32.59
2011/04/01,31.6
2011/05/01,33.16
2011/06/01,34.63
2011/07/01,37.97
2011/08/01,39.15
2011/09/01,37.65
2011/10/01,36.64
2011/11/01,36.965
2011/12/01,34.485
2012/01/01,31.51
2012/02/01,33.0
2012/03/01,35.57
2012/04/01,34.37
2012/05/01,34.44
2012/06/01,32.52
2012/07/01,35.6
2012/08/01,35.26
2012/09/01,33.515
2012/10/01,33.875
2012/11/01,31.465
2012/12/01,26.66
2013/01/01,27.56
2013/02/01,25.2
2013/03/01,24.0
2013/04/01,22.14
2013/05/01,23.28
2013/06/01,21.3
2013/07/01,19.9
2013/08/01,19.575
2013/09/01,18.6
2013/10/01,18.015
2013/11/01,16.56
2013/12/01,16.065
2014/01/01,14.93
2014/02/01,15.19
2014/03/01,17.02
2014/04/01,17.45
2014/05/01,16.805
2014/06/01,17.325
2014/07/01,18.96
2014/08/01,19.3
2014/09/01,18.68
2014/10/01,17.695
2014/11/01,17.815
2014/12/01,20.35
2015/01/01,22.9
2015/02/01,21.27
2015/03/01,22.3
2015/04/01,26.11
2015/05/01,26.135
2015/06/01,29.56
2015/07/01,25.73
2015/08/01,25.73
2015/09/01,25.73
2015/10/01,25.73
2015/11/01,25.75
2015/12/01,25.61
2016/01/01,24.095
2016/02/01,23.895
2016/03/01,25.5
2016/04/01,27.335
2016/05/01,29.5
2016/06/01,30.4
