Date,SZ002027.Close
2004/08/04,11.11
2004/09/01,11.32
2004/10/08,10.92
2004/11/01,12.035
2004/12/01,11.62
2005/01/04,10.935
2005/02/01,10.28
2005/03/01,12.1
2005/04/01,13.2
2005/05/09,6.15
2005/06/01,6.165
2005/07/01,6.64
2005/08/01,7.87
2005/09/01,8.505
2005/10/10,8.23
2005/11/01,6.345
2005/12/01,6.38
2006/01/04,6.55
2006/02/06,6.9
2006/03/01,6.13
2006/04/03,5.335
2006/05/08,7.08
2006/06/01,7.13
2006/07/03,6.73
2006/08/01,5.53
2006/09/01,5.87
2006/10/09,5.72
2006/11/01,5.015
2006/12/01,5.07
2007/01/04,5.555
2007/02/01,6.14
2007/03/01,6.86
2007/04/02,8.05
2007/05/08,9.215
2007/06/01,8.0
2007/07/02,6.69
2007/08/01,7.65
2007/09/03,7.98
2007/10/08,6.985
2007/11/01,6.285
2007/12/03,6.915
2008/01/02,7.865
2008/02/01,7.415
2008/03/03,6.99
2008/04/01,5.96
2008/05/05,6.045
2008/06/02,4.915
2008/07/01,4.66
2008/08/01,3.71
2008/09/01,3.14
2008/10/06,2.605
2008/11/03,2.675
2008/12/01,3.34
2009/01/05,3.73
2009/02/02,4.18
2009/03/02,4.365
2009/04/01,5.08
2009/05/04,5.575
2009/06/01,5.7
2009/07/01,5.92
2009/08/03,5.17
2009/09/01,5.135
2009/10/09,5.565
2009/11/02,6.12
2009/12/01,6.52
2010/01/04,6.69
2010/02/01,6.34
2010/03/01,6.82
2010/04/01,7.13
2010/05/04,5.665
2010/06/01,5.54
2010/07/01,5.15
2010/08/02,6.48
2010/09/01,6.45
2010/10/08,6.325
2010/11/01,6.86
2010/12/01,6.82
2011/01/04,6.16
2011/02/01,6.38
2011/03/01,6.78
2011/04/01,7.01
2011/05/03,6.82
2011/06/01,6.15
2011/07/01,6.29
2011/08/01,5.65
2011/09/01,5.37
2011/10/10,4.92
2011/11/01,5.225
2011/12/01,4.44
2012/01/04,4.04
2012/02/01,4.39
2012/03/01,4.475
2012/04/05,4.72
2012/05/02,4.465
2012/06/01,4.18
2012/07/02,3.775
2012/08/01,3.84
2012/09/03,3.855
2012/10/08,3.97
2012/11/01,3.825
2012/12/03,3.75
2013/01/04,4.105
2013/02/01,4.13
2013/03/01,4.15
2013/04/01,3.905
2013/05/02,4.055
2013/06/03,3.91
2013/07/01,3.64
2013/08/01,4.27
2013/09/02,6.24
2013/10/08,7.595
2013/11/01,6.34
2013/12/02,5.745
2014/01/02,6.0
2014/02/07,7.995
2014/03/03,6.86
2014/04/01,6.76
2014/05/05,7.465
2014/06/03,7.36
2014/07/01,7.39
2014/08/01,7.89
2014/09/01,8.41
2014/10/08,9.16
2014/11/03,9.635
2014/12/01,8.5
2015/01/05,7.8
2015/02/02,8.46
2015/03/02,12.19
2015/04/01,12.48
2015/05/04,13.68
2015/06/01,13.68
2015/07/01,13.68
2015/08/03,13.68
2015/09/01,25.31
2015/10/08,29.56
2015/11/02,38.71
2015/12/01,47.35
2016/01/04,31.21
2016/02/01,32.96
2016/03/01,29.75
2016/04/01,33.155
2016/05/03,28.75
2016/06/01,29.94
