Date,SZ002007.Close
2004/06/01,22.83
2004/07/01,18.285
2004/08/01,17.305
2004/09/01,17.905
2004/10/01,19.32
2004/11/01,18.99
2004/12/01,18.11
2005/01/01,16.015
2005/02/01,15.09
2005/03/01,17.63
2005/04/01,16.95
2005/05/01,13.65
2005/06/01,8.7
2005/07/01,8.27
2005/08/01,10.96
2005/09/01,12.25
2005/10/01,12.29
2005/11/01,12.29
2005/12/01,10.15
2006/01/01,11.32
2006/02/01,11.11
2006/03/01,10.82
2006/04/01,14.455
2006/05/01,16.525
2006/06/01,18.965
2006/07/01,21.4
2006/08/01,20.0
2006/09/01,22.9
2006/10/01,24.39
2006/11/01,16.235
2006/12/01,21.36
2007/01/01,27.7
2007/02/01,30.0
2007/03/01,34.95
2007/04/01,37.05
2007/05/01,37.225
2007/06/01,40.82
2007/07/01,39.18
2007/08/01,46.61
2007/09/01,52.845
2007/10/01,54.775
2007/11/01,41.48
2007/12/01,46.2
2008/01/01,52.385
2008/02/01,51.505
2008/03/01,47.25
2008/04/01,40.9
2008/05/01,42.575
2008/06/01,41.525
2008/07/01,40.5
2008/08/01,39.39
2008/09/01,34.22
2008/10/01,30.855
2008/11/01,32.78
2008/12/01,37.0
2009/01/01,39.0
2009/02/01,41.355
2009/03/01,41.915
2009/04/01,41.16
2009/05/01,26.245
2009/06/01,32.685
2009/07/01,34.78
2009/08/01,33.38
2009/09/01,50.995
2009/10/01,51.865
2009/11/01,61.82
2009/12/01,56.61
2010/01/01,57.205
2010/02/01,57.53
2010/03/01,63.98
2010/04/01,69.57
2010/05/01,69.965
2010/06/01,47.72
2010/07/01,44.03
2010/08/01,49.415
2010/09/01,49.99
2010/10/01,51.115
2010/11/01,53.48
2010/12/01,49.3
2011/01/01,44.73
2011/02/01,45.65
2011/03/01,43.03
2011/04/01,39.42
2011/05/01,35.11
2011/06/01,33.64
2011/07/01,33.55
2011/08/01,26.13
2011/09/01,25.04
2011/10/01,22.94
2011/11/01,26.205
2011/12/01,24.945
2012/01/01,23.12
2012/02/01,24.93
2012/03/01,25.04
2012/04/01,23.43
2012/05/01,23.885
2012/06/01,23.885
2012/07/01,25.4
2012/08/01,25.5
2012/09/01,25.71
2012/10/01,25.145
2012/11/01,22.255
2012/12/01,19.6
2013/01/01,23.855
2013/02/01,24.6
2013/03/01,24.52
2013/04/01,23.83
2013/05/01,24.88
2013/06/01,24.56
2013/07/01,25.05
2013/08/01,27.88
2013/09/01,27.03
2013/10/01,28.0
2013/11/01,26.32
2013/12/01,27.52
2014/01/01,29.43
2014/02/01,29.0
2014/03/01,26.95
2014/04/01,26.23
2014/05/01,24.815
2014/06/01,25.49
2014/07/01,26.63
2014/08/01,27.52
2014/09/01,27.62
2014/10/01,31.23
2014/11/01,34.43
2014/12/01,34.7
2015/01/01,35.675
2015/02/01,35.52
2015/03/01,39.975
2015/04/01,45.6
2015/05/01,59.435
2015/06/01,57.95
2015/07/01,44.13
2015/08/01,47.92
2015/09/01,36.515
2015/10/01,40.0
2015/11/01,42.04
2015/12/01,40.87
2016/01/01,40.16
2016/02/01,45.225
2016/03/01,42.6
2016/04/01,43.99
2016/05/01,49.35
2016/06/01,30.79
