证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	002452",长高集团,2016-01-04,深交所,9.14,0,0,0,0,0,0,,0
"	002452",长高集团,2016-01-05,深交所,9.14,0,0,0,0,0,0,,0
"	002452",长高集团,2016-01-06,深交所,9.14,10.05,347540,10.05,10.05,10.05,261,9.9562,3492777
"	002452",长高集团,2016-01-07,深交所,10.05,11.06,979496,11.06,11.06,11.06,415,10.0498,10833225.76
"	002452",长高集团,2016-01-08,深交所,11.06,12.17,74381102,12.17,11.17,12.17,35519,10.0362,896056692.33
"	002452",长高集团,2016-01-11,深交所,12.17,11.5,33437204,11.5,10.95,10.95,18882,-10.0247,370350364.94
"	002452",长高集团,2016-01-12,深交所,10.95,10.11,17803163,10.5,9.86,9.86,10021,-9.9543,178017009.84
"	002452",长高集团,2016-01-13,深交所,9.86,9.25,25690847,10.48,8.88,9.83,17118,-0.3043,248464357.5
"	002452",长高集团,2016-01-14,深交所,9.83,9.31,16321745,10.08,9,10,10243,1.7294,159760841.84
"	002452",长高集团,2016-01-15,深交所,10,10.1,18912017,10.13,9,9,12155,-10,177281805.78
"	002452",长高集团,2016-01-18,深交所,9,8.8,14707645,9.4,8.45,9.02,9656,0.2222,132136076.6
"	002452",长高集团,2016-01-19,深交所,9.02,9.1,9733025,9.92,9.06,9.92,4885,9.9778,93663587.33
"	002452",长高集团,2016-01-20,深交所,9.92,10.91,3041460,10.91,10.91,10.91,1081,9.9798,33182328.6
"	002452",长高集团,2016-01-21,深交所,10.91,11.5,77222353,12,11.21,12,38084,9.9908,917019651.52
"	002452",长高集团,2016-01-22,深交所,12,11.47,50506943,12.3,11.11,11.79,31197,-1.75,586624808.74
"	002452",长高集团,2016-01-25,深交所,11.79,11.98,42132711,12.48,11.45,11.79,29867,0,500236224.16
"	002452",长高集团,2016-01-26,深交所,11.79,11.24,28190759,11.43,10.61,10.61,20318,-10.0085,304848064.75
"	002452",长高集团,2016-01-27,深交所,10.61,10,30114329,10.28,9.55,9.6,17254,-9.5193,290744487.39
"	002452",长高集团,2016-01-28,深交所,9.6,9.57,29246394,10.1,9.32,9.73,19112,1.3542,288235682.12
"	002452",长高集团,2016-01-29,深交所,9.73,9.41,24871981,10.16,9,9.89,17573,1.6444,237918847.53
"	002452",长高集团,2016-02-01,深交所,9.89,9.8,15685602,9.88,9.25,9.6,11049,-2.9323,149173725.43
"	002452",长高集团,2016-02-02,深交所,9.6,9.6,18248156,10.15,9.51,10.05,11821,4.6875,181470736.23
"	002452",长高集团,2016-02-03,深交所,10.05,9.88,13932292,9.99,9.4,9.77,9545,-2.7861,135250985.52
"	002452",长高集团,2016-02-04,深交所,9.77,9.7,23250797,10.75,9.7,10.75,14686,10.0307,238128446.09
"	002452",长高集团,2016-02-05,深交所,10.75,10.83,26200642,11.68,10.3,10.35,16726,-3.7209,288692086.1
"	002452",长高集团,2016-02-15,深交所,10.35,9.85,21988381,10.93,9.51,10.69,12468,3.285,230702569.67
"	002452",长高集团,2016-02-16,深交所,10.69,10.8,18312957,11.29,10.71,11.05,14306,3.3676,202995916.23
"	002452",长高集团,2016-02-17,深交所,11.05,11.04,26782719,11.88,10.9,11.71,16928,5.9729,307570785.4
"	002452",长高集团,2016-02-18,深交所,11.71,11.8,27114776,12.16,11.25,11.74,17765,0.2562,320457880.48
