Date,SH600547.Close
2012/01/01,292.86
2012/01/02,323.46
2012/01/03,353.71
2012/02/01,357.56
2012/02/02,359.46
2012/02/03,374.66
2012/03/01,363.46
2012/03/02,348.46
2012/03/03,343.81
2012/04/01,333.86
2012/04/02,333.86
2012/04/03,352.76
2012/05/01,365.66
2012/05/02,340.61
2012/05/03,347.76
2012/06/01,366.21
2012/06/02,366.31
2012/06/03,340.76
2012/07/01,339.16
2012/07/02,331.76
2012/07/03,332.96
2012/08/01,347.46
2012/08/02,354.61
2012/08/03,357.76
2012/09/01,373.56
2012/09/02,399.36
2012/09/03,412.11
2012/10/01,416.16
2012/10/02,400.16
2012/10/03,390.51
2012/11/01,388.86
2012/11/02,374.16
2012/11/03,374.31
2012/12/01,363.41
2012/12/02,373.46
2012/12/03,378.06
2013/01/01,372.96
2013/01/02,384.01
2013/01/03,379.76
2013/02/01,384.56
2013/02/02,370.86
2013/02/03,357.46
2013/03/01,352.46
2013/03/02,343.36
2013/03/03,339.56
2013/04/01,327.46
2013/04/02,327.46
2013/04/03,327.46
2013/05/01,327.46
2013/05/02,327.46
2013/05/03,327.46
2013/06/01,327.46
2013/06/02,327.46
2013/06/03,327.46
2013/07/01,243.06
2013/07/02,231.66
2013/07/03,224.71
2013/08/01,223.06
2013/08/02,234.26
2013/08/03,234.26
2013/09/01,250.86
2013/09/02,237.36
2013/09/03,229.56
2013/10/01,229.16
2013/10/02,226.71
2013/10/03,222.16
2013/11/01,211.51
2013/11/02,205.11
2013/11/03,204.16
2013/12/01,202.76
2013/12/02,196.06
2013/12/03,180.26
2014/01/01,181.26
2014/01/02,166.36
2014/01/03,170.56
2014/02/01,172.26
2014/02/02,180.56
2014/02/03,181.91
2014/03/01,192.21
2014/03/02,190.26
2014/03/03,177.46
2014/04/01,176.66
2014/04/02,175.71
2014/04/03,171.66
2014/05/01,166.56
2014/05/02,167.86
2014/05/03,165.61
2014/06/01,161.86
2014/06/02,161.61
2014/06/03,163.61
2014/07/01,165.16
2014/07/02,165.51
2014/07/03,172.56
2014/08/01,174.26
2014/08/02,174.26
2014/08/03,174.26
2014/09/01,174.26
2014/09/02,174.26
2014/09/03,174.26
2014/10/01,174.26
2014/10/02,174.26
2014/10/03,174.26
2014/11/01,174.26
2014/11/02,174.26
2014/11/03,174.26
2014/12/01,211.61
2014/12/02,209.76
2014/12/03,206.46
