Date,SZ000404.Close
2012/01/01,7.12
2012/01/02,7.43
2012/01/03,7.545
2012/02/01,7.87
2012/02/02,9.225
2012/02/03,9.34
2012/03/01,9.69
2012/03/02,9.12
2012/03/03,8.555
2012/04/01,8.055
2012/04/02,8.54
2012/04/03,8.27
2012/05/01,8.27
2012/05/02,8.27
2012/05/03,8.09
2012/06/01,7.7
2012/06/02,7.725
2012/06/03,7.41
2012/07/01,7.37
2012/07/02,8.02
2012/07/03,8.75
2012/08/01,8.92
2012/08/02,8.58
2012/08/03,8.39
2012/09/01,8.02
2012/09/02,8.245
2012/09/03,7.96
2012/10/01,9.12
2012/10/02,10.34
2012/10/03,9.905
2012/11/01,9.34
2012/11/02,8.9
2012/11/03,8.48
2012/12/01,8.67
2012/12/02,9.04
2012/12/03,9.5
2013/01/01,9.64
2013/01/02,10.185
2013/01/03,10.5
2013/02/01,10.57
2013/02/02,10.42
2013/02/03,9.955
2013/03/01,9.97
2013/03/02,9.42
2013/03/03,9.59
2013/04/01,9.815
2013/04/02,10.97
2013/04/03,10.47
2013/05/01,10.4
2013/05/02,10.705
2013/05/03,10.82
2013/06/01,10.62
2013/06/02,9.845
2013/06/03,8.96
2013/07/01,9.255
2013/07/02,9.6
2013/07/03,9.785
2013/08/01,10.57
2013/08/02,10.47
2013/08/03,10.15
2013/09/01,10.39
2013/09/02,10.22
2013/09/03,10.33
2013/10/01,10.72
2013/10/02,10.455
2013/10/03,10.6
2013/11/01,9.97
2013/11/02,9.635
2013/11/03,10.02
2013/12/01,9.92
2013/12/02,10.185
2013/12/03,10.04
2014/01/01,10.4
2014/01/02,10.68
2014/01/03,11.465
2014/02/01,12.15
2014/02/02,11.89
2014/02/03,10.985
2014/03/01,10.205
2014/03/02,9.87
2014/03/03,9.95
2014/04/01,9.85
2014/04/02,9.835
2014/04/03,9.405
2014/05/01,9.2
2014/05/02,9.1
2014/05/03,9.145
2014/06/01,9.015
2014/06/02,9.07
2014/06/03,8.81
2014/07/01,9.19
2014/07/02,9.46
2014/07/03,9.52
2014/08/01,9.81
2014/08/02,10.35
2014/08/03,10.3
2014/09/01,10.6
2014/09/02,11.07
2014/09/03,11.44
2014/10/01,11.67
2014/10/02,11.325
2014/10/03,11.15
2014/11/01,11.45
2014/11/02,11.02
2014/11/03,11.48
2014/12/01,11.655
2014/12/02,12.02
2014/12/03,12.94
