Date,SZ300066.Close
2012/01/01,26.35
2012/01/02,28.82
2012/01/03,28.81
2012/02/01,29.57
2012/02/02,30.66
2012/02/03,31.47
2012/03/01,31.85
2012/03/02,31.87
2012/03/03,29.85
2012/04/01,28.56
2012/04/02,29.62
2012/04/03,28.21
2012/05/01,29.38
2012/05/02,29.305
2012/05/03,29.38
2012/06/01,28.645
2012/06/02,30.43
2012/06/03,29.125
2012/07/01,26.71
2012/07/02,25.195
2012/07/03,24.97
2012/08/01,24.97
2012/08/02,24.835
2012/08/03,25.66
2012/09/01,26.665
2012/09/02,26.275
2012/09/03,24.07
2012/10/01,25.45
2012/10/02,25.72
2012/10/03,25.975
2012/11/01,26.8
2012/11/02,25.75
2012/11/03,25.675
2012/12/01,24.715
2012/12/02,27.76
2012/12/03,27.76
2013/01/01,28.57
2013/01/02,29.5
2013/01/03,28.87
2013/02/01,29.14
2013/02/02,29.98
2013/02/03,29.86
2013/03/01,33.07
2013/03/02,32.29
2013/03/03,32.17
2013/04/01,31.9
2013/04/02,32.17
2013/04/03,33.76
2013/05/01,35.5
2013/05/02,35.05
2013/05/03,38.95
2013/06/01,38.2
2013/06/02,37.075
2013/06/03,33.955
2013/07/01,31.18
2013/07/02,31.18
2013/07/03,32.065
2013/08/01,33.19
2013/08/02,33.97
2013/08/03,35.215
2013/09/01,35.92
2013/09/02,35.455
2013/09/03,36.055
2013/10/01,36.7
2013/10/02,37.66
2013/10/03,38.95
2013/11/01,39.175
2013/11/02,37.945
2013/11/03,45.52
2013/12/01,46.0
2013/12/02,50.23
2013/12/03,54.73
2014/01/01,58.99
2014/01/02,64.21
2014/01/03,63.955
2014/02/01,63.37
2014/02/02,64.27
2014/02/03,57.205
2014/03/01,56.59
2014/03/02,57.1
2014/03/03,54.55
2014/04/01,55.09
2014/04/02,56.125
2014/04/03,55.465
2014/05/01,54.25
2014/05/02,55.93
2014/05/03,57.51
2014/06/01,56.55
2014/06/02,58.11
2014/06/03,60.055
2014/07/01,64.57
2014/07/02,64.45
2014/07/03,64.45
2014/08/01,64.45
2014/08/02,64.45
2014/08/03,68.24
2014/09/01,70.49
2014/09/02,69.92
2014/09/03,69.92
2014/10/01,69.92
2014/10/02,76.66
2014/10/03,75.29
2014/11/01,78.775
2014/11/02,78.39
2014/11/03,86.455
2014/12/01,81.15
2014/12/02,78.99
2014/12/03,73.855
