Date,SZ001696.Close
2012/01/01,58.29
2012/01/02,59.545
2012/01/03,61.335
2012/02/01,63.13
2012/02/02,66.4
2012/02/03,68.69
2012/03/01,71.02
2012/03/02,71.2
2012/03/03,71.69
2012/04/01,67.565
2012/04/02,70.48
2012/04/03,69.22
2012/05/01,72.27
2012/05/02,71.42
2012/05/03,70.03
2012/06/01,66.755
2012/06/02,65.685
2012/06/03,60.8
2012/07/01,58.2
2012/07/02,57.48
2012/07/03,57.03
2012/08/01,58.11
2012/08/02,56.67
2012/08/03,55.78
2012/09/01,56.05
2012/09/02,58.875
2012/09/03,58.065
2012/10/01,60.08
2012/10/02,58.83
2012/10/03,59.45
2012/11/01,60.26
2012/11/02,59.09
2012/11/03,57.035
2012/12/01,55.735
2012/12/02,57.255
2012/12/03,58.11
2013/01/01,59.54
2013/01/02,59.09
2013/01/03,59.99
2013/02/01,59.855
2013/02/02,59.45
2013/02/03,57.39
2013/03/01,56.715
2013/03/02,55.825
2013/03/03,54.97
2013/04/01,51.965
2013/04/02,51.65
2013/04/03,50.94
2013/05/01,50.76
2013/05/02,52.775
2013/05/03,53.0
2013/06/01,52.46
2013/06/02,53.225
2013/06/03,50.31
2013/07/01,49.59
2013/07/02,50.04
2013/07/03,48.97
2013/08/01,49.5
2013/08/02,49.77
2013/08/03,49.68
2013/09/01,50.4
2013/09/02,52.55
2013/09/03,52.145
2013/10/01,52.37
2013/10/02,52.64
2013/10/03,49.86
2013/11/01,48.475
2013/11/02,45.92
2013/11/03,49.41
2013/12/01,48.61
2013/12/02,49.41
2013/12/03,49.41
2014/01/01,49.41
2014/01/02,43.725
2014/01/03,45.29
2014/02/01,47.71
2014/02/02,54.075
2014/02/03,53.45
2014/03/01,53.675
2014/03/02,51.655
2014/03/03,52.55
2014/04/01,55.6
2014/04/02,56.45
2014/04/03,54.21
2014/05/01,52.37
2014/05/02,52.28
2014/05/03,52.775
2014/06/01,52.46
2014/06/02,51.385
2014/06/03,47.89
2014/07/01,51.57
2014/07/02,51.83
2014/07/03,51.21
2014/08/01,52.145
2014/08/02,53.18
2014/08/03,57.57
2014/09/01,78.46
2014/09/02,74.33
2014/09/03,76.31
2014/10/01,78.37
2014/10/02,74.735
2014/10/03,77.65
2014/11/01,90.515
2014/11/02,85.72
2014/11/03,96.295
2014/12/01,94.635
2014/12/02,98.54
2014/12/03,85.405
