Date,SZ000538.Close
2012/01/01,214.92
2012/01/02,210.54
2012/01/03,206.6
2012/02/01,215.73
2012/02/02,217.975
2012/02/03,219.22
2012/03/01,213.14
2012/03/02,220.58
2012/03/03,214.285
2012/04/01,208.475
2012/04/02,206.7
2012/04/03,211.74
2012/05/01,220.33
2012/05/02,218.515
2012/05/03,218.1
2012/06/01,225.295
2012/06/02,241.195
2012/06/03,238.76
2012/07/01,251.28
2012/07/02,254.5
2012/07/03,252.93
2012/08/01,258.94
2012/08/02,265.43
2012/08/03,256.48
2012/09/01,248.615
2012/09/02,258.965
2012/09/03,255.78
2012/10/01,268.14
2012/10/02,268.75
2012/10/03,260.905
2012/11/01,277.18
2012/11/02,271.11
2012/11/03,266.44
2012/12/01,266.235
2012/12/02,264.23
2012/12/03,276.07
2013/01/01,279.17
2013/01/02,298.4
2013/01/03,319.45
2013/02/01,316.555
2013/02/02,319.45
2013/02/03,321.72
2013/03/01,327.195
2013/03/02,326.68
2013/03/03,360.27
2013/04/01,345.475
2013/04/02,348.86
2013/04/03,357.25
2013/05/01,372.87
2013/05/02,366.115
2013/05/03,374.81
2013/06/01,363.99
2013/06/02,360.105
2013/06/03,356.16
2013/07/01,396.355
2013/07/02,419.64
2013/07/03,445.85
2013/08/01,444.84
2013/08/02,426.25
2013/08/03,445.665
2013/09/01,440.71
2013/09/02,437.32
2013/09/03,478.2
2013/10/01,485.74
2013/10/02,477.685
2013/10/03,452.73
2013/11/01,415.465
2013/11/02,417.755
2013/11/03,420.5
2013/12/01,434.3
2013/12/02,414.265
2013/12/03,422.94
2014/01/01,420.01
2014/01/02,410.325
2014/01/03,387.925
2014/02/01,378.84
2014/02/02,376.215
2014/02/03,356.84
2014/03/01,354.94
2014/03/02,367.415
2014/03/03,350.64
2014/04/01,346.3
2014/04/02,363.095
2014/04/03,359.11
2014/05/01,370.27
2014/05/02,371.13
2014/05/03,366.855
2014/06/01,350.65
2014/06/02,343.865
2014/06/03,322.02
2014/07/01,326.385
2014/07/02,316.755
2014/07/03,337.85
2014/08/01,349.815
2014/08/02,340.145
2014/08/03,319.14
2014/09/01,328.62
2014/09/02,327.01
2014/09/03,326.7
2014/10/01,356.88
2014/10/02,357.19
2014/10/03,340.33
2014/11/01,338.135
2014/11/02,342.655
2014/11/03,351.33
2014/12/01,376.46
2014/12/02,380.06
2014/12/03,373.085
