Date,SH600843.Close
2012/01/01,14.05
2012/01/02,13.82
2012/01/03,14.75
2012/02/01,15.36
2012/02/02,16.09
2012/02/03,16.5
2012/03/01,16.44
2012/03/02,16.89
2012/03/03,18.745
2012/04/01,19.405
2012/04/02,19.725
2012/04/03,21.6
2012/05/01,20.74
2012/05/02,18.94
2012/05/03,17.86
2012/06/01,16.375
2012/06/02,16.585
2012/06/03,15.34
2012/07/01,15.09
2012/07/02,15.82
2012/07/03,14.56
2012/08/01,14.645
2012/08/02,15.86
2012/08/03,14.43
2012/09/01,14.615
2012/09/02,14.98
2012/09/03,14.55
2012/10/01,15.02
2012/10/02,14.92
2012/10/03,15.375
2012/11/01,14.85
2012/11/02,14.2
2012/11/03,13.775
2012/12/01,12.95
2012/12/02,13.415
2012/12/03,14.03
2013/01/01,15.76
2013/01/02,15.76
2013/01/03,15.76
2013/02/01,15.76
2013/02/02,15.7
2013/02/03,15.26
2013/03/01,15.51
2013/03/02,13.975
2013/03/03,14.81
2013/04/01,13.97
2013/04/02,13.5
2013/04/03,13.27
2013/05/01,13.35
2013/05/02,13.655
2013/05/03,14.39
2013/06/01,13.97
2013/06/02,13.16
2013/06/03,11.265
2013/07/01,11.425
2013/07/02,12.48
2013/07/03,12.21
2013/08/01,12.34
2013/08/02,12.95
2013/08/03,13.975
2013/09/01,15.34
2013/09/02,16.43
2013/09/03,15.31
2013/10/01,14.88
2013/10/02,16.315
2013/10/03,15.62
2013/11/01,16.02
2013/11/02,15.605
2013/11/03,17.18
2013/12/01,18.35
2013/12/02,22.905
2013/12/03,21.16
2014/01/01,18.62
2014/01/02,18.125
2014/01/03,19.32
2014/02/01,21.285
2014/02/02,21.085
2014/02/03,22.63
2014/03/01,22.64
2014/03/02,20.845
2014/03/03,22.64
2014/04/01,25.33
2014/04/02,24.87
2014/04/03,21.16
2014/05/01,21.5
2014/05/02,20.67
2014/05/03,21.205
2014/06/01,20.79
2014/06/02,22.46
2014/06/03,22.355
2014/07/01,23.935
2014/07/02,23.765
2014/07/03,23.21
2014/08/01,23.88
2014/08/02,24.25
2014/08/03,24.25
2014/09/01,24.76
2014/09/02,24.84
2014/09/03,25.84
2014/10/01,25.82
2014/10/02,26.345
2014/10/03,28.86
2014/11/01,28.47
2014/11/02,26.365
2014/11/03,27.195
2014/12/01,26.27
2014/12/02,24.95
2014/12/03,27.265
