Date,SH600778.Close
2012/01/01,12.01
2012/01/02,11.96
2012/01/03,12.08
2012/02/01,13.33
2012/02/02,13.555
2012/02/03,14.05
2012/03/01,14.11
2012/03/02,15.26
2012/03/03,14.26
2012/04/01,13.835
2012/04/02,14.435
2012/04/03,14.36
2012/05/01,14.23
2012/05/02,13.5
2012/05/03,13.12
2012/06/01,12.31
2012/06/02,13.445
2012/06/03,14.56
2012/07/01,16.08
2012/07/02,15.745
2012/07/03,14.9
2012/08/01,15.28
2012/08/02,15.49
2012/08/03,14.6
2012/09/01,14.785
2012/09/02,14.93
2012/09/03,14.99
2012/10/01,15.28
2012/10/02,15.01
2012/10/03,14.7
2012/11/01,14.69
2012/11/02,13.55
2012/11/03,12.425
2012/12/01,12.78
2012/12/02,13.355
2012/12/03,13.81
2013/01/01,14.6
2013/01/02,14.4
2013/01/03,13.77
2013/02/01,13.55
2013/02/02,13.71
2013/02/03,13.125
2013/03/01,12.945
2013/03/02,12.485
2013/03/03,12.61
2013/04/01,12.36
2013/04/02,12.27
2013/04/03,12.11
2013/05/01,11.79
2013/05/02,12.15
2013/05/03,12.42
2013/06/01,12.49
2013/06/02,11.31
2013/06/03,9.915
2013/07/01,10.38
2013/07/02,11.55
2013/07/03,11.69
2013/08/01,12.53
2013/08/02,12.11
2013/08/03,12.305
2013/09/01,13.79
2013/09/02,13.945
2013/09/03,14.255
2013/10/01,14.23
2013/10/02,14.12
2013/10/03,13.53
2013/11/01,13.165
2013/11/02,12.58
2013/11/03,13.53
2013/12/01,13.63
2013/12/02,13.075
2013/12/03,12.77
2014/01/01,12.02
2014/01/02,11.56
2014/01/03,12.03
2014/02/01,12.155
2014/02/02,12.5
2014/02/03,11.575
2014/03/01,11.745
2014/03/02,11.76
2014/03/03,11.92
2014/04/01,12.33
2014/04/02,12.575
2014/04/03,11.72
2014/05/01,11.25
2014/05/02,11.15
2014/05/03,11.225
2014/06/01,11.11
2014/06/02,11.02
2014/06/03,10.625
2014/07/01,10.85
2014/07/02,11.175
2014/07/03,11.25
2014/08/01,11.715
2014/08/02,11.74
2014/08/03,11.65
2014/09/01,11.98
2014/09/02,12.93
2014/09/03,12.57
2014/10/01,12.83
2014/10/02,12.43
2014/10/03,12.1
2014/11/01,12.47
2014/11/02,12.47
2014/11/03,12.78
2014/12/01,12.665
2014/12/02,13.13
2014/12/03,12.845
