Date,SZ002193.Close
2012/01/01,21.08
2012/01/02,21.5
2012/01/03,19.33
2012/02/01,20.01
2012/02/02,20.84
2012/02/03,21.52
2012/03/01,21.62
2012/03/02,22.3
2012/03/03,21.38
2012/04/01,19.02
2012/04/02,19.35
2012/04/03,18.64
2012/05/01,19.48
2012/05/02,19.81
2012/05/03,18.78
2012/06/01,18.02
2012/06/02,18.26
2012/06/03,19.06
2012/07/01,20.48
2012/07/02,20.83
2012/07/03,20.7
2012/08/01,20.83
2012/08/02,20.65
2012/08/03,24.14
2012/09/01,25.13
2012/09/02,23.55
2012/09/03,20.17
2012/10/01,20.04
2012/10/02,19.44
2012/10/03,19.03
2012/11/01,18.3
2012/11/02,16.74
2012/11/03,15.03
2012/12/01,14.58
2012/12/02,14.99
2012/12/03,15.8
2013/01/01,16.16
2013/01/02,16.75
2013/01/03,16.92
2013/02/01,16.63
2013/02/02,16.88
2013/02/03,17.18
2013/03/01,17.38
2013/03/02,16.43
2013/03/03,19.72
2013/04/01,21.32
2013/04/02,22.4
2013/04/03,19.62
2013/05/01,17.92
2013/05/02,18.06
2013/05/03,18.46
2013/06/01,20.14
2013/06/02,17.11
2013/06/03,14.69
2013/07/01,14.63
2013/07/02,14.92
2013/07/03,15.6
2013/08/01,15.74
2013/08/02,15.74
2013/08/03,15.74
2013/09/01,15.74
2013/09/02,15.74
2013/09/03,15.74
2013/10/01,15.74
2013/10/02,15.74
2013/10/03,15.74
2013/11/01,15.74
2013/11/02,15.74
2013/11/03,15.74
2013/12/01,15.74
2013/12/02,15.74
2013/12/03,15.74
2014/01/01,15.74
2014/01/02,15.74
2014/01/03,15.74
2014/02/01,15.74
2014/02/02,15.74
2014/02/03,15.74
2014/03/01,18.96
2014/03/02,17.55
2014/03/03,16.76
2014/04/01,16.44
2014/04/02,17.9
2014/04/03,17.18
2014/05/01,16.82
2014/05/02,17.04
2014/05/03,17.35
2014/06/01,16.99
2014/06/02,17.63
2014/06/03,18.26
2014/07/01,18.85
2014/07/02,19.56
2014/07/03,19.1
2014/08/01,20.4
2014/08/02,21.07
2014/08/03,22.46
2014/09/01,23.5
2014/09/02,23.84
2014/09/03,27.32
2014/10/01,30.18
2014/10/02,30.06
2014/10/03,29.18
2014/11/01,27.39
2014/11/02,25.27
2014/11/03,25.79
2014/12/01,25.55
2014/12/02,24.3
2014/12/03,20.42
