Date,SH600117.Close
2012/01/01,9.67
2012/01/02,10.78
2012/01/03,10.795
2012/02/01,10.91
2012/02/02,11.36
2012/02/03,11.9
2012/03/01,11.93
2012/03/02,11.46
2012/03/03,10.865
2012/04/01,10.175
2012/04/02,10.495
2012/04/03,10.24
2012/05/01,10.33
2012/05/02,9.65
2012/05/03,9.71
2012/06/01,9.42
2012/06/02,9.385
2012/06/03,8.83
2012/07/01,8.23
2012/07/02,8.005
2012/07/03,7.9
2012/08/01,8.26
2012/08/02,8.28
2012/08/03,7.91
2012/09/01,7.7
2012/09/02,8.195
2012/09/03,7.87
2012/10/01,8.26
2012/10/02,8.01
2012/10/03,7.96
2012/11/01,7.8
2012/11/02,7.37
2012/11/03,7.06
2012/12/01,6.82
2012/12/02,7.325
2012/12/03,7.47
2013/01/01,7.93
2013/01/02,8.255
2013/01/03,7.97
2013/02/01,8.09
2013/02/02,7.87
2013/02/03,7.72
2013/03/01,7.45
2013/03/02,7.305
2013/03/03,7.34
2013/04/01,7.045
2013/04/02,6.88
2013/04/03,6.84
2013/05/01,6.96
2013/05/02,7.055
2013/05/03,7.26
2013/06/01,7.01
2013/06/02,6.55
2013/06/03,5.925
2013/07/01,6.23
2013/07/02,6.43
2013/07/03,6.25
2013/08/01,6.3
2013/08/02,6.43
2013/08/03,6.37
2013/09/01,6.64
2013/09/02,6.715
2013/09/03,6.5
2013/10/01,6.53
2013/10/02,6.71
2013/10/03,6.36
2013/11/01,6.235
2013/11/02,6.22
2013/11/03,6.37
2013/12/01,6.37
2013/12/02,6.14
2013/12/03,5.8
2014/01/01,5.62
2014/01/02,5.4
2014/01/03,5.51
2014/02/01,5.44
2014/02/02,5.565
2014/02/03,5.33
2014/03/01,5.285
2014/03/02,5.165
2014/03/03,5.24
2014/04/01,5.36
2014/04/02,5.32
2014/04/03,5.125
2014/05/01,4.93
2014/05/02,5.14
2014/05/03,5.08
2014/06/01,5.1
2014/06/02,5.04
2014/06/03,4.97
2014/07/01,5.16
2014/07/02,5.495
2014/07/03,5.4
2014/08/01,5.4
2014/08/02,5.4
2014/08/03,6.42
2014/09/01,6.83
2014/09/02,7.36
2014/09/03,7.35
2014/10/01,7.36
2014/10/02,7.355
2014/10/03,6.99
2014/11/01,7.35
2014/11/02,7.14
2014/11/03,7.425
2014/12/01,7.735
2014/12/02,8.59
2014/12/03,8.09
