Date,SH600807.Close
2012/01/01,15.75
2012/01/02,16.225
2012/01/03,16.18
2012/02/01,16.93
2012/02/02,18.9
2012/02/03,19.03
2012/03/01,18.44
2012/03/02,17.28
2012/03/03,16.57
2012/04/01,15.905
2012/04/02,17.115
2012/04/03,17.05
2012/05/01,16.38
2012/05/02,16.35
2012/05/03,15.69
2012/06/01,14.97
2012/06/02,14.92
2012/06/03,14.34
2012/07/01,13.84
2012/07/02,12.79
2012/07/03,12.62
2012/08/01,11.99
2012/08/02,11.835
2012/08/03,11.42
2012/09/01,11.69
2012/09/02,14.715
2012/09/03,16.4
2012/10/01,16.78
2012/10/02,16.25
2012/10/03,14.765
2012/11/01,14.68
2012/11/02,13.63
2012/11/03,12.945
2012/12/01,12.735
2012/12/02,14.455
2012/12/03,14.64
2013/01/01,14.76
2013/01/02,14.76
2013/01/03,14.76
2013/02/01,14.76
2013/02/02,14.76
2013/02/03,14.76
2013/03/01,14.76
2013/03/02,14.76
2013/03/03,14.76
2013/04/01,14.76
2013/04/02,14.76
2013/04/03,14.76
2013/05/01,14.76
2013/05/02,14.76
2013/05/03,14.76
2013/06/01,14.76
2013/06/02,14.76
2013/06/03,14.76
2013/07/01,14.76
2013/07/02,14.76
2013/07/03,14.315
2013/08/01,13.78
2013/08/02,14.41
2013/08/03,14.11
2013/09/01,14.71
2013/09/02,15.11
2013/09/03,16.61
2013/10/01,17.02
2013/10/02,16.37
2013/10/03,15.88
2013/11/01,15.33
2013/11/02,15.115
2013/11/03,15.3
2013/12/01,14.86
2013/12/02,14.635
2013/12/03,14.41
2014/01/01,14.44
2014/01/02,14.35
2014/01/03,15.015
2014/02/01,15.505
2014/02/02,16.575
2014/02/03,16.18
2014/03/01,16.24
2014/03/02,16.22
2014/03/03,16.22
2014/04/01,17.84
2014/04/02,17.69
2014/04/03,18.225
2014/05/01,18.53
2014/05/02,19.31
2014/05/03,18.415
2014/06/01,18.7
2014/06/02,18.61
2014/06/03,17.825
2014/07/01,18.11
2014/07/02,18.195
2014/07/03,18.85
2014/08/01,19.045
2014/08/02,19.19
2014/08/03,19.71
2014/09/01,21.09
2014/09/02,21.39
2014/09/03,21.91
2014/10/01,23.74
2014/10/02,23.29
2014/10/03,21.91
2014/11/01,21.805
2014/11/02,20.8
2014/11/03,21.22
2014/12/01,20.535
2014/12/02,19.22
2014/12/03,17.395
