Date,SZ002039.Close
2012/01/01,18.8
2012/01/02,19.77
2012/01/03,19.535
2012/02/01,19.5
2012/02/02,19.92
2012/02/03,21.09
2012/03/01,21.72
2012/03/02,21.86
2012/03/03,21.635
2012/04/01,20.38
2012/04/02,21.345
2012/04/03,21.48
2012/05/01,21.11
2012/05/02,21.16
2012/05/03,20.6
2012/06/01,20.495
2012/06/02,21.49
2012/06/03,21.61
2012/07/01,21.84
2012/07/02,22.335
2012/07/03,22.52
2012/08/01,22.335
2012/08/02,21.64
2012/08/03,21.23
2012/09/01,21.075
2012/09/02,21.445
2012/09/03,21.31
2012/10/01,21.32
2012/10/02,21.47
2012/10/03,21.62
2012/11/01,19.16
2012/11/02,18.41
2012/11/03,17.835
2012/12/01,17.495
2012/12/02,18.17
2012/12/03,19.78
2013/01/01,20.45
2013/01/02,20.485
2013/01/03,20.86
2013/02/01,20.965
2013/02/02,20.65
2013/02/03,19.97
2013/03/01,19.845
2013/03/02,19.455
2013/03/03,19.79
2013/04/01,18.705
2013/04/02,18.6
2013/04/03,18.41
2013/05/01,18.99
2013/05/02,19.185
2013/05/03,19.92
2013/06/01,19.79
2013/06/02,18.65
2013/06/03,17.305
2013/07/01,17.18
2013/07/02,17.09
2013/07/03,15.925
2013/08/01,15.99
2013/08/02,16.19
2013/08/03,15.895
2013/09/01,16.03
2013/09/02,16.24
2013/09/03,15.915
2013/10/01,15.88
2013/10/02,16.075
2013/10/03,15.2
2013/11/01,14.89
2013/11/02,14.885
2013/11/03,15.09
2013/12/01,15.11
2013/12/02,15.635
2013/12/03,15.16
2014/01/01,14.87
2014/01/02,15.43
2014/01/03,16.04
2014/02/01,16.18
2014/02/02,16.66
2014/02/03,16.755
2014/03/01,17.67
2014/03/02,16.88
2014/03/03,17.15
2014/04/01,17.92
2014/04/02,17.845
2014/04/03,17.425
2014/05/01,17.8
2014/05/02,18.24
2014/05/03,18.24
2014/06/01,18.34
2014/06/02,17.795
2014/06/03,18.0
2014/07/01,18.58
2014/07/02,19.12
2014/07/03,19.23
2014/08/01,20.15
2014/08/02,21.1
2014/08/03,21.29
2014/09/01,22.89
2014/09/02,24.38
2014/09/03,24.32
2014/10/01,25.78
2014/10/02,24.705
2014/10/03,24.36
2014/11/01,25.41
2014/11/02,24.41
2014/11/03,25.23
2014/12/01,25.46
2014/12/02,29.35
2014/12/03,29.32
