Date,SZ300014.Close
2012/01/01,28.68
2012/01/02,29.23
2012/01/03,29.46
2012/02/01,30.685
2012/02/02,32.305
2012/02/03,33.54
2012/03/01,33.45
2012/03/02,33.86
2012/03/03,34.745
2012/04/01,32.885
2012/04/02,33.585
2012/04/03,31.4
2012/05/01,32.24
2012/05/02,31.525
2012/05/03,31.58
2012/06/01,31.61
2012/06/02,32.485
2012/06/03,30.29
2012/07/01,28.34
2012/07/02,27.205
2012/07/03,26.86
2012/08/01,28.16
2012/08/02,27.185
2012/08/03,26.63
2012/09/01,27.555
2012/09/02,27.715
2012/09/03,25.285
2012/10/01,25.91
2012/10/02,25.73
2012/10/03,25.355
2012/11/01,25.42
2012/11/02,23.57
2012/11/03,22.945
2012/12/01,21.775
2012/12/02,23.055
2012/12/03,24.32
2013/01/01,27.4
2013/01/02,27.895
2013/01/03,27.71
2013/02/01,27.77
2013/02/02,28.7
2013/02/03,29.48
2013/03/01,31.92
2013/03/02,31.495
2013/03/03,33.07
2013/04/01,31.935
2013/04/02,32.39
2013/04/03,34.58
2013/05/01,42.0
2013/05/02,46.415
2013/05/03,45.78
2013/06/01,59.08
2013/06/02,57.81
2013/06/03,53.705
2013/07/01,64.57
2013/07/02,68.39
2013/07/03,65.84
2013/08/01,65.92
2013/08/02,67.43
2013/08/03,82.49
2013/09/01,86.15
2013/09/02,81.78
2013/09/03,83.615
2013/10/01,86.35
2013/10/02,89.115
2013/10/03,87.63
2013/11/01,88.99
2013/11/02,85.585
2013/11/03,84.28
2013/12/01,77.78
2013/12/02,75.84
2013/12/03,75.46
2014/01/01,81.56
2014/01/02,92.625
2014/01/03,93.19
2014/02/01,93.19
2014/02/02,93.19
2014/02/03,93.19
2014/03/01,105.035
2014/03/02,91.55
2014/03/03,82.01
2014/04/01,77.6
2014/04/02,77.69
2014/04/03,69.7
2014/05/01,67.2
2014/05/02,68.1
2014/05/03,72.22
2014/06/01,72.94
2014/06/02,75.44
2014/06/03,71.16
2014/07/01,81.085
2014/07/02,80.005
2014/07/03,81.06
2014/08/01,82.165
2014/08/02,82.66
2014/08/03,81.96
2014/09/01,81.29
2014/09/02,79.89
2014/09/03,79.31
2014/10/01,83.72
2014/10/02,79.33
2014/10/03,76.07
2014/11/01,76.11
2014/11/02,72.67
2014/11/03,75.215
2014/12/01,75.415
2014/12/02,75.98
2014/12/03,75.12
