Date,SZ300003.Close
2012/01/01,27.15
2012/01/02,28.05
2012/01/03,28.58
2012/02/01,29.28
2012/02/02,29.88
2012/02/03,30.75
2012/03/01,30.11
2012/03/02,30.11
2012/03/03,29.06
2012/04/01,27.36
2012/04/02,28.08
2012/04/03,28.11
2012/05/01,31.07
2012/05/02,30.39
2012/05/03,28.03
2012/06/01,26.88
2012/06/02,27.68
2012/06/03,27.28
2012/07/01,27.89
2012/07/02,24.32
2012/07/03,24.19
2012/08/01,24.72
2012/08/02,24.13
2012/08/03,24.07
2012/09/01,21.89
2012/09/02,21.39
2012/09/03,19.54
2012/10/01,20.19
2012/10/02,19.89
2012/10/03,19.13
2012/11/01,19.01
2012/11/02,17.87
2012/11/03,17.39
2012/12/01,17.29
2012/12/02,18.87
2012/12/03,19.51
2013/01/01,19.71
2013/01/02,20.73
2013/01/03,21.09
2013/02/01,20.81
2013/02/02,21.81
2013/02/03,22.93
2013/03/01,23.92
2013/03/02,21.97
2013/03/03,20.75
2013/04/01,21.09
2013/04/02,20.23
2013/04/03,21.17
2013/05/01,22.19
2013/05/02,24.7
2013/05/03,26.29
2013/06/01,25.43
2013/06/02,25.43
2013/06/03,24.48
2013/07/01,23.1
2013/07/02,23.19
2013/07/03,23.2
2013/08/01,23.47
2013/08/02,23.95
2013/08/03,25.91
2013/09/01,27.49
2013/09/02,27.71
2013/09/03,30.59
2013/10/01,31.75
2013/10/02,31.08
2013/10/03,28.55
2013/11/01,26.86
2013/11/02,28.72
2013/11/03,31.45
2013/12/01,31.19
2013/12/02,32.25
2013/12/03,34.51
2014/01/01,34.37
2014/01/02,33.83
2014/01/03,34.47
2014/02/01,36.0
2014/02/02,35.72
2014/02/03,37.29
2014/03/01,39.21
2014/03/02,41.38
2014/03/03,44.63
2014/04/01,44.63
2014/04/02,44.63
2014/04/03,44.63
2014/05/01,44.63
2014/05/02,44.63
2014/05/03,44.63
2014/06/01,44.63
2014/06/02,42.73
2014/06/03,43.78
2014/07/01,42.1
2014/07/02,41.47
2014/07/03,39.79
2014/08/01,40.01
2014/08/02,42.76
2014/08/03,43.75
2014/09/01,46.91
2014/09/02,47.89
2014/09/03,48.89
2014/10/01,49.65
2014/10/02,53.41
2014/10/03,53.95
2014/11/01,53.95
2014/11/02,52.64
2014/11/03,51.95
2014/12/01,51.19
2014/12/02,52.53
2014/12/03,48.27
