证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	002628",成都路桥,2017-01-03,深交所,9.45,9.45,7688437,9.53,9.35,9.43,2493,-0.2116,72531221.99
"	002628",成都路桥,2017-01-04,深交所,9.43,9.44,11149422,9.49,9.29,9.46,3683,0.3181,104182233.4
"	002628",成都路桥,2017-01-05,深交所,9.46,9.42,5772849,9.46,9.32,9.46,2410,0,54311747.46
"	002628",成都路桥,2017-01-06,深交所,9.46,9.5,8586536,9.65,9.38,9.39,3341,-0.74,81401026.22
"	002628",成都路桥,2017-01-09,深交所,9.39,9.35,10812073,9.38,9.12,9.17,4128,-2.3429,99271823.86
"	002628",成都路桥,2017-01-10,深交所,9.17,9.12,7505586,9.2,8.99,9.15,3050,-0.2181,68375812.56
"	002628",成都路桥,2017-01-11,深交所,9.15,9.13,4786444,9.21,9.1,9.15,1906,0,43828976.17
"	002628",成都路桥,2017-01-12,深交所,9.15,9.19,5027115,9.21,9.04,9.11,1660,-0.4372,45758239.98
"	002628",成都路桥,2017-01-13,深交所,9.11,9.1,6130600,9.18,8.62,8.77,2500,-3.7322,54975485.72
"	002628",成都路桥,2017-01-16,深交所,8.77,8.75,13756964,8.88,7.89,8.15,5125,-7.0696,113376497.82
"	002628",成都路桥,2017-01-17,深交所,8.15,8.17,6475173,8.19,7.8,8.15,2507,0,52266953.03
"	002628",成都路桥,2017-01-18,深交所,8.15,8.22,9903905,8.97,8.12,8.5,5174,4.2945,85087203.38
"	002628",成都路桥,2017-01-19,深交所,8.5,8.46,4424400,8.58,8.21,8.35,2347,-1.7647,37304849.96
"	002628",成都路桥,2017-01-20,深交所,8.35,8.26,4465817,8.63,8.26,8.46,2397,1.3174,37763724.24
"	002628",成都路桥,2017-01-23,深交所,8.46,8.59,5254208,8.74,8.47,8.72,2520,3.0733,45448637.56
"	002628",成都路桥,2017-01-24,深交所,8.72,8.72,3141874,8.85,8.62,8.73,1606,0.1147,27447090.56
"	002628",成都路桥,2017-01-25,深交所,8.73,8.75,3964538,8.79,8.58,8.64,1435,-1.0309,34365148.24
"	002628",成都路桥,2017-01-26,深交所,8.64,0,0,0,0,0,0,,0
"	002628",成都路桥,2017-02-03,深交所,8.64,0,0,0,0,0,0,,0
"	002628",成都路桥,2017-02-06,深交所,8.64,8.67,5052321,8.69,8.3,8.53,2655,-1.2731,42847543.54
"	002628",成都路桥,2017-02-07,深交所,8.53,8.52,4117600,8.58,8.42,8.49,2457,-0.4689,34967523.37
"	002628",成都路桥,2017-02-08,深交所,8.49,8.49,3994361,8.54,8.44,8.5,1968,0.1178,33903464.64
"	002628",成都路桥,2017-02-09,深交所,8.5,8.5,4472392,8.63,8.45,8.59,2801,1.0588,38326537.07
"	002628",成都路桥,2017-02-10,深交所,8.59,8.59,9331380,8.83,8.5,8.75,4715,1.8626,81294635.44
"	002628",成都路桥,2017-02-13,深交所,8.75,8.66,7051843,8.94,8.64,8.76,3801,0.1143,61880092.12
"	002628",成都路桥,2017-02-14,深交所,8.76,8.71,5685672,8.76,8.56,8.71,3469,-0.5708,49178943.08
"	002628",成都路桥,2017-02-15,深交所,8.71,0,0,0,0,0,0,,0
"	002628",成都路桥,2017-02-16,深交所,8.71,0,0,0,0,0,0,,0
"	002628",成都路桥,2017-02-17,深交所,8.71,0,0,0,0,0,0,,0
"	002628",成都路桥,2017-02-20,深交所,8.71,8.82,18878782,8.95,8.73,8.92,6057,2.411,167613023.11
"	002628",成都路桥,2017-02-21,深交所,8.92,8.9,8278269,8.91,8.71,8.79,4511,-1.4574,72758352.28
"	002628",成都路桥,2017-02-22,深交所,8.79,8.79,6155485,8.79,8.63,8.68,3265,-1.2514,53483386.46
"	002628",成都路桥,2017-02-23,深交所,8.68,8.68,6790370,8.7,8.45,8.51,4147,-1.9585,57926461.07
"	002628",成都路桥,2017-02-24,深交所,8.51,8.48,4985229,8.48,8.32,8.41,2759,-1.1751,41846049.93
"	002628",成都路桥,2017-02-27,深交所,8.41,8.45,5057169,8.56,8.41,8.54,3939,1.5458,43078080.39
"	002628",成都路桥,2017-02-28,深交所,8.54,8.57,3759701,8.62,8.45,8.59,2375,0.5855,32092335.52
"	002628",成都路桥,2017-03-01,深交所,8.59,8.54,4396599,8.63,8.5,8.54,2349,-0.5821,37644597.92
"	002628",成都路桥,2017-03-02,深交所,8.54,8.55,4696200,8.56,8.35,8.35,3219,-2.2248,39535511.6
"	002628",成都路桥,2017-03-03,深交所,8.35,8.3,5807345,8.38,8.16,8.22,3414,-1.5569,47824136.59
"	002628",成都路桥,2017-03-06,深交所,8.22,8.22,3967903,8.33,8.17,8.29,2819,0.8516,32824895.78
"	002628",成都路桥,2017-03-07,深交所,8.29,8.29,3111161,8.31,8.24,8.3,2183,0.1206,25774926.64
"	002628",成都路桥,2017-03-08,深交所,8.3,8.3,3985478,8.32,8.2,8.21,2442,-1.0843,32944034.16
"	002628",成都路桥,2017-03-09,深交所,8.21,8.21,4303260,8.23,8.1,8.11,3111,-1.218,35013504
"	002628",成都路桥,2017-03-10,深交所,8.11,8.11,3155786,8.22,8.11,8.16,2067,0.6165,25770622.2
"	002628",成都路桥,2017-03-13,深交所,8.16,8.16,4035115,8.16,8.04,8.14,2691,-0.2451,32722467.75
"	002628",成都路桥,2017-03-14,深交所,8.14,8.19,2252200,8.19,8.1,8.11,1806,-0.3686,18313213
"	002628",成都路桥,2017-03-15,深交所,8.11,8.14,7035780,8.4,8.1,8.34,4510,2.836,58386229.15
"	002628",成都路桥,2017-03-16,深交所,8.34,8.35,6505746,8.44,8.27,8.36,3855,0.2398,54388686.92
"	002628",成都路桥,2017-03-17,深交所,8.36,8.37,5523800,8.4,8.27,8.29,3168,-0.8373,46052819.98
"	002628",成都路桥,2017-03-20,深交所,8.29,8.28,5789019,8.3,8.12,8.2,3831,-1.0856,47346745.13
"	002628",成都路桥,2017-03-21,深交所,8.2,8.2,6066166,8.28,8.07,8.13,3657,-0.8537,49285250.9
"	002628",成都路桥,2017-03-22,深交所,8.13,8.12,4716005,8.13,8.04,8.09,3274,-0.492,38141982.8
"	002628",成都路桥,2017-03-23,深交所,8.09,8.09,5189343,8.2,8.07,8.2,2980,1.3597,42321969.86
"	002628",成都路桥,2017-03-24,深交所,8.2,8.2,3935127,8.25,8.12,8.23,2256,0.3659,32235519.86
"	002628",成都路桥,2017-03-27,深交所,8.23,8.26,5659685,8.36,8.26,8.29,4171,0.729,47000574.51
"	002628",成都路桥,2017-03-28,深交所,8.29,8.29,3536895,8.34,8.16,8.2,2287,-1.0856,29135845.63
"	002628",成都路桥,2017-03-29,深交所,8.2,8.2,9313920,8.68,8.1,8.3,5494,1.2195,77841748.53
"	002628",成都路桥,2017-03-30,深交所,8.3,8.25,7686401,8.36,8.08,8.08,5365,-2.6506,63116843.87
"	002628",成都路桥,2017-03-31,深交所,8.08,8,4402106,8.12,8,8.07,3054,-0.1238,35434795.53
"	002628",成都路桥,2017-04-05,深交所,8.07,8.07,5534765,8.23,8,8.22,3323,1.8587,44989198.32
"	002628",成都路桥,2017-04-06,深交所,8.22,8.22,23796512,9.04,8.13,8.58,11522,4.3796,203961201.35
"	002628",成都路桥,2017-04-07,深交所,8.58,8.51,12198267,8.55,8.33,8.39,6611,-2.2145,102620647.38
"	002628",成都路桥,2017-04-10,深交所,8.39,8.31,12808763,8.53,8.28,8.5,5727,1.3111,108153209.74
"	002628",成都路桥,2017-04-11,深交所,8.5,8.7,10162330,8.7,8.4,8.56,5183,0.7059,86560639.3
"	002628",成都路桥,2017-04-12,深交所,8.56,8.56,13732960,8.64,8.4,8.56,5767,0,116731020.71
"	002628",成都路桥,2017-04-13,深交所,8.56,8.62,33279293,9.16,8.59,8.71,17707,1.7523,293272078.49
"	002628",成都路桥,2017-04-14,深交所,8.71,8.7,12949821,8.7,8.4,8.41,8984,-3.4443,109850754.81
"	002628",成都路桥,2017-04-17,深交所,8.41,8.38,10084078,8.38,8.13,8.14,5865,-3.2105,82964100.16
