Date,SZ300310.Close
2012/04/03,20.6
2012/05/01,21.24
2012/05/02,20.545
2012/05/03,20.64
2012/06/01,19.69
2012/06/02,20.42
2012/06/03,21.74
2012/07/01,22.12
2012/07/02,18.665
2012/07/03,18.49
2012/08/01,18.865
2012/08/02,22.655
2012/08/03,20.84
2012/09/01,22.29
2012/09/02,21.645
2012/09/03,13.95
2012/10/01,9.52
2012/10/02,9.27
2012/10/03,9.055
2012/11/01,9.21
2012/11/02,8.4
2012/11/03,7.89
2012/12/01,7.425
2012/12/02,8.075
2012/12/03,9.2
2013/01/01,9.77
2013/01/02,10.535
2013/01/03,9.86
2013/02/01,10.085
2013/02/02,10.61
2013/02/03,11.83
2013/03/01,14.215
2013/03/02,13.435
2013/03/03,13.29
2013/04/01,12.195
2013/04/02,12.13
2013/04/03,13.08
2013/05/01,13.68
2013/05/02,14.16
2013/05/03,14.18
2013/06/01,12.53
2013/06/02,12.415
2013/06/03,12.13
2013/07/01,12.38
2013/07/02,13.09
2013/07/03,13.8
2013/08/01,14.53
2013/08/02,14.5
2013/08/03,14.6
2013/09/01,13.82
2013/09/02,13.09
2013/09/03,13.87
2013/10/01,14.75
2013/10/02,13.295
2013/10/03,12.61
2013/11/01,12.85
2013/11/02,13.06
2013/11/03,14.93
2013/12/01,14.78
2013/12/02,13.82
2013/12/03,13.68
2014/01/01,14.9
2014/01/02,14.99
2014/01/03,17.09
2014/02/01,18.845
2014/02/02,18.0
2014/02/03,16.21
2014/03/01,15.705
2014/03/02,15.7
2014/03/03,16.41
2014/04/01,16.39
2014/04/02,17.395
2014/04/03,17.1
2014/05/01,18.47
2014/05/02,18.6
2014/05/03,16.795
2014/06/01,16.25
2014/06/02,17.2
2014/06/03,19.25
2014/07/01,19.925
2014/07/02,19.615
2014/07/03,18.29
2014/08/01,18.515
2014/08/02,19.35
2014/08/03,17.77
2014/09/01,18.76
2014/09/02,18.2
2014/09/03,19.1
2014/10/01,20.98
2014/10/02,20.67
2014/10/03,19.79
2014/11/01,19.525
2014/11/02,18.17
2014/11/03,18.935
2014/12/01,19.135
2014/12/02,18.34
2014/12/03,16.11
