Date,SH600715.Close
2012/01/01,4.61
2012/01/02,5.06
2012/01/03,5.595
2012/02/01,5.84
2012/02/02,6.065
2012/02/03,6.11
2012/03/01,6.45
2012/03/02,7.09
2012/03/03,6.93
2012/04/01,6.875
2012/04/02,7.09
2012/04/03,6.76
2012/05/01,6.22
2012/05/02,6.17
2012/05/03,6.11
2012/06/01,5.805
2012/06/02,5.76
2012/06/03,5.76
2012/07/01,5.73
2012/07/02,5.65
2012/07/03,5.68
2012/08/01,4.98
2012/08/02,4.98
2012/08/03,5.69
2012/09/01,5.86
2012/09/02,5.7
2012/09/03,5.415
2012/10/01,5.76
2012/10/02,6.01
2012/10/03,6.11
2012/11/01,6.03
2012/11/02,5.67
2012/11/03,5.445
2012/12/01,5.39
2012/12/02,5.58
2012/12/03,5.73
2013/01/01,5.92
2013/01/02,6.005
2013/01/03,6.19
2013/02/01,6.165
2013/02/02,6.18
2013/02/03,6.035
2013/03/01,6.175
2013/03/02,6.01
2013/03/03,6.32
2013/04/01,6.6
2013/04/02,6.32
2013/04/03,6.41
2013/05/01,6.3
2013/05/02,6.705
2013/05/03,7.04
2013/06/01,7.04
2013/06/02,7.04
2013/06/03,7.04
2013/07/01,6.705
2013/07/02,5.82
2013/07/03,5.89
2013/08/01,5.86
2013/08/02,6.05
2013/08/03,5.825
2013/09/01,5.62
2013/09/02,5.68
2013/09/03,5.625
2013/10/01,5.71
2013/10/02,5.675
2013/10/03,5.49
2013/11/01,5.42
2013/11/02,5.555
2013/11/03,5.58
2013/12/01,5.26
2013/12/02,5.335
2013/12/03,5.21
2014/01/01,5.28
2014/01/02,5.455
2014/01/03,5.695
2014/02/01,5.985
2014/02/02,6.01
2014/02/03,6.2
2014/03/01,6.525
2014/03/02,6.41
2014/03/03,6.68
2014/04/01,6.76
2014/04/02,6.995
2014/04/03,6.74
2014/05/01,6.6
2014/05/02,6.89
2014/05/03,6.875
2014/06/01,7.175
2014/06/02,7.31
2014/06/03,7.31
2014/07/01,7.31
2014/07/02,7.31
2014/07/03,7.31
2014/08/01,7.31
2014/08/02,8.44
2014/08/03,16.32
2014/09/01,17.4
2014/09/02,17.53
2014/09/03,17.84
2014/10/01,22.16
2014/10/02,20.745
2014/10/03,21.35
2014/11/01,21.11
2014/11/02,20.275
2014/11/03,20.76
2014/12/01,18.875
2014/12/02,19.17
2014/12/03,17.775
