Date,SZ000670.Close
2012/01/01,4.72
2012/01/02,4.72
2012/01/03,4.72
2012/02/01,4.72
2012/02/02,4.72
2012/02/03,4.72
2012/03/01,4.72
2012/03/02,4.72
2012/03/03,4.72
2012/04/01,4.72
2012/04/02,4.72
2012/04/03,4.72
2012/05/01,4.72
2012/05/02,4.72
2012/05/03,4.72
2012/06/01,4.72
2012/06/02,4.72
2012/06/03,4.72
2012/07/01,4.72
2012/07/02,4.72
2012/07/03,4.72
2012/08/01,4.72
2012/08/02,4.72
2012/08/03,4.72
2012/09/01,4.72
2012/09/02,4.72
2012/09/03,4.72
2012/10/01,4.72
2012/10/02,4.72
2012/10/03,4.72
2012/11/01,4.72
2012/11/02,4.72
2012/11/03,4.72
2012/12/01,4.72
2012/12/02,4.72
2012/12/03,4.72
2013/01/01,4.72
2013/01/02,4.72
2013/01/03,4.72
2013/02/01,4.72
2013/02/02,9.09
2013/02/03,9.735
2013/03/01,11.515
2013/03/02,11.67
2013/03/03,12.82
2013/04/01,12.225
2013/04/02,11.89
2013/04/03,11.83
2013/05/01,12.64
2013/05/02,12.995
2013/05/03,13.08
2013/06/01,13.82
2013/06/02,14.635
2013/06/03,12.815
2013/07/01,12.345
2013/07/02,12.52
2013/07/03,12.36
2013/08/01,12.7
2013/08/02,13.59
2013/08/03,13.42
2013/09/01,13.44
2013/09/02,14.245
2013/09/03,15.56
2013/10/01,15.59
2013/10/02,15.445
2013/10/03,15.2
2013/11/01,15.45
2013/11/02,14.865
2013/11/03,14.17
2013/12/01,14.49
2013/12/02,15.22
2013/12/03,15.22
2014/01/01,15.22
2014/01/02,15.22
2014/01/03,15.22
2014/02/01,15.22
2014/02/02,15.22
2014/02/03,15.22
2014/03/01,15.22
2014/03/02,15.22
2014/03/03,15.22
2014/04/01,15.22
2014/04/02,15.22
2014/04/03,15.22
2014/05/01,15.22
2014/05/02,15.22
2014/05/03,18.41
2014/06/01,18.41
2014/06/02,18.41
2014/06/03,18.41
2014/07/01,18.41
2014/07/02,9.745
2014/07/03,8.58
2014/08/01,9.26
2014/08/02,11.155
2014/08/03,11.03
2014/09/01,12.4
2014/09/02,12.78
2014/09/03,12.46
2014/10/01,12.68
2014/10/02,12.255
2014/10/03,12.56
2014/11/01,13.2
2014/11/02,13.2
2014/11/03,13.2
2014/12/01,13.2
2014/12/02,13.2
2014/12/03,12.64
