Date,SZ002531.Close
2012/01/01,12.92
2012/01/02,12.8
2012/01/03,12.915
2012/02/01,13.22
2012/02/02,13.705
2012/02/03,14.44
2012/03/01,14.86
2012/03/02,16.82
2012/03/03,15.74
2012/04/01,15.975
2012/04/02,16.275
2012/04/03,16.49
2012/05/01,16.99
2012/05/02,16.36
2012/05/03,15.96
2012/06/01,15.355
2012/06/02,16.01
2012/06/03,15.735
2012/07/01,16.26
2012/07/02,16.515
2012/07/03,16.01
2012/08/01,14.545
2012/08/02,14.475
2012/08/03,14.23
2012/09/01,14.575
2012/09/02,15.085
2012/09/03,14.185
2012/10/01,14.55
2012/10/02,14.52
2012/10/03,14.705
2012/11/01,14.86
2012/11/02,14.48
2012/11/03,13.83
2012/12/01,13.265
2012/12/02,13.92
2012/12/03,15.63
2013/01/01,16.03
2013/01/02,16.72
2013/01/03,16.06
2013/02/01,16.365
2013/02/02,19.68
2013/02/03,18.77
2013/03/01,19.285
2013/03/02,18.4
2013/03/03,19.36
2013/04/01,18.585
2013/04/02,18.38
2013/04/03,19.35
2013/05/01,19.94
2013/05/02,20.87
2013/05/03,10.71
2013/06/01,9.99
2013/06/02,9.17
2013/06/03,7.935
2013/07/01,7.97
2013/07/02,8.01
2013/07/03,8.63
2013/08/01,9.11
2013/08/02,9.15
2013/08/03,9.045
2013/09/01,8.77
2013/09/02,8.835
2013/09/03,10.245
2013/10/01,10.52
2013/10/02,10.84
2013/10/03,11.22
2013/11/01,9.945
2013/11/02,9.34
2013/11/03,9.9
2013/12/01,9.68
2013/12/02,9.845
2013/12/03,9.71
2014/01/01,9.48
2014/01/02,9.625
2014/01/03,11.07
2014/02/01,11.37
2014/02/02,15.05
2014/02/03,14.855
2014/03/01,15.075
2014/03/02,13.78
2014/03/03,14.27
2014/04/01,13.48
2014/04/02,13.435
2014/04/03,11.835
2014/05/01,11.54
2014/05/02,11.64
2014/05/03,12.335
2014/06/01,13.305
2014/06/02,13.39
2014/06/03,12.83
2014/07/01,13.185
2014/07/02,12.865
2014/07/03,11.54
2014/08/01,11.925
2014/08/02,12.54
2014/08/03,12.72
2014/09/01,13.74
2014/09/02,13.51
2014/09/03,13.7
2014/10/01,14.75
2014/10/02,14.43
2014/10/03,13.9
2014/11/01,14.38
2014/11/02,14.235
2014/11/03,15.85
2014/12/01,14.665
2014/12/02,15.28
2014/12/03,15.28
