Date,SZ002705.Close
2014/01/03,14.23
2014/02/01,13.835
2014/02/02,16.325
2014/02/03,15.88
2014/03/01,17.755
2014/03/02,16.6
2014/03/03,15.36
2014/04/01,15.45
2014/04/02,14.91
2014/04/03,14.125
2014/05/01,14.15
2014/05/02,13.96
2014/05/03,14.205
2014/06/01,13.855
2014/06/02,13.84
2014/06/03,14.87
2014/07/01,14.785
2014/07/02,14.45
2014/07/03,14.14
2014/08/01,14.65
2014/08/02,14.83
2014/08/03,14.82
2014/09/01,15.32
2014/09/02,15.52
2014/09/03,15.93
2014/10/01,16.82
2014/10/02,16.705
2014/10/03,16.12
2014/11/01,16.545
2014/11/02,16.665
2014/11/03,17.05
2014/12/01,16.57
2014/12/02,16.12
2014/12/03,14.825
