Date,SZ002585.Close
2012/01/01,30.95
2012/01/02,31.22
2012/01/03,31.56
2012/02/01,32.3
2012/02/02,33.66
2012/02/03,35.88
2012/03/01,36.74
2012/03/02,39.07
2012/03/03,36.49
2012/04/01,33.55
2012/04/02,33.49
2012/04/03,30.27
2012/05/01,32.25
2012/05/02,31.645
2012/05/03,30.79
2012/06/01,13.65
2012/06/02,13.545
2012/06/03,12.825
2012/07/01,12.46
2012/07/02,11.26
2012/07/03,11.0
2012/08/01,11.265
2012/08/02,11.965
2012/08/03,11.14
2012/09/01,11.09
2012/09/02,11.735
2012/09/03,10.68
2012/10/01,11.16
2012/10/02,11.06
2012/10/03,10.54
2012/11/01,10.36
2012/11/02,9.51
2012/11/03,9.04
2012/12/01,8.39
2012/12/02,9.02
2012/12/03,9.59
2013/01/01,9.76
2013/01/02,10.14
2013/01/03,10.78
2013/02/01,10.84
2013/02/02,10.93
2013/02/03,10.345
2013/03/01,10.37
2013/03/02,9.67
2013/03/03,9.82
2013/04/01,8.95
2013/04/02,8.84
2013/04/03,8.84
2013/05/01,9.14
2013/05/02,9.26
2013/05/03,9.87
2013/06/01,9.52
2013/06/02,8.645
2013/06/03,7.67
2013/07/01,8.465
2013/07/02,8.66
2013/07/03,8.695
2013/08/01,9.2
2013/08/02,9.4
2013/08/03,9.585
2013/09/01,9.64
2013/09/02,9.71
2013/09/03,9.66
2013/10/01,9.47
2013/10/02,9.54
2013/10/03,9.82
2013/11/01,9.125
2013/11/02,9.495
2013/11/03,10.39
2013/12/01,10.36
2013/12/02,10.915
2013/12/03,11.08
2014/01/01,11.18
2014/01/02,10.655
2014/01/03,11.005
2014/02/01,11.255
2014/02/02,12.49
2014/02/03,12.54
2014/03/01,12.16
2014/03/02,11.945
2014/03/03,11.95
2014/04/01,11.32
2014/04/02,11.335
2014/04/03,11.075
2014/05/01,10.51
2014/05/02,10.8
2014/05/03,10.81
2014/06/01,10.79
2014/06/02,11.425
2014/06/03,11.95
2014/07/01,12.105
2014/07/02,12.24
2014/07/03,11.98
2014/08/01,12.335
2014/08/02,12.49
2014/08/03,13.09
2014/09/01,14.03
2014/09/02,14.84
2014/09/03,15.04
2014/10/01,15.09
2014/10/02,14.25
2014/10/03,14.13
2014/11/01,14.155
2014/11/02,13.47
2014/11/03,14.995
2014/12/01,14.735
2014/12/02,14.29
2014/12/03,12.785
