Date,SH600655.Close
2012/01/01,7.42
2012/01/02,7.76
2012/01/03,8.195
2012/02/01,8.435
2012/02/02,8.38
2012/02/03,8.61
2012/03/01,8.42
2012/03/02,8.52
2012/03/03,8.29
2012/04/01,7.715
2012/04/02,7.94
2012/04/03,8.12
2012/05/01,8.19
2012/05/02,7.79
2012/05/03,7.7
2012/06/01,7.53
2012/06/02,7.54
2012/06/03,7.1
2012/07/01,7.03
2012/07/02,6.35
2012/07/03,6.17
2012/08/01,6.235
2012/08/02,6.12
2012/08/03,6.16
2012/09/01,6.015
2012/09/02,6.75
2012/09/03,7.115
2012/10/01,7.22
2012/10/02,6.81
2012/10/03,6.625
2012/11/01,6.39
2012/11/02,5.96
2012/11/03,5.775
2012/12/01,5.66
2012/12/02,5.965
2012/12/03,6.26
2013/01/01,6.35
2013/01/02,6.535
2013/01/03,6.41
2013/02/01,6.62
2013/02/02,6.58
2013/02/03,6.5
2013/03/01,6.53
2013/03/02,7.02
2013/03/03,7.53
2013/04/01,7.045
2013/04/02,6.37
2013/04/03,6.57
2013/05/01,6.68
2013/05/02,6.695
2013/05/03,6.9
2013/06/01,6.65
2013/06/02,6.265
2013/06/03,5.775
2013/07/01,6.025
2013/07/02,6.53
2013/07/03,6.31
2013/08/01,6.39
2013/08/02,6.56
2013/08/03,7.135
2013/09/01,7.7
2013/09/02,7.845
2013/09/03,8.07
2013/10/01,8.25
2013/10/02,9.12
2013/10/03,8.14
2013/11/01,8.0
2013/11/02,7.785
2013/11/03,8.05
2013/12/01,8.04
2013/12/02,7.635
2013/12/03,7.14
2014/01/01,6.76
2014/01/02,6.5
2014/01/03,6.925
2014/02/01,7.045
2014/02/02,7.5
2014/02/03,7.075
2014/03/01,7.195
2014/03/02,6.93
2014/03/03,7.04
2014/04/01,6.95
2014/04/02,6.97
2014/04/03,6.635
2014/05/01,6.73
2014/05/02,6.86
2014/05/03,6.835
2014/06/01,6.94
2014/06/02,6.965
2014/06/03,6.89
2014/07/01,7.02
2014/07/02,6.95
2014/07/03,7.17
2014/08/01,7.425
2014/08/02,7.475
2014/08/03,7.52
2014/09/01,7.71
2014/09/02,8.32
2014/09/03,8.43
2014/10/01,8.71
2014/10/02,8.535
2014/10/03,8.56
2014/11/01,9.58
2014/11/02,10.695
2014/11/03,11.81
2014/12/01,11.475
2014/12/02,12.06
2014/12/03,11.115
