Date,SH601567.Close
2012/01/01,12.73
2012/01/02,12.68
2012/01/03,12.925
2012/02/01,13.28
2012/02/02,13.65
2012/02/03,14.09
2012/03/01,14.15
2012/03/02,14.6
2012/03/03,14.11
2012/04/01,13.555
2012/04/02,14.755
2012/04/03,14.41
2012/05/01,14.98
2012/05/02,15.02
2012/05/03,15.3
2012/06/01,14.46
2012/06/02,14.405
2012/06/03,14.28
2012/07/01,8.31
2012/07/02,8.345
2012/07/03,8.0
2012/08/01,8.03
2012/08/02,8.01
2012/08/03,7.67
2012/09/01,7.695
2012/09/02,8.215
2012/09/03,7.665
2012/10/01,8.14
2012/10/02,8.16
2012/10/03,7.845
2012/11/01,7.97
2012/11/02,8.25
2012/11/03,8.165
2012/12/01,7.7
2012/12/02,7.77
2012/12/03,8.14
2013/01/01,8.41
2013/01/02,8.815
2013/01/03,8.84
2013/02/01,9.175
2013/02/02,9.07
2013/02/03,8.855
2013/03/01,9.225
2013/03/02,8.91
2013/03/03,9.02
2013/04/01,8.61
2013/04/02,8.61
2013/04/03,8.71
2013/05/01,8.9
2013/05/02,9.04
2013/05/03,9.47
2013/06/01,9.24
2013/06/02,8.775
2013/06/03,8.08
2013/07/01,8.085
2013/07/02,8.69
2013/07/03,8.115
2013/08/01,8.25
2013/08/02,8.34
2013/08/03,8.32
2013/09/01,8.45
2013/09/02,9.42
2013/09/03,9.61
2013/10/01,9.54
2013/10/02,9.52
2013/10/03,9.45
2013/11/01,9.895
2013/11/02,10.58
2013/11/03,10.41
2013/12/01,9.98
2013/12/02,9.77
2013/12/03,9.62
2014/01/01,9.92
2014/01/02,10.355
2014/01/03,11.07
2014/02/01,11.085
2014/02/02,11.325
2014/02/03,10.56
2014/03/01,10.575
2014/03/02,10.0
2014/03/03,10.69
2014/04/01,10.45
2014/04/02,10.67
2014/04/03,10.155
2014/05/01,9.72
2014/05/02,9.56
2014/05/03,9.685
2014/06/01,9.57
2014/06/02,9.745
2014/06/03,10.355
2014/07/01,11.01
2014/07/02,11.92
2014/07/03,12.62
2014/08/01,13.605
2014/08/02,14.715
2014/08/03,14.37
2014/09/01,14.37
2014/09/02,14.37
2014/09/03,14.37
2014/10/01,14.06
2014/10/02,13.895
2014/10/03,14.2
2014/11/01,15.875
2014/11/02,16.2
2014/11/03,18.42
2014/12/01,18.355
2014/12/02,18.18
2014/12/03,17.05
