Date,SZ300319.Close
2012/05/03,15.79
2012/06/01,15.555
2012/06/02,15.92
2012/06/03,17.995
2012/07/01,18.64
2012/07/02,16.14
2012/07/03,19.33
2012/08/01,17.275
2012/08/02,16.895
2012/08/03,16.86
2012/09/01,18.515
2012/09/02,17.445
2012/09/03,16.43
2012/10/01,16.88
2012/10/02,16.19
2012/10/03,15.77
2012/11/01,16.62
2012/11/02,16.45
2012/11/03,16.19
2012/12/01,14.835
2012/12/02,15.52
2012/12/03,17.47
2013/01/01,18.17
2013/01/02,18.97
2013/01/03,17.4
2013/02/01,17.525
2013/02/02,18.04
2013/02/03,18.085
2013/03/01,18.265
2013/03/02,17.72
2013/03/03,18.16
2013/04/01,16.41
2013/04/02,16.19
2013/04/03,16.7
2013/05/01,17.38
2013/05/02,18.0
2013/05/03,20.23
2013/06/01,18.73
2013/06/02,21.285
2013/06/03,21.91
2013/07/01,23.005
2013/07/02,22.39
2013/07/03,22.125
2013/08/01,22.79
2013/08/02,23.55
2013/08/03,23.15
2013/09/01,21.95
2013/09/02,21.02
2013/09/03,21.765
2013/10/01,22.32
2013/10/02,21.86
2013/10/03,22.2
2013/11/01,26.19
2013/11/02,28.565
2013/11/03,30.69
2013/12/01,28.25
2013/12/02,26.3
2013/12/03,27.15
2014/01/01,25.88
2014/01/02,27.235
2014/01/03,27.96
2014/02/01,28.64
2014/02/02,30.0
2014/02/03,26.545
2014/03/01,26.56
2014/03/02,25.605
2014/03/03,26.06
2014/04/01,23.41
2014/04/02,24.18
2014/04/03,23.53
2014/05/01,23.94
2014/05/02,24.8
2014/05/03,25.675
2014/06/01,27.585
2014/06/02,27.25
2014/06/03,29.005
2014/07/01,29.79
2014/07/02,27.53
2014/07/03,26.59
2014/08/01,26.59
2014/08/02,26.59
2014/08/03,26.59
2014/09/01,26.59
2014/09/02,26.59
2014/09/03,26.59
2014/10/01,26.59
2014/10/02,26.59
2014/10/03,26.59
2014/11/01,26.59
2014/11/02,26.59
2014/11/03,26.59
2014/12/01,26.59
2014/12/02,26.59
2014/12/03,26.59
