Date,SH600724.Close
2012/01/01,6.22
2012/01/02,6.41
2012/01/03,6.365
2012/02/01,6.465
2012/02/02,6.82
2012/02/03,7.59
2012/03/01,7.44
2012/03/02,7.72
2012/03/03,7.2
2012/04/01,7.33
2012/04/02,7.645
2012/04/03,7.91
2012/05/01,8.04
2012/05/02,7.885
2012/05/03,8.11
2012/06/01,8.03
2012/06/02,8.07
2012/06/03,7.79
2012/07/01,7.74
2012/07/02,7.235
2012/07/03,6.79
2012/08/01,6.725
2012/08/02,6.535
2012/08/03,6.33
2012/09/01,6.225
2012/09/02,6.175
2012/09/03,5.94
2012/10/01,6.1
2012/10/02,6.1
2012/10/03,6.4
2012/11/01,6.4
2012/11/02,6.24
2012/11/03,6.18
2012/12/01,6.21
2012/12/02,6.3
2012/12/03,6.88
2013/01/01,6.98
2013/01/02,6.855
2013/01/03,6.68
2013/02/01,6.56
2013/02/02,6.66
2013/02/03,6.625
2013/03/01,6.305
2013/03/02,6.38
2013/03/03,6.11
2013/04/01,5.93
2013/04/02,6.02
2013/04/03,5.57
2013/05/01,5.62
2013/05/02,5.485
2013/05/03,5.6
2013/06/01,5.4
2013/06/02,4.985
2013/06/03,4.115
2013/07/01,4.345
2013/07/02,4.43
2013/07/03,4.005
2013/08/01,4.13
2013/08/02,4.29
2013/08/03,4.385
2013/09/01,4.66
2013/09/02,4.635
2013/09/03,4.46
2013/10/01,4.53
2013/10/02,4.45
2013/10/03,4.26
2013/11/01,4.16
2013/11/02,4.235
2013/11/03,4.87
2013/12/01,4.67
2013/12/02,4.5
2013/12/03,4.19
2014/01/01,4.09
2014/01/02,4.05
2014/01/03,4.08
2014/02/01,4.14
2014/02/02,4.3
2014/02/03,3.93
2014/03/01,3.95
2014/03/02,3.865
2014/03/03,4.03
2014/04/01,4.11
2014/04/02,4.135
2014/04/03,4.03
2014/05/01,4.13
2014/05/02,4.18
2014/05/03,4.275
2014/06/01,4.09
2014/06/02,4.06
2014/06/03,3.83
2014/07/01,3.935
2014/07/02,4.01
2014/07/03,4.18
2014/08/01,4.345
2014/08/02,4.35
2014/08/03,4.62
2014/09/01,4.8
2014/09/02,4.88
2014/09/03,5.1
2014/10/01,5.36
2014/10/02,5.195
2014/10/03,4.99
2014/11/01,5.34
2014/11/02,5.28
2014/11/03,5.56
2014/12/01,5.655
2014/12/02,5.91
2014/12/03,5.645
