Date,SZ300137.Close
2012/01/01,16.47
2012/01/02,14.965
2012/01/03,14.76
2012/02/01,15.68
2012/02/02,16.23
2012/02/03,17.7
2012/03/01,19.04
2012/03/02,17.73
2012/03/03,16.445
2012/04/01,15.875
2012/04/02,15.925
2012/04/03,14.32
2012/05/01,15.01
2012/05/02,14.97
2012/05/03,14.85
2012/06/01,14.935
2012/06/02,16.28
2012/06/03,14.895
2012/07/01,14.8
2012/07/02,12.86
2012/07/03,12.94
2012/08/01,12.555
2012/08/02,12.015
2012/08/03,13.14
2012/09/01,13.01
2012/09/02,13.19
2012/09/03,11.985
2012/10/01,12.5
2012/10/02,12.22
2012/10/03,12.585
2012/11/01,12.79
2012/11/02,13.09
2012/11/03,12.41
2012/12/01,12.165
2012/12/02,12.815
2012/12/03,13.41
2013/01/01,14.05
2013/01/02,15.53
2013/01/03,15.96
2013/02/01,16.28
2013/02/02,17.0
2013/02/03,17.375
2013/03/01,17.725
2013/03/02,15.95
2013/03/03,16.53
2013/04/01,14.9
2013/04/02,13.94
2013/04/03,13.83
2013/05/01,14.85
2013/05/02,15.55
2013/05/03,16.01
2013/06/01,15.29
2013/06/02,16.995
2013/06/03,17.35
2013/07/01,17.33
2013/07/02,15.89
2013/07/03,15.475
2013/08/01,14.97
2013/08/02,14.65
2013/08/03,15.08
2013/09/01,15.01
2013/09/02,15.57
2013/09/03,15.875
2013/10/01,16.98
2013/10/02,19.0
2013/10/03,21.31
2013/11/01,20.765
2013/11/02,20.855
2013/11/03,20.04
2013/12/01,18.33
2013/12/02,17.615
2013/12/03,17.57
2014/01/01,18.49
2014/01/02,18.45
2014/01/03,21.96
2014/02/01,23.53
2014/02/02,23.08
2014/02/03,21.605
2014/03/01,21.855
2014/03/02,21.665
2014/03/03,21.6
2014/04/01,20.48
2014/04/02,20.145
2014/04/03,19.365
2014/05/01,19.1
2014/05/02,19.2
2014/05/03,20.825
2014/06/01,21.125
2014/06/02,20.86
2014/06/03,20.86
2014/07/01,20.86
2014/07/02,20.86
2014/07/03,20.86
2014/08/01,20.86
2014/08/02,18.095
2014/08/03,14.66
2014/09/01,15.35
2014/09/02,15.26
2014/09/03,15.06
2014/10/01,16.24
2014/10/02,18.195
2014/10/03,17.62
2014/11/01,17.115
2014/11/02,16.165
2014/11/03,16.23
2014/12/01,16.475
2014/12/02,17.1
2014/12/03,15.525
