Date,SH600131.Close
2012/01/01,4.96
2012/01/02,5.695
2012/01/03,5.6
2012/02/01,5.775
2012/02/02,6.24
2012/02/03,6.31
2012/03/01,6.4
2012/03/02,6.29
2012/03/03,6.245
2012/04/01,5.885
2012/04/02,6.12
2012/04/03,6.15
2012/05/01,6.43
2012/05/02,6.125
2012/05/03,5.98
2012/06/01,6.505
2012/06/02,6.635
2012/06/03,6.095
2012/07/01,6.09
2012/07/02,6.075
2012/07/03,5.98
2012/08/01,6.02
2012/08/02,5.85
2012/08/03,5.77
2012/09/01,5.69
2012/09/02,5.725
2012/09/03,5.33
2012/10/01,5.45
2012/10/02,5.38
2012/10/03,5.515
2012/11/01,5.6
2012/11/02,5.0
2012/11/03,4.84
2012/12/01,4.69
2012/12/02,4.87
2012/12/03,5.17
2013/01/01,5.35
2013/01/02,5.885
2013/01/03,6.84
2013/02/01,6.135
2013/02/02,6.18
2013/02/03,5.895
2013/03/01,6.015
2013/03/02,5.72
2013/03/03,5.73
2013/04/01,5.455
2013/04/02,5.27
2013/04/03,5.38
2013/05/01,5.49
2013/05/02,5.635
2013/05/03,5.77
2013/06/01,5.72
2013/06/02,5.55
2013/06/03,4.78
2013/07/01,4.54
2013/07/02,4.59
2013/07/03,4.795
2013/08/01,4.73
2013/08/02,4.74
2013/08/03,4.61
2013/09/01,4.68
2013/09/02,4.74
2013/09/03,4.545
2013/10/01,4.59
2013/10/02,4.595
2013/10/03,4.69
2013/11/01,4.465
2013/11/02,4.345
2013/11/03,4.38
2013/12/01,4.34
2013/12/02,4.225
2013/12/03,4.07
2014/01/01,3.92
2014/01/02,3.71
2014/01/03,3.715
2014/02/01,3.755
2014/02/02,3.87
2014/02/03,3.885
2014/03/01,3.885
2014/03/02,3.735
2014/03/03,3.86
2014/04/01,3.84
2014/04/02,3.885
2014/04/03,3.72
2014/05/01,3.66
2014/05/02,3.76
2014/05/03,3.845
2014/06/01,3.875
2014/06/02,3.905
2014/06/03,3.765
2014/07/01,3.905
2014/07/02,4.05
2014/07/03,4.12
2014/08/01,4.315
2014/08/02,4.64
2014/08/03,4.7
2014/09/01,5.04
2014/09/02,5.22
2014/09/03,5.29
2014/10/01,5.78
2014/10/02,5.71
2014/10/03,5.44
2014/11/01,5.91
2014/11/02,5.695
2014/11/03,6.225
2014/12/01,6.665
2014/12/02,6.8
2014/12/03,6.785
