证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	300293",蓝英装备,2015-01-05,深交所,19.03,0,0,0,0,0,0,,0
"	300293",蓝英装备,2015-01-06,深交所,19.03,0,0,0,0,0,0,,0
"	300293",蓝英装备,2015-01-07,深交所,19.03,0,0,0,0,0,0,,0
"	300293",蓝英装备,2015-01-08,深交所,19.03,0,0,0,0,0,0,,0
"	300293",蓝英装备,2015-01-09,深交所,19.03,0,0,0,0,0,0,,0
"	300293",蓝英装备,2015-01-12,深交所,19.03,0,0,0,0,0,0,,0
"	300293",蓝英装备,2015-01-13,深交所,19.03,0,0,0,0,0,0,,0
"	300293",蓝英装备,2015-01-14,深交所,19.03,0,0,0,0,0,0,,0
"	300293",蓝英装备,2015-01-15,深交所,19.03,0,0,0,0,0,0,,0
"	300293",蓝英装备,2015-01-16,深交所,19.03,0,0,0,0,0,0,,0
"	300293",蓝英装备,2015-01-19,深交所,19.03,0,0,0,0,0,0,,0
"	300293",蓝英装备,2015-01-20,深交所,19.03,0,0,0,0,0,0,,0
"	300293",蓝英装备,2015-01-21,深交所,19.03,0,0,0,0,0,0,,0
"	300293",蓝英装备,2015-01-22,深交所,19.03,0,0,0,0,0,0,,0
"	300293",蓝英装备,2015-01-23,深交所,19.03,0,0,0,0,0,0,,0
"	300293",蓝英装备,2015-01-26,深交所,19.03,0,0,0,0,0,0,,0
"	300293",蓝英装备,2015-01-27,深交所,19.03,0,0,0,0,0,0,,0
"	300293",蓝英装备,2015-01-28,深交所,19.03,20.93,514684,20.93,20.93,20.93,341,9.9842,10772336.12
"	300293",蓝英装备,2015-01-29,深交所,20.93,21.63,11398504,22.42,20.8,20.8,12230,-0.6211,244136053.51
"	300293",蓝英装备,2015-01-30,深交所,20.8,20.8,7190833,20.8,19.5,19.51,8325,-6.2019,143630208.98
"	300293",蓝英装备,2015-02-02,深交所,19.51,19.08,3371979,19.5,18.86,18.93,3941,-2.9728,64666226.37
"	300293",蓝英装备,2015-02-03,深交所,18.93,19.02,4520712,19.9,19.02,19.66,4902,3.8563,88377445.77
"	300293",蓝英装备,2015-02-04,深交所,19.66,19.7,17053809,21.63,19.39,21.63,13241,10.0203,360491848.36
"	300293",蓝英装备,2015-02-05,深交所,21.63,21.39,17817467,22.3,21.1,21.31,15525,-1.4794,385876870.49
"	300293",蓝英装备,2015-02-06,深交所,21.31,21.3,7969944,21.91,20.76,20.87,8912,-2.0648,170207690.78
"	300293",蓝英装备,2015-02-09,深交所,20.87,20.86,6911881,21.39,19.5,19.52,7799,-6.4686,139937482.27
"	300293",蓝英装备,2015-02-10,深交所,19.52,19.32,4252421,20.37,19.27,20.37,4983,4.3545,84645764.03
"	300293",蓝英装备,2015-02-11,深交所,20.37,20.25,4740621,20.97,20.02,20.11,5397,-1.2764,96791980.47
"	300293",蓝英装备,2015-02-12,深交所,20.11,20.3,5188212,20.79,19.86,20.68,5279,2.8344,106301337.54
"	300293",蓝英装备,2015-02-13,深交所,20.68,20.65,6323178,21.29,20.54,20.99,6391,1.499,132377775.39
"	300293",蓝英装备,2015-02-16,深交所,20.99,21.09,7991275,21.45,20.71,21.42,7550,2.0486,169449656.5
"	300293",蓝英装备,2015-02-17,深交所,21.42,21.38,5602893,21.38,20.82,20.9,5350,-2.4276,117559356.81
"	300293",蓝英装备,2015-02-25,深交所,20.9,21.15,9213763,21.98,20.78,21.56,8762,3.1579,198017996.25
"	300293",蓝英装备,2015-02-26,深交所,21.56,21.49,7224687,21.56,20.32,21.05,7964,-2.3655,151262464.78
"	300293",蓝英装备,2015-02-27,深交所,21.05,21.04,10375297,22.49,21.04,21.7,11046,3.0879,226524584.9
"	300293",蓝英装备,2015-03-02,深交所,21.7,21.5,12618745,22.7,21.5,22.7,12115,4.6083,281453986.53
"	300293",蓝英装备,2015-03-03,深交所,22.7,22.45,10056203,22.88,21.9,21.91,10303,-3.4802,223574665.76
"	300293",蓝英装备,2015-03-04,深交所,21.91,21.88,14369354,23.34,21.78,23.31,13642,6.3898,325905996.5
"	300293",蓝英装备,2015-03-05,深交所,23.31,23.39,13187774,23.79,22.66,23.03,12836,-1.2012,305715936
"	300293",蓝英装备,2015-03-06,深交所,23.03,23,11027173,23,21.25,21.4,12724,-7.0777,241526247.05
"	300293",蓝英装备,2015-03-09,深交所,21.4,20.95,10527445,23.54,20.49,23.54,8258,10,240310392.21
"	300293",蓝英装备,2015-03-10,深交所,23.54,24.88,21672943,24.88,23.55,23.65,20339,0.4673,524780541.11
"	300293",蓝英装备,2015-03-11,深交所,23.65,23.02,10640838,23.79,22.5,23.33,11471,-1.3531,246280850.11
"	300293",蓝英装备,2015-03-12,深交所,23.33,23.3,10453915,24.28,22.33,22.58,11730,-3.2147,242840906
"	300293",蓝英装备,2015-03-13,深交所,22.58,22.68,7687848,23.2,22.07,23.02,8465,1.9486,174651884.61
"	300293",蓝英装备,2015-03-16,深交所,23.02,23.2,11668630,24.27,23.19,23.66,11627,2.7802,277381503.63
"	300293",蓝英装备,2015-03-17,深交所,23.66,23.84,12154393,24.48,23.33,24.37,12764,3.0008,291978675.09
"	300293",蓝英装备,2015-03-18,深交所,24.37,24.03,12658647,25.18,23.6,24.98,12224,2.5031,310482767.33
"	300293",蓝英装备,2015-03-19,深交所,24.98,25.02,15728498,26.2,24.5,25.28,15305,1.201,400718015.72
"	300293",蓝英装备,2015-03-20,深交所,25.28,24.7,11553046,25.5,24.6,25.31,11563,0.1187,288883980.62
"	300293",蓝英装备,2015-03-23,深交所,25.31,25.32,16158114,27.37,25.2,26.75,14223,5.6895,425150653.26
"	300293",蓝英装备,2015-03-24,深交所,26.75,27.3,22263553,29.43,26.5,29.43,17481,10.0187,622020031.39
"	300293",蓝英装备,2015-03-25,深交所,29.43,29.98,22019266,32.28,29.61,29.63,22215,0.6796,678486013.74
"	300293",蓝英装备,2015-03-26,深交所,29.63,29.93,18598854,30.99,27,28.42,20323,-4.0837,548193768.29
"	300293",蓝英装备,2015-03-27,深交所,28.42,27.2,10176057,28.27,27.02,27.81,12089,-2.1464,280499091.24
"	300293",蓝英装备,2015-03-30,深交所,27.81,27.7,9463027,28.39,27.11,27.8,11328,-0.036,261915419.79
"	300293",蓝英装备,2015-03-31,深交所,27.8,27.78,12056121,29.48,27.36,28.84,13877,3.741,345742210.81
"	300293",蓝英装备,2015-04-01,深交所,28.84,28.6,8129850,29.38,28.3,29,9910,0.5548,234964390.13
"	300293",蓝英装备,2015-04-02,深交所,29,29,9819500,29.45,28.58,29.3,11002,1.0345,284690194.16
"	300293",蓝英装备,2015-04-03,深交所,29.3,28.9,8096606,29.77,28.71,29.17,9310,-0.4437,236121129.81
"	300293",蓝英装备,2015-04-07,深交所,29.17,29.21,9488442,29.43,28.28,28.9,11420,-0.9256,272472878.3
"	300293",蓝英装备,2015-04-08,深交所,28.9,29.22,13208648,29.88,28.28,29.54,15032,2.2145,386521809.56
"	300293",蓝英装备,2015-04-09,深交所,29.54,29.5,10378186,29.5,27.02,27.9,11716,-5.5518,289603371.09
"	300293",蓝英装备,2015-04-10,深交所,27.9,27.77,7254787,28.35,27.3,27.94,7696,0.1434,202835897.47
"	300293",蓝英装备,2015-04-13,深交所,27.94,28.48,16147134,30.66,27.95,30.29,15338,8.4109,472603666.09
"	300293",蓝英装备,2015-04-14,深交所,30.29,30.58,16976736,31.63,29.29,29.53,17960,-2.5091,515141234.46
"	300293",蓝英装备,2015-04-15,深交所,29.53,29,9639750,30.69,28.08,28.3,11970,-4.1653,282452846.7
"	300293",蓝英装备,2015-04-16,深交所,28.3,27.11,7558218,28.84,26.6,27.65,9895,-2.2968,209507356.9
"	300293",蓝英装备,2015-04-17,深交所,27.65,27.86,7124852,28.19,27.3,27.32,8587,-1.1935,196479635.06
"	300293",蓝英装备,2015-04-20,深交所,27.32,27.32,6864627,27.9,27,27.07,7777,-0.9151,188105296.31
"	300293",蓝英装备,2015-04-21,深交所,27.07,26.82,7267077,28.38,26.81,28.37,8140,4.8024,202161371.4
"	300293",蓝英装备,2015-04-22,深交所,28.37,29,9881749,29.66,28.6,29.24,10985,3.0666,287674912.71
"	300293",蓝英装备,2015-04-23,深交所,29.24,28.98,11246244,31.5,28.9,29.8,13377,1.9152,340636022.68
"	300293",蓝英装备,2015-04-24,深交所,29.8,29.6,13030644,31,29.21,30.75,14069,3.1879,398362186.06
"	300293",蓝英装备,2015-04-27,深交所,30.75,30,17096643,30.14,28.5,28.56,19082,-7.122,496144949.46
"	300293",蓝英装备,2015-04-28,深交所,28.56,28,9970920,28.42,26.6,26.85,12819,-5.9874,272842568.26
"	300293",蓝英装备,2015-04-29,深交所,26.85,26.85,7562922,28.36,26.85,27.67,8757,3.054,209683103.17
"	300293",蓝英装备,2015-04-30,深交所,27.67,27.3,5166990,27.95,27.3,27.46,6235,-0.7589,142442073.54
"	300293",蓝英装备,2015-05-04,深交所,27.46,27.77,5944293,28.3,27,28.16,7186,2.5492,166019930.98
"	300293",蓝英装备,2015-05-05,深交所,28.16,27.8,13277051,30.5,27.62,28.9,15821,2.6278,386635583.91
"	300293",蓝英装备,2015-05-06,深交所,28.9,29,18461410,31,28.18,29.89,19870,3.4256,550401041.26
