证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	002658",雪迪龙,2015-01-05,深交所,27.54,27.47,3220825,28.1,27.12,27.94,3957,1.4524,89350740.75
"	002658",雪迪龙,2015-01-06,深交所,27.94,27.5,4789216,28.65,27.18,28.55,5319,2.1832,133629126.06
"	002658",雪迪龙,2015-01-07,深交所,28.55,28.28,2070347,28.48,27.76,27.86,3033,-2.4168,57920362.45
"	002658",雪迪龙,2015-01-08,深交所,27.86,27.66,2181214,27.96,27.33,27.36,2491,-1.7947,60251883.07
"	002658",雪迪龙,2015-01-09,深交所,27.36,27.4,2517456,27.76,26.9,26.95,3720,-1.4985,68767356.27
"	002658",雪迪龙,2015-01-12,深交所,26.95,26.6,2361263,26.86,25.81,25.91,3459,-3.859,62075359.41
"	002658",雪迪龙,2015-01-13,深交所,25.91,25.72,2360685,26.88,25.72,26.62,3581,2.7403,62140354.32
"	002658",雪迪龙,2015-01-14,深交所,26.62,26.51,1761294,26.75,25.89,25.92,2688,-2.6296,46156862.16
"	002658",雪迪龙,2015-01-15,深交所,25.92,26.19,2351277,27.04,26.1,26.53,2863,2.3534,62936401.29
"	002658",雪迪龙,2015-01-16,深交所,26.53,26.45,1530962,26.88,26.21,26.7,3021,0.6408,40720257.67
"	002658",雪迪龙,2015-01-19,深交所,26.7,26.42,2526612,27.1,26.01,26.15,3634,-2.0599,67150538.42
"	002658",雪迪龙,2015-01-20,深交所,26.15,26.4,3330817,26.81,26.29,26.77,2911,2.3709,88656477.78
"	002658",雪迪龙,2015-01-21,深交所,26.77,27.01,3787601,27.68,27,27.61,4405,3.1378,103830709.57
"	002658",雪迪龙,2015-01-22,深交所,27.61,27.65,2641528,27.78,27.28,27.71,2850,0.3622,72699262.73
"	002658",雪迪龙,2015-01-23,深交所,27.71,27.75,2058381,27.95,27.21,27.36,2605,-1.2631,56534311.96
"	002658",雪迪龙,2015-01-26,深交所,27.36,27.69,3606527,28.25,27.56,28.11,4430,2.7412,101047051.65
"	002658",雪迪龙,2015-01-27,深交所,28.11,27.96,2854302,28.13,27.31,27.61,3956,-1.7787,79137196.35
"	002658",雪迪龙,2015-01-28,深交所,27.61,27.65,3088277,27.65,26.99,27.34,3229,-0.9779,84203242.38
"	002658",雪迪龙,2015-01-29,深交所,27.34,27.32,3310323,27.87,27.03,27.85,3605,1.8654,91617963.53
"	002658",雪迪龙,2015-01-30,深交所,27.85,27.97,4281281,28.4,27.33,27.35,4496,-1.7953,119619396.97
"	002658",雪迪龙,2015-02-02,深交所,27.35,26.6,2405446,27.08,26.28,26.47,2781,-3.2176,64159148.39
"	002658",雪迪龙,2015-02-03,深交所,26.47,26.53,1690125,26.95,26.53,26.85,1867,1.4356,45231914.04
"	002658",雪迪龙,2015-02-04,深交所,26.85,26.95,2242283,26.99,26.29,26.34,3047,-1.8994,59709351.05
"	002658",雪迪龙,2015-02-05,深交所,26.34,26.55,1650289,26.69,26.22,26.28,2016,-0.2278,43550598.13
