证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	300110",华仁药业,2015-01-05,深交所,7.13,7.1,4704389,7.18,7.03,7.16,2241,0.4208,33415807.56
"	300110",华仁药业,2015-01-06,深交所,7.16,7.16,6854980,7.37,7.13,7.37,4113,2.933,49940795.53
"	300110",华仁药业,2015-01-07,深交所,7.37,7.4,10177556,7.62,7.4,7.47,5009,1.3569,76516925.06
"	300110",华仁药业,2015-01-08,深交所,7.47,7.47,5419232,7.5,7.4,7.44,2332,-0.4016,40396729.11
"	300110",华仁药业,2015-01-09,深交所,7.44,7.46,5938660,7.54,7.38,7.4,2715,-0.5376,44171975.91
"	300110",华仁药业,2015-01-12,深交所,7.4,7.38,13176066,7.38,6.89,7.02,5532,-5.1351,92738411.64
"	300110",华仁药业,2015-01-13,深交所,7.02,7.02,9079931,7.05,6.9,6.95,4103,-0.9972,63174066.77
"	300110",华仁药业,2015-01-14,深交所,6.95,6.96,12646966,6.98,6.75,6.84,5782,-1.5827,86306119.86
"	300110",华仁药业,2015-01-15,深交所,6.84,6.77,5000186,6.93,6.77,6.89,3005,0.731,34289961.96
"	300110",华仁药业,2015-01-16,深交所,6.89,6.87,4897705,7,6.86,6.96,2864,1.016,34061024.29
"	300110",华仁药业,2015-01-19,深交所,6.96,6.89,9057451,7.09,6.8,6.91,4701,-0.7184,63127250.7
"	300110",华仁药业,2015-01-20,深交所,6.91,6.92,8072994,7.14,6.92,7.14,4183,3.3285,56897239.05
"	300110",华仁药业,2015-01-21,深交所,7.14,7.15,9365307,7.28,7.11,7.2,4554,0.8403,67251296.03
"	300110",华仁药业,2015-01-22,深交所,7.2,7.2,6804424,7.27,7.17,7.23,3130,0.4167,49062737.14
"	300110",华仁药业,2015-01-23,深交所,7.23,7.23,6887375,7.24,7.13,7.16,2981,-0.9682,49432564.26
"	300110",华仁药业,2015-01-26,深交所,7.16,7.15,7566091,7.24,7.07,7.23,3369,0.9777,54188564.19
"	300110",华仁药业,2015-01-27,深交所,7.23,7.2,12320584,7.2,7.06,7.14,5110,-1.2448,87741423.71
"	300110",华仁药业,2015-01-28,深交所,7.14,7.11,15721252,7.34,7.07,7.34,7051,2.8011,113954053.94
"	300110",华仁药业,2015-01-29,深交所,7.34,7.28,7533998,7.38,7.22,7.26,3741,-1.0899,54919434.47
"	300110",华仁药业,2015-01-30,深交所,7.26,7.26,4469179,7.29,7.14,7.16,2549,-1.3774,32133938.97
"	300110",华仁药业,2015-02-02,深交所,7.16,7.15,5197968,7.26,7.11,7.18,2297,0.2793,37468095.37
