证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	000876",新 希 望,2015-01-05,深交所,14,14.15,47309357,14.73,14.1,14.6,23116,4.2857,682725539.53
"	000876",新 希 望,2015-01-06,深交所,14.6,14.5,40684213,14.92,14.4,14.73,19460,0.8904,597391254.52
"	000876",新 希 望,2015-01-07,深交所,14.73,14.73,24343267,14.85,14.45,14.65,13784,-0.5431,356029945.04
"	000876",新 希 望,2015-01-08,深交所,14.65,14.65,44468328,15.1,14.56,14.81,24415,1.0922,661580917.76
"	000876",新 希 望,2015-01-09,深交所,14.81,14.77,35307265,15.18,14.58,14.6,19409,-1.418,526488847.45
"	000876",新 希 望,2015-01-12,深交所,14.6,14.5,20217924,14.5,14.12,14.29,14653,-2.1233,288928388.01
"	000876",新 希 望,2015-01-13,深交所,14.29,14.38,14809567,14.55,14.32,14.49,9073,1.3996,214005311.93
"	000876",新 希 望,2015-01-14,深交所,14.49,14.35,13048196,14.59,14.22,14.29,9754,-1.3803,187771043.17
"	000876",新 希 望,2015-01-15,深交所,14.29,14.32,25414236,14.76,14.28,14.74,14873,3.1491,370795420.71
"	000876",新 希 望,2015-01-16,深交所,14.74,14.77,40331032,15.14,14.77,15.13,20453,2.6459,604254250.79
"	000876",新 希 望,2015-01-19,深交所,15.13,14.65,38745959,15.08,14.08,14.48,22994,-4.2961,571638086.58
"	000876",新 希 望,2015-01-20,深交所,14.48,14.48,43874004,15.18,14.48,15.18,22411,4.8343,655411050.03
"	000876",新 希 望,2015-01-21,深交所,15.18,15.3,45621623,15.5,15.22,15.45,23221,1.7787,701215580.54
"	000876",新 希 望,2015-01-22,深交所,15.45,15.43,36854719,15.6,15.21,15.49,21123,0.2589,566865180.36
"	000876",新 希 望,2015-01-23,深交所,15.49,15.46,35957976,15.62,15.03,15.1,19466,-2.5178,551307870.16
"	000876",新 希 望,2015-01-26,深交所,15.1,15.1,35921525,15.56,15.01,15.55,18222,2.9801,550043214.12
"	000876",新 希 望,2015-01-27,深交所,15.55,15.53,44696771,15.86,15.17,15.75,22887,1.2862,695589456.61
"	000876",新 希 望,2015-01-28,深交所,15.75,15.6,56143675,16.24,15.54,15.94,25367,1.2063,898326050.36
