Date, SH601069.Open, SH601069.High, SH601069.Low, SH601069.Close, SH601069.Volume, SH601069.Adjusted
2015/01/22,4.28,5.14,4.28,5.14,128500,658770.00
2015/01/23,5.65,5.65,5.65,5.65,47521,268494.00
2015/01/26,6.22,6.22,6.22,6.22,27000,167940.00
2015/01/27,6.84,6.84,6.84,6.84,45200,309168.00
2015/01/28,7.52,7.52,7.52,7.52,88900,668528.00
2015/01/29,8.27,8.27,8.27,8.27,152500,1261175.00
2015/01/30,9.10,9.10,9.10,9.10,258550,2352805.00
2015/02/02,10.01,10.01,10.01,10.01,363650,3640137.00
2015/02/03,11.01,11.01,11.01,11.01,264000,2906640.00
2015/02/04,12.11,12.11,12.11,12.11,244510,2961016.00
2015/02/05,13.32,13.32,13.32,13.32,517090,6887639.00
2015/02/06,14.65,14.65,14.65,14.65,18795214,275349888.00
2015/02/09,14.44,16.12,13.35,16.12,101906762,1517719168.00
2015/02/10,14.81,16.23,14.51,15.02,73883841,1121846912.00
2015/02/11,14.65,16.52,14.65,16.52,41822004,669158144.00
2015/02/12,17.55,18.09,16.54,16.81,66276668,1140555264.00
2015/02/13,16.31,16.96,16.25,16.68,39203875,648516160.00
2015/02/16,16.51,16.83,15.73,15.86,36525768,584680256.00
2015/02/17,15.73,16.08,15.38,15.51,28243999,441684608.00
2015/02/25,15.10,15.20,14.60,14.77,23250437,345015392.00
2015/02/26,14.75,15.10,14.71,15.09,18624592,277776800.00
2015/02/27,14.96,15.60,14.74,15.24,22519506,341515776.00
2015/03/02,15.23,15.43,15.00,15.29,17904020,272791488.00
2015/03/03,15.19,15.20,14.82,14.84,19421041,289934720.00
2015/03/04,14.79,14.96,14.70,14.88,10219573,151686848.00
2015/03/05,14.80,14.81,14.61,14.72,10934070,160334752.00
2015/03/06,14.68,15.10,14.60,14.88,13505401,200512144.00
2015/03/09,14.50,14.50,14.00,14.25,14299373,202374304.00
2015/03/10,14.12,14.41,14.05,14.19,8088317,114916576.00
2015/03/11,14.18,14.18,13.83,13.87,10043769,140461744.00
2015/03/12,13.85,14.15,13.70,14.14,10616524,147642528.00
2015/03/13,14.10,14.24,13.98,14.13,8369739,117930656.00
2015/03/16,14.18,14.79,14.13,14.59,13909463,200897824.00
2015/03/17,14.60,14.75,14.44,14.65,13486957,196546432.00
2015/03/18,14.58,14.88,14.50,14.84,13452649,198435840.00
2015/03/19,15.28,16.32,15.28,16.32,30248303,485167232.00
2015/03/20,16.78,16.78,15.66,15.85,38549584,615680768.00
2015/03/23,16.10,16.22,15.81,16.04,21325333,341255936.00
2015/03/24,15.90,16.81,15.70,16.43,35939419,585958528.00
2015/03/25,16.09,16.29,15.80,16.08,21755280,348495648.00
2015/03/26,16.00,16.24,15.83,16.17,15740543,252463648.00
2015/03/27,16.40,16.73,16.14,16.15,17424644,285904384.00
2015/03/30,15.90,15.90,15.57,15.82,15871442,249887008.00
2015/03/31,15.68,15.80,15.60,15.64,10830948,169659840.00
2015/04/01,15.64,15.96,15.62,15.83,9476458,149842944.00
